NAME,COUNTYFP,GRID_ID,YEAR,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM,AGEUNDER13_TOT,AGE1424_TOT,AGE2544_TOT,AGE4564_TOT,AGE65PLUS_TOT,COUNTY_AREA,POPDENSITY,POPDENSITY_MALE,POPDENSITY_FEM,Structure Arsons,Mobile Arsons,Other Arsons,Total Arsons,Total Arsons Cleared,Unemployment,medianHHI2018
Siskiyou,93,19,2010,47.0,45.6,48.2,0.2391989799299811,0.18756571994509533,0.3006898076539168,0.5006284746921645,0.2994321179768656,29419021778.687717,1.5275151001980234,0.7628397765508932,0.7646753236471301,5,4,1,10,2,0.17,47560
Siskiyou,93,19,2011,47.3,45.8,48.5,0.23454212896360233,0.1872937870419491,0.2982084199127077,0.49376216888772284,0.3027293044275134,29419021778.687717,1.5165358092334953,0.7550556971983331,0.7614801120351622,4,1,0,5,2,0.17,47560
Siskiyou,93,19,2012,47.5,45.8,48.8,0.23338641412523095,0.18171916252745188,0.29491123346206,0.47380909211937,0.31449040248858673,29419021778.687717,1.4983163047226995,0.7444503139756311,0.7538659907470684,2,0,0,2,2,0.156,47560
Siskiyou,93,19,2013,47.7,46.0,49.1,0.22913746251357148,0.17920378317334948,0.29045833217304085,0.45647336954379936,0.3244499450663165,29419021778.687717,1.4797228924700776,0.7358164443007391,0.7439064481693387,1,1,2,4,3,0.131,47560
Siskiyou,93,19,2014,47.7,46.0,49.2,0.22624817541764305,0.17709630317396638,0.2916480386243055,0.4449502127729789,0.33318578957988837,29419021778.687717,1.4731285195687824,0.7332330817208501,0.7398954378479321,4,0,2,6,2,0.111,47560
Siskiyou,93,19,2015,47.5,46.1,49.0,0.22852561348149253,0.17220151091733468,0.2929057283013567,0.43434482955027687,0.3422955418352863,29419021778.687717,1.470273224085747,0.732485266237198,0.737787957848549,1,0,2,3,0,0.094,47560
Siskiyou,93,19,2016,47.3,45.7,49.1,0.23250263219000578,0.17080785478871038,0.29463930055891374,0.4239433960049345,0.35252701731616226,29419021778.687717,1.4744202008587266,0.734218838494755,0.7402013623639716,2,1,2,5,2,0.085,47560
Siskiyou,93,19,2017,47.2,45.5,48.8,0.2364116676727325,0.16944819027297936,0.3014716147504622,0.41259019729858043,0.3628604676357181,29419021778.687717,1.4827821376304726,0.7376179997840826,0.7451641378463898,1,1,2,4,2,0.073,47560
Siskiyou,93,19,2018,47.5,45.8,49.1,0.23376032186705697,0.16553915479025266,0.30432691023349734,0.40137296504379943,0.37533538956755025,29419021778.687717,1.4803347415021566,0.7361223688167785,0.7442123726853782,1,0,1,2,2,0.068,47560
Siskiyou,93,19,2019,47.7,45.8,49.3,0.230803051545342,0.16642293672547784,0.3058225412008015,0.3901217411761252,0.3867905631125842,29419021778.687717,1.4799608337603305,0.736054385590992,0.7439064481693387,0,0,1,1,0,0.065,47560
Siskiyou,93,19,1990,47.0,45.7,48.2,0.23994679541363317,0.1864439967196172,0.29956808442843874,0.5017501979176425,0.2985143444287472,29419021778.687717,1.526223418908079,0.7612421707449093,0.7649812481631696,5,1,0,6,1,0.17,47560
Siskiyou,93,19,1991,47.0,45.7,48.2,0.23994679541363317,0.1864439967196172,0.29956808442843874,0.5017501979176425,0.2985143444287472,29419021778.687717,1.526223418908079,0.7612421707449093,0.7649812481631696,4,3,0,7,3,0.17,47560
Siskiyou,93,19,1992,47.0,45.7,48.2,0.23994679541363317,0.1864439967196172,0.29956808442843874,0.5017501979176425,0.2985143444287472,29419021778.687717,1.526223418908079,0.7612421707449093,0.7649812481631696,4,2,7,13,7,0.17,47560
Siskiyou,93,19,1993,47.0,45.7,48.2,0.23994679541363317,0.1864439967196172,0.29956808442843874,0.5017501979176425,0.2985143444287472,29419021778.687717,1.526223418908079,0.7612421707449093,0.7649812481631696,5,2,1,8,2,0.17,47560
Siskiyou,93,19,1994,47.0,45.7,48.2,0.23994679541363317,0.1864439967196172,0.29956808442843874,0.5017501979176425,0.2985143444287472,29419021778.687717,1.526223418908079,0.7612421707449093,0.7649812481631696,5,0,0,5,0,0.17,47560
