Year,County,NCICCode,TotalStructural_sum,TotalMobile_sum,TotalOther_sum,GrandTotal_sum,GrandTotClr_sum
1990,Kern County,Bear Valley,0,0,0,0,0
1990,Kern County,Santa Fe Railroad Kern,0,0,0,0,0
1990,Kern County,Kern SP RR,0,0,0,0,0
1990,Kern County,CSU Bakersfield,0,0,0,0,0
1990,Kern County,Kern State Police,0,0,0,0,0
1990,Kern County,CA Highway Patrol - Kern, , , , , 
1990,Kings County,Kings Co. Sheriff's Department,7,5,4,16,3
1990,Kings County,Corcoran,1,1,0,2,0
1990,Kings County,Hanford,9,2,3,14,5
1990,Kings County,Lemoore,2,0,1,3,0
1990,Kings County,Santa Fe Railroad Kings,0,0,0,0,0
1990,Kings County,Union Pacific RR - Kings,0,0,0,0,0
1990,Kings County,Porterville Developmental Center,0,0,0,0,0
1990,Kings County,Kings State Police,0,0,0,0,0
1990,Kings County,CA Highway Patrol - Kings, , , , , 
1990,Lake County,Lake Co. Sheriff's Department,2,1,0,3,1
1990,Lake County,Lakeport,0,0,0,0,0
1990,Lake County,Clearlake,3,0,1,4,2
1990,Lake County,Clear Lake DPR,0,0,0,0,0
1990,Lake County,CA Highway Patrol - Lake, , , , , 
1990,Lassen County,Lassen Co. Sheriff's Department,1,1,0,2,2
1990,Lassen County,Susanville,0,1,0,1,0
1990,Lassen County,Union Pacific RR - Lassen,0,0,0,0,0
1990,Lassen County,Lassen UP RR,1,0,0,1,0
1990,Lassen County,Lassen State Police,0,0,0,0,0
1990,Lassen County,CA Highway Patrol - Lassen, , , , , 
1990,Los Angeles County,Los Angeles Co. Sheriff's Department,265,305,99,669,90
1990,Los Angeles County,Alhambra,22,11,15,48,16
1990,Los Angeles County,Arcadia,6,2,4,12,1
1990,Los Angeles County,Artesia,4,0,0,4,0
1990,Los Angeles County,Avalon,2,0,0,2,1
1990,Los Angeles County,Azusa,17,5,7,29,2
1990,Los Angeles County,Baldwin Park,15,22,2,39,3
1990,Los Angeles County,Bell,4,3,0,7,0
1990,Los Angeles County,Bellflower,13,6,1,20,2
1990,Los Angeles County,Bell Gardens,3,3,0,6,1
1990,Los Angeles County,La Habra Heights,0,2,2,4,1
