FIPS,County Name,Year,Structure Arsons,Mobile Arsons,Other Arsons,Total Arsons,Total Arsons Cleared
65,Riverside,2006,0,0,0,0,0
65,Riverside,2006,4,2,8,14,5
65,Riverside,2006,0,0,0,0,0
65,Riverside,2006,2,1,0,3,0
65,Riverside,2006,13,6,10,29,0
65,Riverside,2006,3,2,1,6,0
65,Riverside,2006,30,35,66,131,13
65,Riverside,2006,4,1,3,8,2
65,Riverside,2006,4,5,21,30,3
65,Riverside,2006,0,1,0,1,0
65,Riverside,2006,2,2,1,5,0
65,Riverside,2006,2,0,2,4,0
65,Riverside,2006,0,0,0,0,0
65,Riverside,2006,0,0,0,0,0
65,Riverside,2006,0,0,0,0,0
65,Riverside,2006,0,1,1,2,0
65,Riverside,2006,2,1,1,4,0
65,Riverside,2006,5,5,4,14,4
65,Riverside,2006,3,1,2,6,0
65,Riverside,2006,0,0,0,0,0
65,Riverside,2006,1,0,1,2,0
65,Riverside,2006,0,0,7,7,1
65,Riverside,2006,0,0,0,0,0
65,Riverside,2006,2,1,0,3,0
65,Riverside,2006,0,0,0,0,0
65,Riverside,2007,19,27,15,61,9
65,Riverside,2007,0,0,0,0,0
65,Riverside,2007,0,0,0,0,0
65,Riverside,2007,7,4,13,24,4
65,Riverside,2007,1,4,3,8,1
65,Riverside,2007,0,0,0,0,0
65,Riverside,2007,7,3,8,18,4
65,Riverside,2007,1,1,0,2,0
65,Riverside,2007,1,2,0,3,0
65,Riverside,2007,2,5,8,15,0
65,Riverside,2007,1,6,3,10,0
65,Riverside,2007,26,22,55,103,2
65,Riverside,2007,3,1,0,4,0
65,Riverside,2007,5,5,11,21,0
65,Riverside,2007,1,0,0,1,1
65,Riverside,2007,0,0,0,0,0
65,Riverside,2007,2,5,4,11,0
65,Riverside,2007,0,0,0,0,0
65,Riverside,2007,0,0,0,0,0
65,Riverside,2007,1,0,0,1,0
65,Riverside,2007,1,0,1,2,1
65,Riverside,2007,3,1,2,6,0
65,Riverside,2007,4,7,5,16,3
65,Riverside,2007,2,3,1,6,1
65,Riverside,2007,0,0,0,0,0
65,Riverside,2007,0,0,0,0,0
65,Riverside,2007,2,0,1,3,3
65,Riverside,2007,0,0,0,0,0
65,Riverside,2007,4,0,3,7,2
65,Riverside,2007,0,0,0,0,0
65,Riverside,2008,7,21,15,43,1
65,Riverside,2008,0,0,0,0,0
65,Riverside,2008,1,0,0,1,0
65,Riverside,2008,5,3,5,13,0
65,Riverside,2008,1,9,2,12,0
65,Riverside,2008,1,2,1,4,0
65,Riverside,2008,8,5,4,17,5
65,Riverside,2008,1,1,1,3,0
65,Riverside,2008,0,1,1,2,1
65,Riverside,2008,11,5,11,27,1
65,Riverside,2008,2,1,3,6,2
65,Riverside,2008,36,38,51,125,8
65,Riverside,2008,0,1,1,2,0
65,Riverside,2008,5,9,14,28,7
65,Riverside,2008,0,0,0,0,0
65,Riverside,2008,1,0,1,2,0
65,Riverside,2008,0,0,5,5,1
65,Riverside,2008,0,0,0,0,0
65,Riverside,2008,0,0,0,0,0
65,Riverside,2008,1,2,2,5,1
65,Riverside,2008,2,1,0,3,0
65,Riverside,2008,1,0,6,7,2
65,Riverside,2008,4,4,5,13,2
65,Riverside,2008,0,3,1,4,1
65,Riverside,2008,0,0,0,0,0
65,Riverside,2008,0,0,0,0,0
65,Riverside,2008,6,3,6,15,4
65,Riverside,2008,3,0,0,3,1
65,Riverside,2008,0,0,0,0,0
65,Riverside,2008,0,1,0,1,0
65,Riverside,2008,0,0,2,2,2
65,Riverside,2008,0,0,0,0,0
65,Riverside,2009,5,14,7,26,5
65,Riverside,2009,0,0,0,0,0
65,Riverside,2009,1,0,0,1,0
65,Riverside,2009,10,4,15,29,0
65,Riverside,2009,0,8,2,10,0
65,Riverside,2009,4,13,3,20,0
65,Riverside,2009,8,4,1,13,1
65,Riverside,2009,3,6,0,9,0
65,Riverside,2009,1,0,2,3,2
65,Riverside,2009,5,9,12,26,0
65,Riverside,2009,1,1,1,3,2
65,Riverside,2009,22,18,39,79,8
65,Riverside,2009,2,0,3,5,0
65,Riverside,2009,2,5,6,13,2
65,Riverside,2009,0,0,0,0,0
65,Riverside,2009,0,0,0,0,0
65,Riverside,2009,3,0,2,5,0
65,Riverside,2009,0,0,0,0,0
65,Riverside,2009,0,0,1,1,0
65,Riverside,2009,4,2,0,6,0
65,Riverside,2009,0,1,0,1,0
65,Riverside,2009,1,0,3,4,1
65,Riverside,2009,3,1,12,16,2
65,Riverside,2009,4,0,0,4,0
65,Riverside,2009,1,0,1,2,0
65,Riverside,2009,0,0,0,0,0
65,Riverside,2009,2,0,1,3,1
65,Riverside,2009,0,0,1,1,0
65,Riverside,2009,2,0,0,2,0
65,Riverside,2009,0,1,0,1,0
65,Riverside,2009,0,0,0,0,0
65,Riverside,2009,0,0,0,0,0
65,Riverside,2010,3,13,8,24,4
65,Riverside,2010,0,0,0,0,0
65,Riverside,2010,1,2,3,6,1
65,Riverside,2010,9,3,16,28,3
65,Riverside,2010,2,7,2,11,1
65,Riverside,2010,2,1,2,5,0
65,Riverside,2010,8,5,0,13,3
65,Riverside,2010,3,6,1,10,0
65,Riverside,2010,2,1,1,4,1
65,Riverside,2010,3,2,13,18,0
65,Riverside,2010,0,3,0,3,1
65,Riverside,2010,11,11,27,49,3
65,Riverside,2010,0,0,0,0,0
65,Riverside,2010,2,4,8,14,4
65,Riverside,2010,0,0,0,0,0
65,Riverside,2010,0,0,1,1,0
65,Riverside,2010,3,0,0,3,0
65,Riverside,2010,0,0,0,0,0
65,Riverside,2010,0,1,0,1,0
65,Riverside,2010,3,5,1,9,0
65,Riverside,2010,1,0,1,2,1
65,Riverside,2010,1,1,10,12,0
65,Riverside,2010,2,3,5,10,1
65,Riverside,2010,1,1,3,5,1
65,Riverside,2010,2,0,0,2,0
65,Riverside,2010,0,1,0,1,0
65,Riverside,2010,1,1,4,6,1
65,Riverside,2010,0,0,0,0,0
65,Riverside,2010,1,0,1,2,0
65,Riverside,2010,1,2,1,4,0
65,Riverside,2010,3,0,0,3,0
65,Riverside,2010,0,0,0,0,0
65,Riverside,2011,6,6,6,18,1
65,Riverside,2011,0,0,0,0,0
65,Riverside,2011,2,4,0,6,0
65,Riverside,2011,3,1,7,11,0
65,Riverside,2011,0,2,4,6,1
65,Riverside,2011,4,0,2,6,0
65,Riverside,2011,2,0,1,3,3
65,Riverside,2011,2,2,1,5,0
65,Riverside,2011,1,0,0,1,0
65,Riverside,2011,8,1,7,16,0
65,Riverside,2011,0,0,0,0,0
65,Riverside,2011,13,7,29,49,9
65,Riverside,2011,1,0,2,3,1
65,Riverside,2011,4,4,12,20,7
65,Riverside,2011,0,0,0,0,0
65,Riverside,2011,0,0,0,0,0
65,Riverside,2011,1,1,1,3,0
65,Riverside,2011,0,0,0,0,0
65,Riverside,2011,0,0,0,0,0
65,Riverside,2011,4,2,1,7,1
65,Riverside,2011,0,0,2,2,0
65,Riverside,2011,1,0,0,1,0
65,Riverside,2011,0,1,2,3,1
65,Riverside,2011,0,0,0,0,0
65,Riverside,2011,0,0,2,2,0
65,Riverside,2011,0,0,0,0,0
65,Riverside,2011,1,2,7,10,3
65,Riverside,2011,0,0,0,0,0
65,Riverside,2011,0,0,0,0,0
65,Riverside,2011,0,2,4,6,0
65,Riverside,2011,2,0,1,3,0
65,Riverside,2011,0,0,1,1,0
65,Riverside,2011,0,0,0,0,0
65,Riverside,2011,0,3,1,4,1
65,Riverside,2012,4,13,2,19,3
65,Riverside,2012,0,0,0,0,0
65,Riverside,2012,1,2,4,7,0
65,Riverside,2012,9,0,4,13,3
65,Riverside,2012,1,4,5,10,1
65,Riverside,2012,3,0,0,3,0
65,Riverside,2012,2,1,1,4,1
65,Riverside,2012,2,4,1,7,0
65,Riverside,2012,0,0,4,4,1
65,Riverside,2012,12,2,4,18,0
65,Riverside,2012,0,0,0,0,0
65,Riverside,2012,19,18,28,65,13
65,Riverside,2012,2,1,0,3,0
65,Riverside,2012,3,13,14,30,0
65,Riverside,2012,0,0,0,0,0
65,Riverside,2012,1,1,0,2,0
65,Riverside,2012,0,0,5,5,1
65,Riverside,2012,0,0,0,0,0
65,Riverside,2012,0,0,0,0,0
65,Riverside,2012,0,8,2,10,0
65,Riverside,2012,1,1,1,3,0
65,Riverside,2012,0,1,0,1,0
65,Riverside,2012,1,4,3,8,4
65,Riverside,2012,0,0,2,2,0
65,Riverside,2012,0,0,0,0,0
65,Riverside,2012,0,0,0,0,0
65,Riverside,2012,9,0,6,15,2
65,Riverside,2012,0,0,0,0,0
65,Riverside,2012,0,0,0,0,0
65,Riverside,2012,0,0,0,0,0
65,Riverside,2012,0,1,2,3,0
65,Riverside,2012,0,0,0,0,0
65,Riverside,2012,0,0,0,0,0
65,Riverside,2012,0,6,3,9,1
65,Riverside,2013,3,10,12,25,4
65,Riverside,2013,0,0,0,0,0
65,Riverside,2013,1,4,1,6,0
65,Riverside,2013,7,3,15,25,3
65,Riverside,2013,1,2,2,5,1
65,Riverside,2013,1,2,0,3,0
65,Riverside,2013,1,0,0,1,1
65,Riverside,2013,3,5,1,9,0
65,Riverside,2013,2,0,1,3,0
65,Riverside,2013,2,4,3,9,1
65,Riverside,2013,1,0,2,3,1
65,Riverside,2013,17,10,48,75,4
65,Riverside,2013,0,0,0,0,0
65,Riverside,2013,2,3,4,9,0
65,Riverside,2013,0,0,0,0,0
65,Riverside,2013,0,0,0,0,0
65,Riverside,2013,1,0,3,4,1
65,Riverside,2013,0,0,1,1,0
65,Riverside,2013,0,0,0,0,0
65,Riverside,2013,1,0,0,1,0
65,Riverside,2013,1,0,0,1,0
65,Riverside,2013,1,2,1,4,0
65,Riverside,2013,0,1,3,4,2
65,Riverside,2013,4,0,5,9,3
65,Riverside,2013,0,0,0,0,0
65,Riverside,2013,0,0,0,0,0
65,Riverside,2013,1,0,7,8,1
65,Riverside,2013,0,0,0,0,0
65,Riverside,2013,1,0,0,1,0
65,Riverside,2013,1,1,1,3,1
65,Riverside,2013,1,0,0,1,0
65,Riverside,2013,1,0,0,1,0
65,Riverside,2013,0,0,0,0,0
65,Riverside,2013,0,1,1,2,0
65,Riverside,2014,4,8,10,22,4
65,Riverside,2014,0,0,0,0,0
65,Riverside,2014,0,1,1,2,0
65,Riverside,2014,6,1,11,18,1
65,Riverside,2014,1,2,2,5,1
65,Riverside,2014,1,1,1,3,0
65,Riverside,2014,3,2,0,5,1
65,Riverside,2014,3,2,1,6,1
65,Riverside,2014,1,0,0,1,0
65,Riverside,2014,4,4,11,19,1
65,Riverside,2014,2,0,0,2,0
65,Riverside,2014,26,13,49,88,11
65,Riverside,2014,0,0,1,1,0
65,Riverside,2014,7,5,11,23,3
65,Riverside,2014,0,0,0,0,0
65,Riverside,2014,0,0,0,0,0
65,Riverside,2014,1,2,1,4,0
65,Riverside,2014,0,0,0,0,0
65,Riverside,2014,0,0,0,0,0
65,Riverside,2014,1,0,0,1,0
65,Riverside,2014,0,2,1,3,2
65,Riverside,2014,3,0,2,5,1
65,Riverside,2014,3,1,6,10,1
65,Riverside,2014,2,0,5,7,1
65,Riverside,2014,0,0,0,0,0
65,Riverside,2014,1,1,0,2,0
65,Riverside,2014,6,1,6,13,1
65,Riverside,2014,0,0,1,1,1
65,Riverside,2014,0,0,0,0,0
65,Riverside,2014,0,1,0,1,0
65,Riverside,2014,1,2,3,6,0
65,Riverside,2014,2,0,0,2,0
65,Riverside,2014,0,0,0,0,0
65,Riverside,2014,1,1,3,5,1
65,Riverside,2015,1,9,8,18,2
65,Riverside,2015,0,0,0,0,0
65,Riverside,2015,1,2,1,4,1
65,Riverside,2015,1,5,17,23,2
65,Riverside,2015,1,3,2,6,1
65,Riverside,2015,4,4,1,9,0
65,Riverside,2015,1,5,4,10,5
65,Riverside,2015,2,2,0,4,0
65,Riverside,2015,0,0,0,0,0
65,Riverside,2015,5,1,4,10,2
65,Riverside,2015,1,0,1,2,1
65,Riverside,2015,19,10,42,71,13
65,Riverside,2015,0,2,2,4,0
65,Riverside,2015,4,3,6,13,0
65,Riverside,2015,0,0,0,0,0
65,Riverside,2015,0,0,0,0,0
65,Riverside,2015,0,0,3,3,0
65,Riverside,2015,0,0,1,1,0
65,Riverside,2015,0,0,0,0,0
65,Riverside,2015,1,0,3,4,0
65,Riverside,2015,0,0,2,2,1
65,Riverside,2015,1,0,3,4,0
65,Riverside,2015,2,6,5,13,1
65,Riverside,2015,0,0,3,3,0
65,Riverside,2015,0,0,0,0,0
65,Riverside,2015,0,0,0,0,0
65,Riverside,2015,2,4,6,12,0
65,Riverside,2015,1,0,0,1,1
65,Riverside,2015,0,0,0,0,0
65,Riverside,2015,0,0,0,0,0
65,Riverside,2015,0,0,1,1,0
65,Riverside,2015,1,0,0,1,0
65,Riverside,2015,0,0,0,0,0
65,Riverside,2015,2,5,8,15,1
65,Riverside,2016,6,3,13,22,3
65,Riverside,2016,0,0,0,0,0
65,Riverside,2016,0,0,0,0,0
65,Riverside,2016,9,1,11,21,3
65,Riverside,2016,2,1,3,6,2
65,Riverside,2016,1,5,0,6,1
65,Riverside,2016,5,6,1,12,3
65,Riverside,2016,2,3,0,5,1
65,Riverside,2016,0,1,0,1,0
65,Riverside,2016,0,0,7,7,0
65,Riverside,2016,1,0,0,1,0
65,Riverside,2016,14,11,32,57,10
65,Riverside,2016,0,2,3,5,1
65,Riverside,2016,1,1,12,14,6
65,Riverside,2016,0,0,0,0,0
65,Riverside,2016,0,0,0,0,0
65,Riverside,2016,1,0,1,2,0
65,Riverside,2016,0,0,0,0,0
65,Riverside,2016,0,0,0,0,0
65,Riverside,2016,2,2,1,5,0
65,Riverside,2016,0,1,1,2,0
65,Riverside,2016,0,0,3,3,0
65,Riverside,2016,1,0,6,7,1
65,Riverside,2016,0,0,3,3,1
65,Riverside,2016,0,0,0,0,0
65,Riverside,2016,0,0,0,0,0
65,Riverside,2016,6,1,2,9,0
65,Riverside,2016,0,0,0,0,0
65,Riverside,2016,0,2,0,2,0
65,Riverside,2016,0,0,0,0,0
65,Riverside,2016,1,1,5,7,0
65,Riverside,2016,0,0,1,1,1
65,Riverside,2016,0,0,0,0,0
65,Riverside,2016,0,7,4,11,1
65,Riverside,2016,0,0,0,0,0
65,Riverside,2017,7,10,11,28,11
65,Riverside,2017,0,0,0,0,0
65,Riverside,2017,1,1,0,2,0
65,Riverside,2017,12,2,13,27,4
65,Riverside,2017,1,2,1,4,1
65,Riverside,2017,1,1,1,3,1
65,Riverside,2017,6,3,1,10,0
65,Riverside,2017,3,2,1,6,0
65,Riverside,2017,0,0,0,0,0
65,Riverside,2017,1,1,1,3,1
65,Riverside,2017,1,3,3,7,3
65,Riverside,2017,26,14,33,73,14
65,Riverside,2017,0,1,0,1,0
65,Riverside,2017,4,5,10,19,4
65,Riverside,2017,0,0,0,0,0
65,Riverside,2017,0,0,0,0,0
65,Riverside,2017,0,0,1,1,0
65,Riverside,2017,0,0,0,0,0
65,Riverside,2017,0,0,1,1,0
65,Riverside,2017,1,4,1,6,0
65,Riverside,2017,0,0,1,1,0
65,Riverside,2017,0,0,0,0,0
65,Riverside,2017,2,4,8,14,1
65,Riverside,2017,2,0,0,2,1
65,Riverside,2017,0,0,0,0,0
65,Riverside,2017,1,1,0,2,1
65,Riverside,2017,5,1,2,8,0
65,Riverside,2017,0,0,1,1,1
65,Riverside,2017,0,1,0,1,0
65,Riverside,2017,1,0,1,2,0
65,Riverside,2017,1,1,0,2,1
65,Riverside,2017,0,0,0,0,0
65,Riverside,2017,0,0,0,0,0
65,Riverside,2017,0,0,5,5,1
65,Riverside,2017,0,0,0,0,0
65,Riverside,2018,7,6,4,17,3
65,Riverside,2018,0,0,0,0,0
65,Riverside,2018,1,0,2,3,0
65,Riverside,2018,13,1,21,35,4
65,Riverside,2018,0,3,1,4,0
65,Riverside,2018,4,2,2,8,3
65,Riverside,2018,16,4,9,29,2
65,Riverside,2018,5,3,3,11,0
65,Riverside,2018,0,0,0,0,0
65,Riverside,2018,1,0,4,5,0
65,Riverside,2018,1,1,3,5,1
65,Riverside,2018,22,9,42,73,12
65,Riverside,2018,0,0,0,0,0
65,Riverside,2018,2,5,14,21,8
65,Riverside,2018,0,0,0,0,0
65,Riverside,2018,0,0,0,0,0
65,Riverside,2018,1,2,1,4,1
65,Riverside,2018,0,0,0,0,0
65,Riverside,2018,1,3,2,6,0
65,Riverside,2018,1,0,2,3,1
65,Riverside,2018,0,0,2,2,0
65,Riverside,2018,3,2,6,11,4
65,Riverside,2018,0,0,2,2,0
65,Riverside,2018,0,0,0,0,0
65,Riverside,2018,1,0,0,1,1
65,Riverside,2018,2,0,0,2,1
65,Riverside,2018,0,0,0,0,0
65,Riverside,2018,0,0,0,0,0
65,Riverside,2018,0,0,1,1,0
65,Riverside,2018,0,0,0,0,0
65,Riverside,2018,0,0,0,0,0
65,Riverside,2018,0,0,0,0,0
65,Riverside,2018,1,0,0,1,1
65,Riverside,2018,0,0,0,0,0
65,Riverside,2018,0,0,0,0,0
65,Riverside,2019,7,7,10,24,4
65,Riverside,2019,0,0,0,0,0
65,Riverside,2019,4,1,6,11,0
65,Riverside,2019,19,6,19,44,10
65,Riverside,2019,1,3,1,5,1
65,Riverside,2019,1,3,0,4,0
65,Riverside,2019,19,2,0,21,4
65,Riverside,2019,4,2,0,6,2
65,Riverside,2019,0,0,0,0,0
65,Riverside,2019,1,1,2,4,2
65,Riverside,2019,0,2,3,5,0
65,Riverside,2019,6,16,53,75,12
65,Riverside,2019,1,1,3,5,1
65,Riverside,2019,7,1,20,28,10
65,Riverside,2019,0,0,0,0,0
65,Riverside,2019,0,0,0,0,0
65,Riverside,2019,1,2,3,6,1
65,Riverside,2019,1,0,0,1,1
65,Riverside,2019,0,0,0,0,0
65,Riverside,2019,2,1,1,4,0
65,Riverside,2019,0,0,4,4,2
65,Riverside,2019,0,0,1,1,0
65,Riverside,2019,6,2,1,9,5
65,Riverside,2019,1,1,3,5,0
65,Riverside,2019,0,0,0,0,0
65,Riverside,2019,0,0,0,0,0
65,Riverside,2019,2,0,2,4,2
65,Riverside,2019,0,0,1,1,0
65,Riverside,2019,0,0,1,1,1
65,Riverside,2019,0,0,0,0,0
65,Riverside,2019,0,0,0,0,0
65,Riverside,2019,0,0,0,0,0
65,Riverside,2019,0,0,0,0,0
65,Riverside,2019,3,0,5,8,4
65,Riverside,2019,0,0,0,0,0
67,Sacramento,1985, , , , , 
67,Sacramento,1986, , , , , 
67,Sacramento,1987, , , , , 
67,Sacramento,1988, , , , , 
67,Sacramento,1989, , , , , 
67,Sacramento,1990, , , , , 
67,Sacramento,1991, , , , , 
67,Sacramento,1992, , , , , 
67,Sacramento,1993, , , , , 
67,Sacramento,1994, , , , , 
67,Sacramento,1995,0,0,0,0,0
67,Sacramento,1996,1,0,0,1,1
67,Sacramento,1997,0,0,0,0,0
67,Sacramento,1998,0,0,0,0,0
67,Sacramento,1999,0,0,0,0,0
67,Sacramento,2000,0,0,0,0,0
67,Sacramento,2001,0,0,0,0,0
67,Sacramento,2002,0,0,0,0,0
67,Sacramento,2003,0,0,0,0,0
67,Sacramento,2004,0,0,0,0,0
67,Sacramento,2005,0,0,0,0,0
67,Sacramento,2006,0,0,0,0,0
67,Sacramento,2007,0,0,0,0,0
67,Sacramento,2008,0,0,0,0,0
67,Sacramento,2009,0,0,0,0,0
67,Sacramento,2010,0,0,0,0,0
67,Sacramento,2011,0,1,0,1,0
67,Sacramento,2012,0,0,0,0,0
67,Sacramento,2013,0,0,0,0,0
67,Sacramento,2014,0,0,0,0,0
67,Sacramento,2015,0,0,0,0,0
67,Sacramento,1987,0,0,0,0,0
67,Sacramento,1988,0,0,0,0,0
67,Sacramento,1989,0,0,0,0,0
67,Sacramento,1990,0,0,0,0,0
67,Sacramento,1991,1,0,0,1,0
67,Sacramento,1992,0,0,0,0,0
67,Sacramento,1993,0,0,0,0,0
67,Sacramento,1994,0,1,0,1,1
67,Sacramento,1995,0,0,0,0,0
67,Sacramento,1996,0,0,0,0,0
67,Sacramento,1997,0,0,0,0,0
67,Sacramento,1998,0,0,0,0,0
67,Sacramento,1999,0,0,0,0,0
67,Sacramento,2000,0,1,0,1,0
67,Sacramento,2001,1,0,0,1,0
67,Sacramento,2002,1,0,0,1,0
67,Sacramento,2003,0,0,0,0,0
67,Sacramento,2004,0,0,0,0,0
67,Sacramento,2005,0,0,0,0,0
67,Sacramento,2006,0,0,0,0,0
67,Sacramento,2007,0,0,0,0,0
67,Sacramento,2008,0,0,0,0,0
67,Sacramento,2009,0,0,0,0,0
67,Sacramento,2010,0,0,0,0,0
67,Sacramento,2011,0,0,0,0,0
67,Sacramento,2012,0,0,0,0,0
67,Sacramento,2013,0,0,0,0,0
67,Sacramento,2014,0,0,0,0,0
67,Sacramento,2015,0,0,1,1,0
67,Sacramento,1985,0,0,0,0,0
67,Sacramento,1986,0,1,0,1,0
67,Sacramento,1987,2,0,0,2,1
67,Sacramento,1988,2,1,1,4,1
67,Sacramento,1989,0,1,0,1,0
67,Sacramento,1990,1,0,0,1,1
67,Sacramento,1991,2,1,0,3,0
67,Sacramento,1992,6,4,0,10,0
67,Sacramento,1993,1,0,0,1,0
67,Sacramento,1994,1,3,0,4,0
67,Sacramento,1995,1,0,0,1,0
67,Sacramento,1985,0,0,0,0,0
67,Sacramento,1986,0,0,0,0,0
67,Sacramento,1987,0,0,0,0,0
67,Sacramento,1988,0,0,0,0,0
67,Sacramento,1989,0,0,0,0,0
67,Sacramento,1990,1,0,0,1,0
67,Sacramento,1991,0,0,0,0,0
67,Sacramento,1992,0,0,0,0,0
67,Sacramento,1993,0,0,1,1,0
67,Sacramento,1994,0,0,1,1,0
67,Sacramento,1995,0,0,2,2,2
67,Sacramento,1996,0,0,0,0,0
67,Sacramento,1997,1,0,0,1,0
67,Sacramento,1998,0,0,0,0,0
67,Sacramento,1999,0,0,2,2,0
67,Sacramento,2000,0,0,2,2,2
67,Sacramento,2001,0,0,0,0,0
67,Sacramento,2002,1,0,0,1,0
67,Sacramento,2003,1,0,0,1,0
67,Sacramento,2004,1,0,0,1,0
67,Sacramento,2005,0,0,0,0,0
67,Sacramento,2006,0,0,0,0,0
67,Sacramento,2007,0,0,0,0,0
67,Sacramento,2008,0,0,0,0,0
67,Sacramento,2009,0,0,0,0,0
67,Sacramento,2010,0,0,0,0,0
67,Sacramento,2011,0,0,0,0,0
67,Sacramento,2012,0,0,0,0,0
67,Sacramento,2013,0,0,0,0,0
67,Sacramento,2014,0,0,0,0,0
67,Sacramento,2015,1,0,0,1,0
67,Sacramento,2006,0,0,0,0,0
67,Sacramento,2007,19,2,2,23,3
67,Sacramento,2008,11,1,0,12,5
67,Sacramento,2009,13,3,1,17,0
67,Sacramento,2010,14,2,1,17,4
67,Sacramento,2011,9,1,2,12,4
67,Sacramento,2012,6,0,0,6,2
67,Sacramento,2013,13,1,0,14,4
67,Sacramento,2014,8,0,0,8,1
67,Sacramento,2015,4,0,2,6,0
67,Sacramento,1985,1,0,0,1,0
67,Sacramento,1986,0,0,0,0,0
67,Sacramento,1987,0,0,0,0,0
67,Sacramento,1988,0,0,0,0,0
67,Sacramento,1989,0,0,0,0,0
67,Sacramento,1990,0,0,0,0,0
67,Sacramento,1991,0,0,0,0,0
67,Sacramento,1992,4,0,0,4,0
67,Sacramento,1993,0,0,0,0,0
67,Sacramento,1994,0,0,0,0,0
67,Sacramento,1995,0,0,0,0,0
67,Sacramento,1996,0,1,0,1,0
67,Sacramento,1997,0,0,1,1,0
67,Sacramento,1998,0,0,1,1,0
67,Sacramento,1999,1,1,2,4,0
67,Sacramento,2000,2,1,8,11,1
67,Sacramento,2001,1,1,0,2,0
67,Sacramento,2002,0,0,0,0,0
67,Sacramento,2003,1,0,0,1,0
67,Sacramento,2004,0,0,0,0,0
67,Sacramento,2005,0,0,0,0,0
67,Sacramento,2006,0,0,0,0,0
67,Sacramento,2007,1,0,0,1,0
67,Sacramento,2008,1,0,1,2,0
67,Sacramento,2009,0,0,0,0,0
67,Sacramento,2010,0,0,0,0,0
67,Sacramento,2011,4,0,0,4,0
67,Sacramento,2012,0,0,0,0,0
67,Sacramento,2013,0,0,0,0,0
67,Sacramento,2014,1,0,0,1,0
67,Sacramento,2015,0,0,1,1,0
67,Sacramento,2006,2,4,2,8,1
67,Sacramento,2007,2,2,2,6,1
67,Sacramento,2008,4,6,2,12,4
67,Sacramento,2009,3,3,5,11,1
67,Sacramento,2010,5,0,10,15,3
67,Sacramento,2011,1,3,10,14,5
67,Sacramento,2012,13,2,11,26,6
67,Sacramento,2013,5,1,5,11,2
67,Sacramento,2014,4,0,1,5,0
67,Sacramento,2015,1,0,3,4,0
67,Sacramento,1985,3,0,2,5,2
67,Sacramento,1986,0,1,0,1,1
67,Sacramento,1987,1,0,1,2,0
67,Sacramento,1988,0,0,1,1,1
67,Sacramento,1989,2,0,0,2,1
67,Sacramento,1990,0,2,0,2,0
67,Sacramento,1991,0,0,0,0,0
67,Sacramento,1992,0,0,0,0,0
67,Sacramento,1993,0,0,0,0,0
67,Sacramento,1994,0,0,0,0,0
67,Sacramento,1995,2,1,0,3,0
67,Sacramento,1996,2,0,0,2,0
67,Sacramento,1997,2,0,0,2,0
67,Sacramento,1998,1,0,0,1,0
67,Sacramento,1999,8,1,0,9,2
67,Sacramento,2000,5,2,6,13,3
67,Sacramento,2001,15,2,7,24,7
67,Sacramento,2002,21,4,5,30,2
67,Sacramento,2003,10,2,4,16,2
67,Sacramento,2004,8,1,4,13,1
67,Sacramento,2005,9,4,6,19,4
67,Sacramento,2006,14,1,7,22,5
67,Sacramento,2007,3,1,9,13,3
67,Sacramento,2008,12,4,3,19,5
67,Sacramento,2009,17,2,8,27,2
67,Sacramento,2010,17,1,4,22,0
67,Sacramento,2011,10,3,2,15,2
67,Sacramento,2012,12,0,1,13,4
67,Sacramento,2013,10,0,0,10,1
67,Sacramento,2014,4,0,1,5,0
67,Sacramento,2015,6,0,0,6,5
67,Sacramento,1985,3,2,0,5,2
67,Sacramento,1986,6,3,0,9,2
67,Sacramento,1987,0,3,3,6,2
67,Sacramento,1988,2,2,1,5,0
67,Sacramento,1989,1,0,1,2,0
67,Sacramento,1990,0,2,0,2,1
67,Sacramento,1991,1,1,1,3,0
67,Sacramento,1992,4,1,4,9,1
67,Sacramento,1993,2,2,0,4,2
67,Sacramento,1994,4,4,0,8,1
67,Sacramento,1995,1,1,1,3,2
67,Sacramento,1996,2,2,0,4,1
67,Sacramento,1997,3,0,0,3,0
67,Sacramento,1998,5,0,0,5,1
67,Sacramento,1999,1,1,2,4,0
67,Sacramento,2000,2,1,7,10,9
67,Sacramento,2001,2,0,6,8,5
67,Sacramento,2002,2,3,2,7,5
67,Sacramento,2003,3,4,0,7,5
67,Sacramento,2004,4,0,4,8,2
67,Sacramento,2005,4,1,1,6,1
67,Sacramento,2006,3,1,3,7,1
67,Sacramento,2007,0,1,6,7,1
67,Sacramento,2008,1,3,5,9,3
67,Sacramento,2009,4,0,2,6,2
67,Sacramento,2010,2,2,2,6,0
67,Sacramento,2011,1,0,8,9,1
67,Sacramento,2012,6,0,5,11,1
67,Sacramento,2013,3,1,0,4,1
67,Sacramento,2014,11,0,0,11,7
67,Sacramento,2015,4,0,1,5,0
67,Sacramento,1985,0,1,0,1,0
67,Sacramento,1986,0,0,1,1,0
67,Sacramento,1987,0,0,1,1,0
67,Sacramento,1988,0,0,0,0,0
67,Sacramento,1989,0,0,0,0,0
67,Sacramento,1990,0,0,0,0,0
67,Sacramento,1991,0,0,0,0,0
67,Sacramento,1992,0,0,1,1,0
67,Sacramento,1993,0,0,0,0,0
67,Sacramento,1994,0,0,0,0,0
67,Sacramento,1995,0,0,0,0,0
