ID,YEAR,MONTH,DAY,DAPR,DASF,MDPR,MDSF,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WT01,WT03,WT04,WT05,WT06,WT08,WT11,WT14,WT16,WT18
USC00048025,1958,11,7,,,,,3.0,0.0,0.0,,,,-9999.0,,,,,,,,,
USC00048025,1958,11,8,,,,,0.0,0.0,0.0,,,,-9999.0,,,,,,,,,
USC00048025,1958,11,9,,,,,0.0,0.0,0.0,,,,-9999.0,,,,,,,,,
USC00048025,1958,12,1,-9999.0,,-9999.0,,13.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1958,12,10,-9999.0,,-9999.0,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1958,12,11,-9999.0,,-9999.0,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1958,12,12,-9999.0,,-9999.0,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1958,12,13,-9999.0,,-9999.0,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1958,12,14,-9999.0,,-9999.0,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1958,12,15,-9999.0,,-9999.0,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1958,12,16,-9999.0,,-9999.0,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1958,12,17,-9999.0,,-9999.0,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1958,12,18,-9999.0,,-9999.0,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1958,12,19,-9999.0,,-9999.0,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1958,12,2,-9999.0,,-9999.0,,71.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1958,12,20,-9999.0,,-9999.0,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1958,12,21,-9999.0,,-9999.0,,218.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1958,12,22,-9999.0,,-9999.0,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1958,12,23,-9999.0,,-9999.0,,15.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1958,12,24,-9999.0,,-9999.0,,-9999.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1958,12,25,-9999.0,,-9999.0,,-9999.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1958,12,26,3.0,,411.0,,-9999.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1958,12,27,-9999.0,,-9999.0,,378.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1958,12,28,-9999.0,,-9999.0,,107.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1958,12,29,-9999.0,,-9999.0,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1958,12,3,-9999.0,,-9999.0,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1958,12,30,-9999.0,,-9999.0,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1958,12,31,-9999.0,,-9999.0,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1958,12,4,-9999.0,,-9999.0,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1958,12,5,-9999.0,,-9999.0,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1958,12,6,-9999.0,,-9999.0,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1958,12,7,-9999.0,,-9999.0,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1958,12,8,-9999.0,,-9999.0,,61.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1958,12,9,-9999.0,,-9999.0,,3.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,1,1,-9999.0,,-9999.0,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,1,10,-9999.0,,-9999.0,,-9999.0,0.0,-9999.0,,,,,,,,,,,,,
USC00048025,1959,1,11,-9999.0,,-9999.0,,-9999.0,0.0,-9999.0,,,,,,,,,,,,,
USC00048025,1959,1,12,-9999.0,,-9999.0,,-9999.0,0.0,-9999.0,,,,,,,,,,,,,
USC00048025,1959,1,13,4.0,,681.0,,-9999.0,0.0,-9999.0,,,,,,,,,,,,,
USC00048025,1959,1,14,-9999.0,,-9999.0,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,1,15,-9999.0,,-9999.0,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,1,16,-9999.0,,-9999.0,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,1,17,-9999.0,,-9999.0,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,1,18,-9999.0,,-9999.0,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,1,19,-9999.0,,-9999.0,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,1,2,-9999.0,,-9999.0,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,1,20,-9999.0,,-9999.0,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,1,21,-9999.0,,-9999.0,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,1,22,-9999.0,,-9999.0,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,1,23,-9999.0,,-9999.0,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,1,24,-9999.0,,-9999.0,,-9999.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,1,25,-9999.0,,-9999.0,,-9999.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,1,26,3.0,,485.0,,-9999.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,1,27,-9999.0,,-9999.0,,282.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,1,28,-9999.0,,-9999.0,,493.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,1,29,-9999.0,,-9999.0,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,1,3,-9999.0,,-9999.0,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,1,30,-9999.0,,-9999.0,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,1,31,-9999.0,,-9999.0,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,1,4,-9999.0,,-9999.0,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,1,5,-9999.0,,-9999.0,,292.0,89.0,-9999.0,,,,,,,,,,,,,
USC00048025,1959,1,6,-9999.0,,-9999.0,,246.0,25.0,-9999.0,,,,,,,,,,,,,
USC00048025,1959,1,7,-9999.0,,-9999.0,,10.0,0.0,-9999.0,,,,,,,,,,,,,
USC00048025,1959,1,8,-9999.0,,-9999.0,,74.0,0.0,-9999.0,,,,,,,,,,,,,
USC00048025,1959,1,9,-9999.0,,-9999.0,,406.0,0.0,-9999.0,,,,,,,,,,,,,
USC00048025,1959,2,1,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,2,10,-9999.0,-9999.0,-9999.0,-9999.0,406.0,356.0,-9999.0,,,,,,,,,,,,,
USC00048025,1959,2,11,-9999.0,-9999.0,-9999.0,-9999.0,51.0,0.0,-9999.0,,,,,,,,,,,,,
USC00048025,1959,2,12,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.0,-9999.0,,,,,,,,,,,,,
USC00048025,1959,2,13,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.0,-9999.0,,,,,,,,,,,,,
USC00048025,1959,2,14,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,,,,,,,,,,,,,
USC00048025,1959,2,15,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,,,,,,,,,,,,,
USC00048025,1959,2,16,3.0,-9999.0,610.0,-9999.0,-9999.0,0.0,-9999.0,,,,,,,,,,,,,
USC00048025,1959,2,17,-9999.0,-9999.0,-9999.0,-9999.0,180.0,10.0,-9999.0,,,,,,,,,,,,,
USC00048025,1959,2,18,-9999.0,-9999.0,-9999.0,-9999.0,89.0,0.0,-9999.0,,,,,,,,,,,,,
USC00048025,1959,2,19,-9999.0,-9999.0,-9999.0,-9999.0,58.0,0.0,-9999.0,,,,,,,,,,,,,
USC00048025,1959,2,2,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,2,20,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.0,-9999.0,,,,,,,,,,,,,
USC00048025,1959,2,21,-9999.0,-9999.0,-9999.0,-9999.0,76.0,0.0,-9999.0,,,,,,,,,,,,,
USC00048025,1959,2,22,-9999.0,-9999.0,-9999.0,-9999.0,18.0,0.0,-9999.0,,,,,,,,,,,,,
USC00048025,1959,2,23,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,2,24,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,2,25,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,2,26,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,2,27,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,2,28,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,2,29,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,,,,
USC00048025,1959,2,3,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,2,30,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,,,,
USC00048025,1959,2,31,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,,,,
USC00048025,1959,2,4,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,2,5,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,2,6,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,2,7,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,2,8,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,,,,
USC00048025,1959,2,9,2.0,2.0,180.0,51.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,,,,
USC00048025,1959,3,1,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,3,10,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,3,11,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,3,12,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,3,13,,,,,3.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,3,14,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,3,15,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,3,16,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,3,17,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,3,18,,,,,10.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,3,19,,,,,51.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,3,2,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,3,20,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,3,21,,,,,58.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,3,22,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,3,23,,,,,112.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,3,24,,,,,196.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,3,25,,,,,13.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,3,26,,,,,239.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,3,27,,,,,13.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,3,28,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,3,29,,,,,36.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,3,3,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,3,30,,,,,450.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,3,31,,,,,18.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,3,4,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,3,5,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,3,6,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,3,7,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,3,8,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,3,9,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,4,1,-9999.0,,-9999.0,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,4,10,-9999.0,,-9999.0,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,4,11,-9999.0,,-9999.0,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,4,12,-9999.0,,-9999.0,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,4,13,-9999.0,,-9999.0,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,4,14,-9999.0,,-9999.0,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,4,15,-9999.0,,-9999.0,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,4,16,-9999.0,,-9999.0,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,4,17,-9999.0,,-9999.0,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,4,18,-9999.0,,-9999.0,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,4,19,-9999.0,,-9999.0,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,4,2,-9999.0,,-9999.0,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,4,20,-9999.0,,-9999.0,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,4,21,-9999.0,,-9999.0,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,4,22,-9999.0,,-9999.0,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,4,23,-9999.0,,-9999.0,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,4,24,-9999.0,,-9999.0,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,4,25,-9999.0,,-9999.0,,-9999.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,4,26,2.0,,86.0,,-9999.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,4,27,-9999.0,,-9999.0,,8.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,4,28,-9999.0,,-9999.0,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,4,29,-9999.0,,-9999.0,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,4,3,-9999.0,,-9999.0,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,4,30,-9999.0,,-9999.0,,15.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,4,31,-9999.0,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,,,,,,,,
USC00048025,1959,4,4,-9999.0,,-9999.0,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,4,5,-9999.0,,-9999.0,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,4,6,-9999.0,,-9999.0,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,4,7,-9999.0,,-9999.0,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,4,8,-9999.0,,-9999.0,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,4,9,-9999.0,,-9999.0,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,5,1,,,,,0.0,0.0,0.0,,,,,-9999.0,1.0,,,,,,,
USC00048025,1959,5,10,,,,,0.0,0.0,0.0,,,,,-9999.0,-9999.0,,,,,,,
USC00048025,1959,5,11,,,,,0.0,0.0,0.0,,,,,-9999.0,-9999.0,,,,,,,
USC00048025,1959,5,12,,,,,0.0,0.0,0.0,,,,,-9999.0,-9999.0,,,,,,,
USC00048025,1959,5,13,,,,,0.0,0.0,0.0,,,,,-9999.0,-9999.0,,,,,,,
USC00048025,1959,5,14,,,,,15.0,0.0,0.0,,,,,-9999.0,-9999.0,,,,,,,
USC00048025,1959,5,15,,,,,5.0,0.0,0.0,,,,,-9999.0,-9999.0,,,,,,,
USC00048025,1959,5,16,,,,,0.0,0.0,0.0,,,,,-9999.0,-9999.0,,,,,,,
USC00048025,1959,5,17,,,,,18.0,0.0,0.0,,,,,-9999.0,-9999.0,,,,,,,
USC00048025,1959,5,18,,,,,0.0,0.0,0.0,,,,,-9999.0,-9999.0,,,,,,,
USC00048025,1959,5,19,,,,,0.0,0.0,0.0,,,,,-9999.0,-9999.0,,,,,,,
USC00048025,1959,5,2,,,,,13.0,0.0,0.0,,,,,-9999.0,-9999.0,,,,,,,
USC00048025,1959,5,20,,,,,0.0,0.0,0.0,,,,,-9999.0,-9999.0,,,,,,,
USC00048025,1959,5,21,,,,,0.0,0.0,0.0,,,,,-9999.0,-9999.0,,,,,,,
USC00048025,1959,5,22,,,,,0.0,0.0,0.0,,,,,1.0,-9999.0,,,,,,,
USC00048025,1959,5,23,,,,,18.0,0.0,0.0,,,,,1.0,-9999.0,,,,,,,
USC00048025,1959,5,24,,,,,41.0,0.0,0.0,,,,,-9999.0,-9999.0,,,,,,,
USC00048025,1959,5,25,,,,,0.0,0.0,0.0,,,,,-9999.0,-9999.0,,,,,,,
USC00048025,1959,5,26,,,,,0.0,0.0,0.0,,,,,-9999.0,-9999.0,,,,,,,
USC00048025,1959,5,27,,,,,3.0,0.0,0.0,,,,,-9999.0,-9999.0,,,,,,,
USC00048025,1959,5,28,,,,,0.0,0.0,0.0,,,,,-9999.0,-9999.0,,,,,,,
USC00048025,1959,5,29,,,,,0.0,0.0,0.0,,,,,-9999.0,-9999.0,,,,,,,
USC00048025,1959,5,3,,,,,0.0,0.0,0.0,,,,,-9999.0,-9999.0,,,,,,,
USC00048025,1959,5,30,,,,,0.0,0.0,0.0,,,,,-9999.0,-9999.0,,,,,,,
USC00048025,1959,5,31,,,,,0.0,0.0,0.0,,,,,-9999.0,-9999.0,,,,,,,
USC00048025,1959,5,4,,,,,0.0,0.0,0.0,,,,,-9999.0,-9999.0,,,,,,,
USC00048025,1959,5,5,,,,,13.0,0.0,0.0,,,,,-9999.0,-9999.0,,,,,,,
USC00048025,1959,5,6,,,,,30.0,0.0,0.0,,,,,-9999.0,-9999.0,,,,,,,
USC00048025,1959,5,7,,,,,0.0,0.0,0.0,,,,,-9999.0,-9999.0,,,,,,,
USC00048025,1959,5,8,,,,,0.0,0.0,0.0,,,,,-9999.0,-9999.0,,,,,,,
USC00048025,1959,5,9,,,,,0.0,0.0,0.0,,,,,-9999.0,-9999.0,,,,,,,
USC00048025,1959,6,1,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,6,10,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,6,11,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,6,12,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,6,13,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,6,14,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,6,15,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,6,16,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,6,17,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,6,18,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,6,19,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,6,2,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,6,20,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,6,21,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,6,22,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,6,23,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,6,24,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,6,25,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,6,26,,,,,25.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,6,27,,,,,8.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,6,28,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,6,29,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,6,3,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,6,30,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,6,31,,,,,-9999.0,-9999.0,-9999.0,,,,,,,,,,,,,
USC00048025,1959,6,4,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,6,5,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,6,6,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,6,7,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,6,8,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,6,9,,,,,3.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,7,1,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,7,10,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,7,11,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,7,12,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,7,13,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,7,14,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,7,15,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,7,16,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,7,17,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,7,18,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,7,19,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,7,2,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,7,20,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,7,21,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,7,22,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,7,23,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,7,24,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,7,25,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,7,26,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,7,27,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,7,28,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,7,29,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,7,3,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,7,30,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,7,31,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,7,4,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,7,5,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,7,6,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,7,7,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,7,8,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,7,9,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
USC00048025,1959,8,1,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,,,,,
USC00048025,1959,8,10,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,,,,,
USC00048025,1959,8,11,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,,,,,
USC00048025,1959,8,12,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,,,,,
USC00048025,1959,8,13,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,,,,,
USC00048025,1959,8,14,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,,,,,
USC00048025,1959,8,15,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,,,,,
USC00048025,1959,8,16,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,,,,,
USC00048025,1959,8,17,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,,,,,
USC00048025,1959,8,18,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,,,,,
USC00048025,1959,8,19,,,,,0.0,0.0,0.0,,,,,1.0,,,,,,,,
USC00048025,1959,8,2,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,,,,,
USC00048025,1959,8,20,,,,,84.0,0.0,0.0,,,,,-9999.0,,,,,,,,
USC00048025,1959,8,21,,,,,41.0,0.0,0.0,,,,,-9999.0,,,,,,,,
USC00048025,1959,8,22,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,,,,,
USC00048025,1959,8,23,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,,,,,
USC00048025,1959,8,24,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,,,,,
USC00048025,1959,8,25,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,,,,,
USC00048025,1959,8,26,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,,,,,
USC00048025,1959,8,27,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,,,,,
USC00048025,1959,8,28,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,,,,,
USC00048025,1959,8,29,,,,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,,,,,,
USC00048025,1959,8,3,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,,,,,
USC00048025,1959,8,30,,,,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,,,,,,
USC00048025,1959,8,31,,,,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,,,,,,
USC00048025,1959,8,4,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,,,,,
USC00048025,1959,8,5,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,,,,,
USC00048025,1959,8,6,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,,,,,
USC00048025,1959,8,7,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,,,,,
