ID,YEAR,MONTH,DAY,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF2,WDF5,WDFG,WSF2,WSF5,WSFG,WT01,WT02,WT03,WT05,WT07,WT08,WT09,WT10,WT16,WT18
USW00023136,1964,9,20,,,1224.0,0.0,0.0,0.0,,200.0,128.0,,,,220.0,,,77.0,1.0,,,,,1.0,,,1.0,
USW00023136,1964,9,21,,,1348.0,0.0,0.0,0.0,,217.0,122.0,,,,210.0,,,87.0,-9999.0,,,,,1.0,,,-9999.0,
USW00023136,1964,9,22,,,1106.0,0.0,0.0,0.0,,333.0,72.0,,,,50.0,,,139.0,-9999.0,,,,,1.0,,,-9999.0,
USW00023136,1964,9,23,,,1418.0,0.0,0.0,0.0,,356.0,89.0,,,,280.0,,,118.0,-9999.0,,,,,-9999.0,,,-9999.0,
USW00023136,1964,9,24,,,1324.0,0.0,0.0,0.0,,283.0,133.0,,,,240.0,,,82.0,-9999.0,,,,,-9999.0,,,1.0,
USW00023136,1964,9,25,,,1324.0,0.0,0.0,0.0,,256.0,150.0,,,,210.0,,,93.0,1.0,,,,,1.0,,,-9999.0,
USW00023136,1964,9,26,,,1400.0,0.0,0.0,0.0,,217.0,161.0,,,,240.0,,,67.0,1.0,,,,,1.0,,,-9999.0,
USW00023136,1964,9,27,,,1424.0,0.0,0.0,0.0,,211.0,111.0,,,,270.0,,,87.0,1.0,,,,,1.0,,,-9999.0,
USW00023136,1964,9,28,,,1306.0,0.0,0.0,0.0,,206.0,89.0,,,,240.0,,,77.0,1.0,,,,,1.0,,,-9999.0,
USW00023136,1964,9,29,,,1154.0,0.0,0.0,0.0,,206.0,106.0,,,,240.0,,,72.0,1.0,,,,,1.0,,,-9999.0,
USW00023136,1964,9,3,,,1206.0,0.0,0.0,0.0,,272.0,89.0,,,,220.0,,,67.0,1.0,,,,,1.0,,,-9999.0,
USW00023136,1964,9,30,,,1048.0,0.0,0.0,0.0,,217.0,78.0,,,,260.0,,,57.0,1.0,,,,,1.0,,,-9999.0,
USW00023136,1964,9,31,,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,,,,-9999.0,,,-9999.0,-9999.0,,,,,-9999.0,,,-9999.0,
USW00023136,1964,9,4,,,1424.0,0.0,0.0,0.0,,222.0,122.0,,,,250.0,,,72.0,1.0,,,,,1.0,,,-9999.0,
USW00023136,1964,9,5,,,1224.0,0.0,0.0,0.0,,222.0,128.0,,,,260.0,,,67.0,1.0,,,,,1.0,,,-9999.0,
USW00023136,1964,9,6,,,1342.0,0.0,0.0,0.0,,217.0,117.0,,,,270.0,,,82.0,1.0,,,,,1.0,,,-9999.0,
USW00023136,1964,9,7,,,1348.0,0.0,0.0,0.0,,217.0,89.0,,,,260.0,,,103.0,1.0,,,,,1.0,,,-9999.0,
USW00023136,1964,9,8,,,1412.0,0.0,0.0,0.0,,228.0,78.0,,,,260.0,,,77.0,1.0,,,,,1.0,,,-9999.0,
USW00023136,1964,9,9,,,1336.0,0.0,0.0,0.0,,261.0,78.0,,,,260.0,,,72.0,-9999.0,,,,,-9999.0,,,-9999.0,
USW00023136,1964,10,1,,,1212.0,0.0,0.0,0.0,,217.0,106.0,,,,250.0,,,51.0,1.0,,,,,1.0,,,-9999.0,
USW00023136,1964,10,10,,,1400.0,0.0,0.0,0.0,,200.0,128.0,,,,240.0,,,57.0,1.0,,,,,1.0,,,1.0,
USW00023136,1964,10,11,,,1336.0,0.0,0.0,0.0,,217.0,128.0,,,,240.0,,,67.0,1.0,,,,,1.0,,,1.0,
USW00023136,1964,10,12,,,1154.0,0.0,0.0,0.0,,183.0,106.0,,,,240.0,,,72.0,1.0,,,,,1.0,,,-9999.0,
USW00023136,1964,10,13,,,1406.0,0.0,0.0,0.0,,189.0,117.0,,,,260.0,,,62.0,1.0,,,,,1.0,,,-9999.0,
USW00023136,1964,10,14,,,1312.0,0.0,0.0,0.0,,217.0,128.0,,,,250.0,,,67.0,1.0,,,,,1.0,,,-9999.0,
USW00023136,1964,10,15,,,1048.0,0.0,0.0,0.0,,250.0,106.0,,,,210.0,,,77.0,1.0,,,,,1.0,,,-9999.0,
USW00023136,1964,10,16,,,1324.0,0.0,0.0,0.0,,217.0,122.0,,,,280.0,,,77.0,1.0,,,,,1.0,,,-9999.0,
USW00023136,1964,10,17,,,1324.0,0.0,0.0,0.0,,222.0,128.0,,,,230.0,,,72.0,1.0,,,,,1.0,,,-9999.0,
USW00023136,1964,10,18,,,1148.0,0.0,0.0,0.0,,228.0,100.0,,,,260.0,,,62.0,1.0,,,,,1.0,,,-9999.0,
USW00023136,1964,10,19,,,1018.0,0.0,0.0,0.0,,372.0,67.0,,,,40.0,,,139.0,-9999.0,,,,,-9999.0,,,-9999.0,
USW00023136,1964,10,2,,,1200.0,0.0,0.0,0.0,,244.0,111.0,,,,240.0,,,51.0,1.0,,,,,1.0,,,-9999.0,
USW00023136,1964,10,20,,,1142.0,0.0,0.0,0.0,,350.0,161.0,,,,50.0,,,134.0,-9999.0,,,,,-9999.0,,,-9999.0,
USW00023136,1964,10,21,,,1054.0,0.0,0.0,0.0,,306.0,139.0,,,,190.0,,,72.0,-9999.0,,,,,-9999.0,,,-9999.0,
USW00023136,1964,10,22,,,1236.0,0.0,0.0,0.0,,200.0,128.0,,,,240.0,,,72.0,1.0,,,,,1.0,,,-9999.0,
USW00023136,1964,10,23,,,1324.0,3.0,0.0,0.0,,189.0,150.0,,,,230.0,,,57.0,1.0,,,,,1.0,,,1.0,
USW00023136,1964,10,24,,,1336.0,0.0,0.0,0.0,,200.0,128.0,,,,230.0,,,87.0,-9999.0,,,,,1.0,,,-9999.0,
USW00023136,1964,10,25,,,1506.0,0.0,0.0,0.0,,178.0,78.0,,,,240.0,,,62.0,1.0,,,,,1.0,,,-9999.0,
USW00023136,1964,10,26,,,1354.0,0.0,0.0,0.0,,194.0,128.0,,,,250.0,,,82.0,1.0,,,,,1.0,,,-9999.0,
USW00023136,1964,10,27,,,1142.0,64.0,0.0,0.0,,206.0,83.0,,,,210.0,,,77.0,1.0,,,,,1.0,,,1.0,
USW00023136,1964,10,28,,,1324.0,0.0,0.0,0.0,,244.0,144.0,,,,250.0,,,62.0,1.0,,,,,1.0,,,1.0,
USW00023136,1964,10,29,,,230.0,74.0,0.0,0.0,,189.0,139.0,,,,290.0,,,82.0,1.0,,,,,-9999.0,,,1.0,
USW00023136,1964,10,3,,,1606.0,0.0,0.0,0.0,,256.0,94.0,,,,230.0,,,57.0,1.0,,,,,1.0,,,-9999.0,
USW00023136,1964,10,30,,,1324.0,0.0,0.0,0.0,,211.0,94.0,,,,240.0,,,57.0,1.0,,,,,1.0,,,-9999.0,
USW00023136,1964,10,31,,,1430.0,0.0,0.0,0.0,,217.0,78.0,,,,240.0,,,62.0,1.0,,,,,1.0,,,-9999.0,
USW00023136,1964,10,4,,,1430.0,0.0,0.0,0.0,,294.0,122.0,,,,240.0,,,62.0,-9999.0,,,,,-9999.0,,,-9999.0,
USW00023136,1964,10,5,,,1342.0,0.0,0.0,0.0,,267.0,117.0,,,,230.0,,,62.0,-9999.0,,,,,1.0,,,-9999.0,
USW00023136,1964,10,6,,,1230.0,0.0,0.0,0.0,,283.0,128.0,,,,240.0,,,57.0,-9999.0,,,,,1.0,,,-9999.0,
USW00023136,1964,10,7,,,1030.0,0.0,0.0,0.0,,256.0,133.0,,,,240.0,,,51.0,-9999.0,,,,,1.0,,,-9999.0,
USW00023136,1964,10,8,,,1300.0,0.0,0.0,0.0,,228.0,122.0,,,,230.0,,,67.0,-9999.0,,,,,1.0,,,-9999.0,
USW00023136,1964,10,9,,,1430.0,0.0,0.0,0.0,,211.0,100.0,,,,250.0,,,57.0,1.0,,,,,1.0,,,-9999.0,
USW00023136,1964,11,1,,,1130.0,13.0,0.0,0.0,,178.0,94.0,,,,240.0,,,57.0,1.0,,,,,1.0,,,1.0,
USW00023136,1964,11,10,,,1648.0,76.0,0.0,0.0,,156.0,100.0,,,,270.0,,,108.0,-9999.0,,,,,-9999.0,,,1.0,
USW00023136,1964,11,11,,,1618.0,25.0,0.0,0.0,,139.0,44.0,,,,40.0,,,51.0,-9999.0,,,,,1.0,,,1.0,
USW00023136,1964,11,12,,,1318.0,0.0,0.0,0.0,,172.0,83.0,,,,250.0,,,98.0,1.0,,,,,1.0,,,-9999.0,
USW00023136,1964,11,13,,,242.0,0.0,0.0,0.0,,156.0,56.0,,,,250.0,,,103.0,-9999.0,,,,,-9999.0,,,-9999.0,
USW00023136,1964,11,14,,,1448.0,0.0,0.0,0.0,,144.0,22.0,,,,260.0,,,82.0,-9999.0,,,,,-9999.0,,,-9999.0,
USW00023136,1964,11,15,,,1318.0,0.0,0.0,0.0,,144.0,6.0,,,,60.0,,,103.0,-9999.0,,,,,-9999.0,,,-9999.0,
USW00023136,1964,11,16,,,906.0,0.0,0.0,0.0,,144.0,-6.0,,,,60.0,,,93.0,-9999.0,,,,,-9999.0,,,-9999.0,
USW00023136,1964,11,17,,,1412.0,3.0,0.0,0.0,,106.0,61.0,,,,40.0,,,129.0,-9999.0,,,,,-9999.0,,,1.0,
USW00023136,1964,11,18,,,1500.0,0.0,0.0,0.0,,156.0,0.0,,,,250.0,,,62.0,-9999.0,,,,,-9999.0,,,-9999.0,
USW00023136,1964,11,19,,,1012.0,0.0,0.0,0.0,,183.0,39.0,,,,60.0,,,123.0,-9999.0,,,,,-9999.0,,,-9999.0,
USW00023136,1964,11,2,,,1554.0,0.0,0.0,0.0,,206.0,78.0,,,,240.0,,,98.0,1.0,,,,,1.0,,,-9999.0,
USW00023136,1964,11,20,,,1000.0,0.0,0.0,0.0,,206.0,11.0,,,,50.0,,,129.0,-9999.0,,,,,-9999.0,,,-9999.0,
USW00023136,1964,11,21,,,1200.0,0.0,0.0,0.0,,211.0,22.0,,,,230.0,,,67.0,-9999.0,,,,,-9999.0,,,-9999.0,
USW00023136,1964,11,22,,,1242.0,0.0,0.0,0.0,,189.0,28.0,,,,240.0,,,57.0,-9999.0,,,,,-9999.0,,,-9999.0,
USW00023136,1964,11,23,,,1242.0,0.0,0.0,0.0,,250.0,50.0,,,,60.0,,,139.0,-9999.0,,,,,-9999.0,,,-9999.0,
USW00023136,1964,11,24,,,1218.0,0.0,0.0,0.0,,244.0,83.0,,,,230.0,,,67.0,-9999.0,,,,,-9999.0,,,-9999.0,
USW00023136,1964,11,25,,,1036.0,0.0,0.0,0.0,,200.0,61.0,,,,180.0,,,57.0,1.0,,,,,1.0,,,-9999.0,
USW00023136,1964,11,26,,,1348.0,0.0,0.0,0.0,,156.0,78.0,,,,230.0,,,51.0,1.0,,,,,1.0,,,-9999.0,
USW00023136,1964,11,27,,,1312.0,0.0,0.0,0.0,,156.0,67.0,,,,240.0,,,67.0,1.0,,,,,1.0,,,-9999.0,
USW00023136,1964,11,28,,,1300.0,0.0,0.0,0.0,,172.0,39.0,,,,240.0,,,41.0,1.0,,,,,1.0,,,-9999.0,
USW00023136,1964,11,29,,,1148.0,0.0,0.0,0.0,,300.0,67.0,,,,40.0,,,98.0,-9999.0,,,,,-9999.0,,,-9999.0,
USW00023136,1964,11,3,,,906.0,0.0,0.0,0.0,,283.0,78.0,,,,60.0,,,134.0,-9999.0,,,,,-9999.0,,,-9999.0,
USW00023136,1964,11,30,,,1048.0,0.0,0.0,0.0,,294.0,89.0,,,,60.0,,,82.0,1.0,,,,,1.0,,,-9999.0,
USW00023136,1964,11,31,,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,,,,-9999.0,,,-9999.0,-9999.0,,,,,-9999.0,,,-9999.0,
USW00023136,1964,11,4,,,936.0,0.0,0.0,0.0,,283.0,94.0,,,,70.0,,,87.0,-9999.0,,,,,-9999.0,,,-9999.0,
USW00023136,1964,11,5,,,1106.0,0.0,0.0,0.0,,267.0,56.0,,,,240.0,,,67.0,-9999.0,,,,,1.0,,,-9999.0,
USW00023136,1964,11,6,,,1354.0,0.0,0.0,0.0,,272.0,83.0,,,,200.0,,,77.0,-9999.0,,,,,1.0,,,-9999.0,
USW00023136,1964,11,7,,,1224.0,0.0,0.0,0.0,,200.0,72.0,,,,180.0,,,98.0,-9999.0,,,,,1.0,,,-9999.0,
USW00023136,1964,11,8,,,1206.0,38.0,0.0,0.0,,194.0,122.0,,,,170.0,,,57.0,1.0,,,,,1.0,,,1.0,
USW00023136,1964,11,9,,,718.0,150.0,0.0,0.0,,167.0,128.0,,,,200.0,,,118.0,-9999.0,,,,,-9999.0,,,1.0,
USW00023136,1964,12,1,,,1230.0,0.0,0.0,0.0,,194.0,78.0,,,,190.0,,,67.0,1.0,,-9999.0,,,1.0,,,-9999.0,
USW00023136,1964,12,10,,,1212.0,0.0,0.0,0.0,,167.0,39.0,,,,290.0,,,62.0,1.0,,-9999.0,,,1.0,,,-9999.0,
USW00023136,1964,12,11,,,806.0,0.0,0.0,0.0,,139.0,94.0,,,,60.0,,,51.0,1.0,,-9999.0,,,1.0,,,-9999.0,
USW00023136,1964,12,12,,,2324.0,0.0,0.0,0.0,,183.0,61.0,,,,40.0,,,144.0,1.0,,-9999.0,,,1.0,,,-9999.0,
USW00023136,1964,12,13,,,406.0,0.0,0.0,0.0,,200.0,122.0,,,,50.0,,,211.0,-9999.0,,-9999.0,,,-9999.0,,,-9999.0,
USW00023136,1964,12,14,,,42.0,0.0,0.0,0.0,,233.0,39.0,,,,70.0,,,87.0,-9999.0,,-9999.0,,,-9999.0,,,-9999.0,
USW00023136,1964,12,15,,,1354.0,0.0,0.0,0.0,,172.0,11.0,,,,230.0,,,57.0,-9999.0,,-9999.0,,,-9999.0,,,-9999.0,
USW00023136,1964,12,16,,,1300.0,0.0,0.0,0.0,,150.0,0.0,,,,180.0,,,82.0,1.0,,-9999.0,,,1.0,,,-9999.0,
USW00023136,1964,12,17,,,1312.0,0.0,0.0,0.0,,161.0,50.0,,,,190.0,,,87.0,-9999.0,,-9999.0,,,-9999.0,,,-9999.0,
USW00023136,1964,12,18,,,1048.0,5.0,0.0,0.0,,100.0,22.0,,,,310.0,,,41.0,1.0,,-9999.0,,,1.0,,,1.0,
USW00023136,1964,12,19,,,1918.0,472.0,0.0,0.0,,117.0,89.0,,,,40.0,,,87.0,1.0,,-9999.0,,,-9999.0,,,1.0,
USW00023136,1964,12,2,,,1530.0,0.0,0.0,0.0,,172.0,78.0,,,,250.0,,,103.0,1.0,,-9999.0,,,1.0,,,-9999.0,
USW00023136,1964,12,20,,,112.0,556.0,0.0,0.0,,139.0,117.0,,,,50.0,,,77.0,1.0,,-9999.0,,,1.0,,,1.0,
USW00023136,1964,12,21,,,1700.0,13.0,0.0,0.0,,172.0,128.0,,,,260.0,,,41.0,1.0,,-9999.0,,,1.0,,,1.0,
USW00023136,1964,12,22,,,2248.0,0.0,0.0,0.0,,156.0,122.0,,,,250.0,,,51.0,1.0,,-9999.0,,,1.0,,,1.0,
USW00023136,1964,12,23,,,1406.0,0.0,0.0,0.0,,189.0,144.0,,,,260.0,,,87.0,1.0,,-9999.0,,,1.0,,,-9999.0,
USW00023136,1964,12,24,,,1554.0,0.0,0.0,0.0,,189.0,117.0,,,,250.0,,,93.0,1.0,,-9999.0,,,-9999.0,,,-9999.0,
USW00023136,1964,12,25,,,1218.0,0.0,0.0,0.0,,183.0,83.0,,,,230.0,,,51.0,1.0,,-9999.0,,,-9999.0,,,-9999.0,
USW00023136,1964,12,26,,,1400.0,38.0,0.0,0.0,,156.0,78.0,,,,190.0,,,62.0,1.0,,-9999.0,,,1.0,,,1.0,
USW00023136,1964,12,27,,,1148.0,104.0,0.0,0.0,,144.0,106.0,,,,260.0,,,98.0,1.0,,-9999.0,,,-9999.0,,,1.0,
USW00023136,1964,12,28,,,1312.0,28.0,0.0,0.0,,133.0,50.0,,,,250.0,,,123.0,-9999.0,,-9999.0,,,-9999.0,,,1.0,
USW00023136,1964,12,29,,,1312.0,0.0,0.0,0.0,,122.0,11.0,,,,250.0,,,46.0,-9999.0,,-9999.0,,,-9999.0,,,-9999.0,
USW00023136,1964,12,3,,,1224.0,0.0,0.0,0.0,,161.0,50.0,,,,240.0,,,67.0,1.0,,-9999.0,,,-9999.0,,,-9999.0,
USW00023136,1964,12,30,,,2100.0,61.0,0.0,0.0,,117.0,61.0,,,,300.0,,,82.0,1.0,,1.0,,,-9999.0,,,1.0,
USW00023136,1964,12,31,,,1136.0,74.0,0.0,0.0,,111.0,28.0,,,,270.0,,,77.0,1.0,,-9999.0,,,1.0,,,1.0,
USW00023136,1964,12,4,,,1242.0,0.0,0.0,0.0,,167.0,28.0,,,,220.0,,,51.0,-9999.0,,-9999.0,,,-9999.0,,,-9999.0,
USW00023136,1964,12,5,,,2206.0,0.0,0.0,0.0,,189.0,17.0,,,,60.0,,,67.0,-9999.0,,-9999.0,,,-9999.0,,,-9999.0,
USW00023136,1964,12,6,,,1136.0,0.0,0.0,0.0,,200.0,122.0,,,,60.0,,,159.0,-9999.0,,-9999.0,,,-9999.0,,,-9999.0,
USW00023136,1964,12,7,,,930.0,0.0,0.0,0.0,,183.0,100.0,,,,50.0,,,118.0,-9999.0,,-9999.0,,,-9999.0,,,-9999.0,
USW00023136,1964,12,8,,,18.0,0.0,0.0,0.0,,222.0,67.0,,,,40.0,,,108.0,-9999.0,,-9999.0,,,-9999.0,,,-9999.0,
USW00023136,1964,12,9,,,1512.0,0.0,0.0,0.0,,217.0,28.0,,,,240.0,,,57.0,-9999.0,,-9999.0,,,-9999.0,,,-9999.0,
USW00023136,1965,1,1,,,1100.0,0.0,0.0,0.0,,128.0,0.0,,,,60.0,,,118.0,-9999.0,,,,,-9999.0,,,-9999.0,
USW00023136,1965,1,10,,,500.0,0.0,0.0,0.0,,222.0,50.0,,,,60.0,,,103.0,-9999.0,,,,,-9999.0,,,-9999.0,
USW00023136,1965,1,11,,,1500.0,0.0,0.0,0.0,,156.0,22.0,,,,230.0,,,46.0,1.0,,,,,1.0,,,-9999.0,
USW00023136,1965,1,12,,,1442.0,0.0,0.0,0.0,,156.0,61.0,,,,240.0,,,57.0,1.0,,,,,1.0,,,-9999.0,
USW00023136,1965,1,13,,,1300.0,0.0,0.0,0.0,,233.0,111.0,,,,80.0,,,149.0,-9999.0,,,,,-9999.0,,,-9999.0,
USW00023136,1965,1,14,,,1424.0,0.0,0.0,0.0,,250.0,117.0,,,,40.0,,,149.0,-9999.0,,,,,-9999.0,,,-9999.0,
USW00023136,1965,1,15,,,118.0,0.0,0.0,0.0,,161.0,83.0,,,,60.0,,,36.0,-9999.0,,,,,-9999.0,,,1.0,
USW00023136,1965,1,16,,,1242.0,0.0,0.0,0.0,,256.0,94.0,,,,60.0,,,93.0,-9999.0,,,,,-9999.0,,,-9999.0,
USW00023136,1965,1,17,,,1048.0,0.0,0.0,0.0,,272.0,106.0,,,,50.0,,,93.0,-9999.0,,,,,-9999.0,,,-9999.0,
USW00023136,1965,1,18,,,1318.0,0.0,0.0,0.0,,267.0,100.0,,,,300.0,,,57.0,-9999.0,,,,,-9999.0,,,-9999.0,
USW00023136,1965,1,19,,,1636.0,0.0,0.0,0.0,,194.0,72.0,,,,260.0,,,144.0,-9999.0,,,,,1.0,,,-9999.0,
USW00023136,1965,1,2,,,1112.0,0.0,0.0,0.0,,139.0,11.0,,,,60.0,,,62.0,-9999.0,,,,,-9999.0,,,-9999.0,
USW00023136,1965,1,20,,,1512.0,0.0,0.0,0.0,,178.0,67.0,,,,240.0,,,57.0,1.0,,,,,1.0,,,-9999.0,
USW00023136,1965,1,21,,,1530.0,0.0,0.0,0.0,,156.0,50.0,,,,240.0,,,51.0,1.0,,,,,1.0,,,-9999.0,
USW00023136,1965,1,22,,,1448.0,0.0,0.0,0.0,,150.0,44.0,,,,180.0,,,62.0,1.0,,,,,1.0,,,-9999.0,
USW00023136,1965,1,23,,,1206.0,5.0,0.0,0.0,,139.0,72.0,,,,230.0,,,57.0,1.0,,,,,1.0,,,1.0,
USW00023136,1965,1,24,,,1312.0,76.0,0.0,0.0,,156.0,61.0,,,,250.0,,,134.0,1.0,,,,,-9999.0,,,1.0,
USW00023136,1965,1,25,,,1400.0,0.0,0.0,0.0,,156.0,6.0,,,,250.0,,,72.0,-9999.0,,,,,-9999.0,,,-9999.0,
USW00023136,1965,1,26,,,1524.0,0.0,0.0,0.0,,194.0,22.0,,,,50.0,,,98.0,-9999.0,,,,,-9999.0,,,-9999.0,
USW00023136,1965,1,27,,,1224.0,0.0,0.0,0.0,,206.0,78.0,,,,40.0,,,72.0,-9999.0,,,,,-9999.0,,,-9999.0,
USW00023136,1965,1,28,,,918.0,0.0,0.0,0.0,,233.0,50.0,,,,40.0,,,62.0,-9999.0,,,,,-9999.0,,,-9999.0,
USW00023136,1965,1,29,,,1112.0,0.0,0.0,0.0,,244.0,72.0,,,,40.0,,,72.0,-9999.0,,,,,-9999.0,,,-9999.0,
USW00023136,1965,1,3,,,154.0,0.0,0.0,0.0,,128.0,28.0,,,,310.0,,,31.0,1.0,,,,,1.0,,,-9999.0,
USW00023136,1965,1,30,,,1254.0,0.0,0.0,0.0,,206.0,56.0,,,,210.0,,,57.0,-9999.0,,,,,1.0,,,-9999.0,
USW00023136,1965,1,31,,,1318.0,0.0,0.0,0.0,,167.0,44.0,,,,230.0,,,57.0,1.0,,,,,1.0,,,-9999.0,
USW00023136,1965,1,4,,,1400.0,0.0,0.0,0.0,,139.0,61.0,,,,200.0,,,46.0,-9999.0,,,,,1.0,,,-9999.0,
USW00023136,1965,1,5,,,1324.0,0.0,0.0,0.0,,161.0,61.0,,,,190.0,,,46.0,1.0,,,,,1.0,,,-9999.0,
USW00023136,1965,1,6,,,1406.0,33.0,0.0,0.0,,167.0,67.0,,,,190.0,,,62.0,1.0,,,,,1.0,,,1.0,
USW00023136,1965,1,7,,,836.0,28.0,0.0,0.0,,144.0,39.0,,,,260.0,,,118.0,1.0,,,,,-9999.0,,,1.0,
USW00023136,1965,1,8,,,506.0,0.0,0.0,0.0,,144.0,17.0,,,,30.0,,,103.0,-9999.0,,,,,-9999.0,,,-9999.0,
USW00023136,1965,1,9,,,1348.0,0.0,0.0,0.0,,189.0,11.0,,,,80.0,,,57.0,-9999.0,,,,,-9999.0,,,-9999.0,
USW00023136,1965,2,1,,,1324.0,0.0,0.0,0.0,,156.0,50.0,,,,210.0,,,62.0,1.0,,,,,1.0,,,-9999.0,
USW00023136,1965,2,10,,,1318.0,0.0,0.0,0.0,,139.0,0.0,,,,240.0,,,77.0,-9999.0,,,,,-9999.0,,,-9999.0,
USW00023136,1965,2,11,,,1036.0,0.0,0.0,0.0,,150.0,6.0,,,,60.0,,,149.0,-9999.0,,,,,-9999.0,,,-9999.0,
USW00023136,1965,2,12,,,1406.0,0.0,0.0,0.0,,167.0,0.0,,,,250.0,,,93.0,-9999.0,,,,,-9999.0,,,-9999.0,
USW00023136,1965,2,13,,,1400.0,0.0,0.0,0.0,,172.0,-11.0,,,,230.0,,,72.0,-9999.0,,,,,-9999.0,,,-9999.0,
USW00023136,1965,2,14,,,1212.0,0.0,0.0,0.0,,156.0,17.0,,,,200.0,,,72.0,-9999.0,,,,,-9999.0,,,-9999.0,
USW00023136,1965,2,15,,,918.0,0.0,0.0,0.0,,194.0,28.0,,,,40.0,,,180.0,-9999.0,,,,,-9999.0,,,-9999.0,
USW00023136,1965,2,16,,,1100.0,0.0,0.0,0.0,,189.0,22.0,,,,90.0,,,82.0,-9999.0,,,,,-9999.0,,,-9999.0,
USW00023136,1965,2,17,,,1242.0,0.0,0.0,0.0,,194.0,6.0,,,,240.0,,,57.0,-9999.0,,,,,-9999.0,,,-9999.0,
USW00023136,1965,2,18,,,1024.0,0.0,0.0,0.0,,278.0,33.0,,,,50.0,,,113.0,-9999.0,,,,,-9999.0,,,-9999.0,
USW00023136,1965,2,19,,,1024.0,0.0,0.0,0.0,,289.0,78.0,,,,80.0,,,67.0,-9999.0,,,,,-9999.0,,,-9999.0,
USW00023136,1965,2,2,,,1712.0,0.0,0.0,0.0,,156.0,61.0,,,,230.0,,,87.0,1.0,,,,,1.0,,,-9999.0,
USW00023136,1965,2,20,,,1236.0,0.0,0.0,0.0,,222.0,33.0,,,,220.0,,,57.0,1.0,,,,,1.0,,,-9999.0,
USW00023136,1965,2,21,,,1154.0,0.0,0.0,0.0,,144.0,61.0,,,,220.0,,,77.0,1.0,,,,,1.0,,,-9999.0,
USW00023136,1965,2,22,,,748.0,0.0,0.0,0.0,,156.0,78.0,,,,50.0,,,51.0,1.0,,,,,1.0,,,-9999.0,
USW00023136,1965,2,23,,,1100.0,0.0,0.0,0.0,,206.0,56.0,,,,50.0,,,164.0,-9999.0,,,,,-9999.0,,,-9999.0,
USW00023136,1965,2,24,,,1048.0,0.0,0.0,0.0,,222.0,56.0,,,,90.0,,,87.0,-9999.0,,,,,-9999.0,,,-9999.0,
USW00023136,1965,2,25,,,1554.0,0.0,0.0,0.0,,217.0,33.0,,,,250.0,,,98.0,-9999.0,,,,,-9999.0,,,-9999.0,
USW00023136,1965,2,26,,,1200.0,0.0,0.0,0.0,,194.0,22.0,,,,220.0,,,67.0,1.0,,,,,-9999.0,,,-9999.0,
USW00023136,1965,2,27,,,1424.0,0.0,0.0,0.0,,167.0,61.0,,,,240.0,,,93.0,1.0,,,,,1.0,,,1.0,
USW00023136,1965,2,28,,,1318.0,0.0,0.0,0.0,,189.0,61.0,,,,260.0,,,87.0,1.0,,,,,-9999.0,,,-9999.0,
USW00023136,1965,2,29,,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,,,,-9999.0,,,-9999.0,-9999.0,,,,,-9999.0,,,-9999.0,
USW00023136,1965,2,3,,,1212.0,0.0,0.0,0.0,,139.0,61.0,,,,230.0,,,82.0,1.0,,,,,1.0,,,1.0,
USW00023136,1965,2,30,,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,,,,-9999.0,,,-9999.0,-9999.0,,,,,-9999.0,,,-9999.0,
USW00023136,1965,2,31,,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,,,,-9999.0,,,-9999.0,-9999.0,,,,,-9999.0,,,-9999.0,
USW00023136,1965,2,4,,,1412.0,0.0,0.0,0.0,,139.0,44.0,,,,210.0,,,57.0,1.0,,,,,1.0,,,-9999.0,
USW00023136,1965,2,5,,,500.0,46.0,0.0,0.0,,128.0,61.0,,,,40.0,,,46.0,1.0,,,,,1.0,,,1.0,
USW00023136,1965,2,6,,,1600.0,13.0,0.0,0.0,,150.0,56.0,,,,260.0,,,108.0,1.0,,,,,1.0,,,1.0,
USW00023136,1965,2,7,,,1554.0,0.0,0.0,0.0,,172.0,33.0,,,,270.0,,,98.0,-9999.0,,,,,-9999.0,,,-9999.0,
USW00023136,1965,2,8,,,1318.0,0.0,0.0,0.0,,167.0,22.0,,,,240.0,,,62.0,-9999.0,,,,,-9999.0,,,-9999.0,
USW00023136,1965,2,9,,,1854.0,0.0,0.0,0.0,,144.0,50.0,,,,20.0,,,87.0,-9999.0,,,,,1.0,,,-9999.0,
USW00023136,1965,3,1,,,1012.0,0.0,0.0,0.0,,239.0,22.0,,,,40.0,,,170.0,-9999.0,,,,,-9999.0,,,-9999.0,
USW00023136,1965,3,10,,,1418.0,0.0,0.0,0.0,,156.0,72.0,,,,210.0,,,72.0,1.0,,,,,1.0,,,1.0,
USW00023136,1965,3,11,,,1318.0,0.0,0.0,0.0,,144.0,50.0,,,,190.0,,,62.0,-9999.0,,,,,-9999.0,,,-9999.0,
USW00023136,1965,3,12,,,1324.0,36.0,0.0,0.0,,161.0,72.0,,,,250.0,,,118.0,1.0,,,,,1.0,,,1.0,
