ID,YEAR,MONTH,DAY,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT08,WT16
USW00023275,2002,6,13,25.0,1643.0,1642.0,0.0,,,200.0,311.0,89.0,0.0,30.0,40.0,76.0,94.0,,,,,
USW00023275,2002,6,14,33.0,1632.0,1659.0,0.0,,,183.0,272.0,89.0,0.0,10.0,360.0,67.0,76.0,,,,,
USW00023275,2002,6,15,15.0,1723.0,1723.0,0.0,,,194.0,317.0,72.0,-9999.0,20.0,30.0,76.0,89.0,,,,,
USW00023275,2002,6,16,31.0,2239.0,1708.0,0.0,,,178.0,278.0,78.0,0.0,30.0,340.0,67.0,89.0,,,,,
USW00023275,2002,6,17,36.0,1347.0,1346.0,0.0,,,189.0,278.0,100.0,0.0,300.0,290.0,94.0,112.0,,,,,
USW00023275,2002,6,18,38.0,1708.0,1708.0,0.0,,,211.0,272.0,144.0,0.0,320.0,310.0,76.0,112.0,,,,,
USW00023275,2002,6,19,25.0,1330.0,1329.0,0.0,,,211.0,311.0,111.0,0.0,330.0,330.0,67.0,89.0,,,,,
USW00023275,2002,6,2,20.0,1616.0,1616.0,0.0,,,183.0,283.0,83.0,0.0,360.0,320.0,63.0,89.0,,,,,
USW00023275,2002,6,20,36.0,1934.0,1640.0,0.0,,,206.0,289.0,122.0,0.0,30.0,340.0,72.0,98.0,,,,,
USW00023275,2002,6,21,28.0,1634.0,1502.0,0.0,,,194.0,289.0,94.0,0.0,20.0,20.0,72.0,98.0,,,,,
USW00023275,2002,6,22,24.0,1754.0,2017.0,0.0,,,206.0,306.0,100.0,0.0,350.0,30.0,76.0,98.0,,,,,
USW00023275,2002,6,23,27.0,1541.0,1804.0,0.0,,,194.0,278.0,106.0,0.0,320.0,20.0,67.0,80.0,,,,,
USW00023275,2002,6,24,13.0,1451.0,1320.0,0.0,,,233.0,344.0,117.0,0.0,260.0,10.0,63.0,103.0,,,,,
USW00023275,2002,6,25,16.0,1436.0,1435.0,0.0,,,261.0,372.0,144.0,0.0,290.0,320.0,67.0,94.0,,,,,
USW00023275,2002,6,26,24.0,1742.0,1546.0,0.0,,,233.0,339.0,128.0,0.0,360.0,50.0,63.0,89.0,,,,,
USW00023275,2002,6,27,33.0,1804.0,1847.0,0.0,,,222.0,317.0,128.0,0.0,350.0,330.0,94.0,116.0,,,,,
USW00023275,2002,6,28,36.0,1723.0,1723.0,0.0,,,217.0,294.0,139.0,0.0,320.0,320.0,94.0,112.0,,,,,
USW00023275,2002,6,29,33.0,1611.0,1543.0,0.0,,,222.0,300.0,139.0,0.0,300.0,320.0,94.0,112.0,,,,,
USW00023275,2002,6,3,27.0,1528.0,1528.0,0.0,,,194.0,289.0,100.0,0.0,310.0,310.0,89.0,112.0,,,,,
USW00023275,2002,6,30,22.0,1820.0,1616.0,0.0,,,239.0,333.0,139.0,-9999.0,30.0,280.0,63.0,89.0,,,,,
USW00023275,2002,6,31,-9999.0,-9999.0,-9999.0,-9999.0,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,
USW00023275,2002,6,4,30.0,1434.0,1444.0,0.0,,,228.0,322.0,133.0,0.0,310.0,310.0,76.0,112.0,,,,,
USW00023275,2002,6,5,26.0,1402.0,1355.0,0.0,,,244.0,344.0,139.0,0.0,290.0,290.0,80.0,107.0,,,,,
USW00023275,2002,6,6,33.0,1557.0,1747.0,0.0,,,217.0,311.0,117.0,0.0,350.0,340.0,72.0,98.0,,,,,
USW00023275,2002,6,7,43.0,1959.0,1958.0,0.0,,,183.0,278.0,89.0,0.0,310.0,310.0,80.0,103.0,,,,,
USW00023275,2002,6,8,53.0,1341.0,1453.0,0.0,,,167.0,233.0,100.0,-9999.0,280.0,310.0,125.0,165.0,,,,,
USW00023275,2002,6,9,29.0,1507.0,1302.0,0.0,,,172.0,261.0,78.0,0.0,290.0,300.0,76.0,103.0,,,,,
USW00023275,2002,7,1,16.0,1612.0,1612.0,0.0,,,261.0,383.0,133.0,-9999.0,300.0,300.0,76.0,94.0,,,,,
USW00023275,2002,7,10,11.0,1506.0,1512.0,0.0,,,289.0,433.0,144.0,0.0,330.0,340.0,67.0,76.0,,,,,
USW00023275,2002,7,11,21.0,1821.0,1823.0,0.0,,,294.0,422.0,161.0,0.0,150.0,160.0,80.0,103.0,,,,,
USW00023275,2002,7,12,22.0,1848.0,1842.0,0.0,,,283.0,356.0,206.0,0.0,150.0,150.0,67.0,94.0,,,,,
USW00023275,2002,7,13,16.0,1745.0,1620.0,0.0,,,272.0,378.0,167.0,-9999.0,20.0,30.0,67.0,80.0,,,,,
USW00023275,2002,7,14,22.0,1847.0,1820.0,0.0,,,244.0,344.0,144.0,0.0,350.0,340.0,76.0,94.0,,,,,
USW00023275,2002,7,15,19.0,1734.0,1613.0,0.0,,,222.0,328.0,117.0,0.0,20.0,250.0,54.0,76.0,,,,,
USW00023275,2002,7,16,21.0,1449.0,1448.0,0.0,,,217.0,322.0,111.0,0.0,330.0,340.0,76.0,94.0,,,,,
USW00023275,2002,7,17,20.0,1738.0,1738.0,0.0,,,222.0,328.0,117.0,0.0,350.0,350.0,63.0,80.0,,,,,
USW00023275,2002,7,18,19.0,1600.0,1709.0,0.0,,,239.0,344.0,128.0,0.0,10.0,350.0,67.0,89.0,,,,,
USW00023275,2002,7,19,15.0,1457.0,1456.0,0.0,,,244.0,350.0,139.0,0.0,260.0,260.0,67.0,80.0,,,,,
USW00023275,2002,7,2,17.0,1744.0,1433.0,0.0,,,250.0,350.0,144.0,-9999.0,20.0,180.0,67.0,103.0,,,,,
USW00023275,2002,7,20,21.0,1408.0,1426.0,0.0,,,261.0,372.0,150.0,0.0,150.0,150.0,67.0,80.0,,,,,
USW00023275,2002,7,21,38.0,1237.0,859.0,0.0,,,211.0,289.0,128.0,-9999.0,150.0,140.0,67.0,89.0,,,,,
USW00023275,2002,7,22,30.0,1439.0,1437.0,0.0,,,-9999.0,-9999.0,-9999.0,-9999.0,150.0,150.0,67.0,80.0,,,,,
USW00023275,2002,7,23,29.0,1530.0,1411.0,0.0,,,206.0,294.0,117.0,-9999.0,170.0,150.0,76.0,107.0,,,,,
USW00023275,2002,7,24,17.0,1828.0,1815.0,0.0,,,211.0,328.0,94.0,-9999.0,10.0,350.0,58.0,76.0,,,,,
USW00023275,2002,7,25,10.0,1805.0,1804.0,0.0,,,222.0,339.0,106.0,-9999.0,40.0,30.0,58.0,67.0,,,,,
USW00023275,2002,7,26,11.0,1640.0,1536.0,0.0,,,256.0,372.0,133.0,-9999.0,50.0,230.0,63.0,80.0,,,,,
USW00023275,2002,7,27,18.0,1729.0,1714.0,0.0,,,267.0,378.0,150.0,-9999.0,20.0,30.0,58.0,72.0,,,,,
USW00023275,2002,7,28,30.0,303.0,302.0,0.0,,,228.0,322.0,133.0,-9999.0,170.0,170.0,54.0,63.0,,,,,
USW00023275,2002,7,29,17.0,1802.0,1540.0,0.0,,,244.0,344.0,139.0,-9999.0,350.0,340.0,54.0,67.0,,,,,
USW00023275,2002,7,3,31.0,1746.0,1826.0,0.0,,,217.0,328.0,106.0,-9999.0,20.0,360.0,72.0,98.0,,,,,
USW00023275,2002,7,30,21.0,1447.0,1446.0,0.0,,,250.0,356.0,139.0,-9999.0,140.0,130.0,54.0,72.0,,,,,
USW00023275,2002,7,31,35.0,1607.0,1559.0,0.0,,,228.0,317.0,133.0,-9999.0,150.0,160.0,72.0,94.0,,,,,
USW00023275,2002,7,4,30.0,1809.0,1812.0,0.0,,,-9999.0,-9999.0,-9999.0,-9999.0,320.0,310.0,80.0,98.0,,,,,
USW00023275,2002,7,5,27.0,1704.0,1528.0,0.0,,,-178.0,-9999.0,-9999.0,-9999.0,20.0,300.0,72.0,94.0,,,,,
USW00023275,2002,7,6,30.0,1731.0,1732.0,0.0,,,222.0,322.0,117.0,0.0,330.0,310.0,98.0,125.0,,,,,
USW00023275,2002,7,7,36.0,1833.0,1832.0,0.0,,,217.0,289.0,139.0,0.0,330.0,320.0,94.0,107.0,,,,,
USW00023275,2002,7,8,16.0,1423.0,1425.0,0.0,,,233.0,350.0,117.0,0.0,340.0,320.0,58.0,76.0,,,,,
USW00023275,2002,7,9,13.0,1502.0,1501.0,0.0,,,272.0,411.0,128.0,0.0,320.0,320.0,63.0,72.0,,,,,
USW00023275,2002,8,1,23.0,1705.0,1710.0,0.0,,,239.0,344.0,128.0,0.0,20.0,350.0,67.0,80.0,,,,,
USW00023275,2002,8,10,12.0,1753.0,1605.0,0.0,,,267.0,406.0,128.0,0.0,20.0,230.0,63.0,80.0,,,,,
USW00023275,2002,8,11,10.0,1511.0,1615.0,0.0,,,261.0,394.0,128.0,0.0,320.0,260.0,63.0,76.0,,,,,
USW00023275,2002,8,12,13.0,1633.0,1627.0,0.0,,,278.0,417.0,139.0,-9999.0,260.0,250.0,76.0,94.0,,,,,
USW00023275,2002,8,13,16.0,1545.0,1336.0,0.0,,,272.0,400.0,139.0,0.0,150.0,140.0,54.0,67.0,,,,,
USW00023275,2002,8,14,14.0,1645.0,1654.0,0.0,,,261.0,394.0,128.0,-9999.0,40.0,30.0,67.0,76.0,,,,,
USW00023275,2002,8,15,19.0,1410.0,1336.0,0.0,,,256.0,372.0,139.0,0.0,150.0,140.0,63.0,80.0,,,,,
USW00023275,2002,8,16,17.0,1558.0,1557.0,0.0,,,250.0,378.0,122.0,0.0,340.0,340.0,58.0,67.0,,,,,
USW00023275,2002,8,17,21.0,1448.0,1447.0,0.0,,,239.0,361.0,117.0,0.0,330.0,330.0,72.0,94.0,,,,,
USW00023275,2002,8,18,12.0,1647.0,1619.0,0.0,,,239.0,361.0,111.0,0.0,330.0,300.0,63.0,76.0,,,,,
USW00023275,2002,8,19,17.0,1557.0,1556.0,0.0,,,194.0,294.0,94.0,0.0,330.0,330.0,67.0,80.0,,,,,
USW00023275,2002,8,2,29.0,1506.0,1525.0,0.0,,,239.0,333.0,139.0,0.0,200.0,200.0,58.0,72.0,,,,,
USW00023275,2002,8,20,29.0,1250.0,1249.0,0.0,,,194.0,283.0,100.0,0.0,290.0,290.0,107.0,143.0,,,,,
USW00023275,2002,8,21,13.0,1431.0,1536.0,0.0,,,200.0,300.0,100.0,0.0,280.0,290.0,67.0,89.0,,,,,
USW00023275,2002,8,22,23.0,1430.0,1407.0,0.0,,,200.0,294.0,100.0,0.0,140.0,150.0,72.0,94.0,,,,,
USW00023275,2002,8,23,15.0,1425.0,1120.0,0.0,,,206.0,311.0,100.0,0.0,220.0,140.0,58.0,80.0,,,,,
USW00023275,2002,8,24,18.0,1647.0,1647.0,0.0,,,211.0,317.0,106.0,0.0,30.0,30.0,89.0,103.0,,,,,
USW00023275,2002,8,25,21.0,1614.0,1614.0,0.0,,,211.0,333.0,89.0,0.0,300.0,310.0,80.0,103.0,,,,,
USW00023275,2002,8,26,16.0,1641.0,1446.0,0.0,,,228.0,339.0,111.0,0.0,30.0,300.0,58.0,72.0,,,,,
USW00023275,2002,8,27,12.0,1505.0,1505.0,0.0,,,250.0,378.0,117.0,0.0,310.0,310.0,63.0,76.0,,,,,
USW00023275,2002,8,28,25.0,1610.0,1609.0,0.0,,,256.0,372.0,133.0,0.0,150.0,150.0,72.0,89.0,,,,,
USW00023275,2002,8,29,21.0,2240.0,1714.0,0.0,,,217.0,300.0,133.0,0.0,180.0,40.0,45.0,58.0,,,,,
USW00023275,2002,8,3,30.0,1352.0,1343.0,0.0,,,183.0,239.0,122.0,0.0,150.0,160.0,67.0,80.0,,,,,
USW00023275,2002,8,30,21.0,1340.0,1442.0,0.0,,,222.0,328.0,111.0,0.0,140.0,140.0,67.0,80.0,,,,,
USW00023275,2002,8,31,8.0,1624.0,1519.0,0.0,,,244.0,361.0,122.0,0.0,260.0,300.0,54.0,72.0,,,,,
USW00023275,2002,8,4,19.0,1637.0,1637.0,0.0,,,172.0,256.0,89.0,0.0,290.0,290.0,72.0,94.0,,,,,
USW00023275,2002,8,5,32.0,1559.0,1551.0,0.0,,,178.0,267.0,89.0,-9999.0,270.0,250.0,89.0,125.0,,,,,
USW00023275,2002,8,6,24.0,1502.0,1501.0,0.0,,,178.0,267.0,89.0,0.0,310.0,320.0,76.0,89.0,,,,,
USW00023275,2002,8,7,11.0,1545.0,1544.0,0.0,,,217.0,333.0,100.0,-9999.0,280.0,270.0,67.0,80.0,,,,,
USW00023275,2002,8,8,9.0,1503.0,1531.0,0.0,,,244.0,378.0,106.0,0.0,310.0,260.0,63.0,72.0,,,,,
USW00023275,2002,8,9,12.0,1516.0,1511.0,0.0,,,267.0,406.0,122.0,0.0,310.0,300.0,67.0,80.0,,,,,
USW00023275,2002,9,1,5.0,1602.0,1602.0,0.0,,,256.0,394.0,111.0,0.0,300.0,300.0,63.0,76.0,,,,,
USW00023275,2002,9,10,10.0,1616.0,1637.0,0.0,,,233.0,367.0,100.0,0.0,260.0,270.0,72.0,94.0,,,,,
USW00023275,2002,9,11,13.0,1523.0,1549.0,0.0,,,233.0,361.0,100.0,-9999.0,230.0,220.0,63.0,80.0,,,,,
USW00023275,2002,9,12,12.0,1522.0,1421.0,0.0,,,222.0,350.0,94.0,0.0,150.0,130.0,58.0,76.0,,,,,
USW00023275,2002,9,13,13.0,1340.0,1321.0,0.0,,,211.0,339.0,83.0,-9999.0,140.0,150.0,63.0,76.0,,,,,
USW00023275,2002,9,14,11.0,1713.0,1703.0,0.0,,,211.0,333.0,83.0,0.0,30.0,30.0,58.0,72.0,,,,,
USW00023275,2002,9,15,25.0,1537.0,1551.0,0.0,,,178.0,244.0,111.0,0.0,330.0,340.0,80.0,94.0,,,,,
USW00023275,2002,9,16,22.0,1657.0,1624.0,0.0,,,183.0,278.0,89.0,0.0,340.0,330.0,72.0,98.0,,,,,
USW00023275,2002,9,17,32.0,1421.0,1421.0,0.0,,,194.0,267.0,117.0,-9999.0,300.0,310.0,103.0,134.0,,,,,
USW00023275,2002,9,18,9.0,1621.0,1620.0,0.0,,,239.0,367.0,111.0,0.0,350.0,350.0,58.0,67.0,,,,,
USW00023275,2002,9,19,6.0,1558.0,1558.0,0.0,,,239.0,378.0,94.0,0.0,270.0,280.0,63.0,76.0,,,,,
USW00023275,2002,9,2,13.0,1618.0,1617.0,0.0,,,261.0,394.0,128.0,0.0,260.0,260.0,58.0,76.0,,,,,
USW00023275,2002,9,20,7.0,1527.0,1744.0,0.0,,,239.0,372.0,100.0,0.0,250.0,350.0,54.0,72.0,,,,,
USW00023275,2002,9,21,10.0,1604.0,1604.0,0.0,,,239.0,372.0,106.0,0.0,270.0,290.0,58.0,72.0,,,,,
USW00023275,2002,9,22,11.0,1514.0,1514.0,0.0,,,239.0,378.0,100.0,0.0,330.0,330.0,63.0,80.0,,,,,
USW00023275,2002,9,23,8.0,1544.0,1557.0,0.0,,,244.0,378.0,106.0,0.0,310.0,260.0,54.0,63.0,,,,,
USW00023275,2002,9,24,9.0,1512.0,1511.0,0.0,,,233.0,372.0,94.0,0.0,200.0,180.0,67.0,80.0,,,,,
USW00023275,2002,9,25,7.0,1559.0,1558.0,0.0,,,239.0,372.0,100.0,0.0,280.0,280.0,63.0,76.0,,,,,
USW00023275,2002,9,26,19.0,1312.0,1300.0,0.0,,,194.0,300.0,89.0,0.0,150.0,160.0,58.0,72.0,,,,,
USW00023275,2002,9,27,31.0,1402.0,1551.0,0.0,,,178.0,222.0,128.0,0.0,150.0,160.0,72.0,98.0,,,,,
USW00023275,2002,9,28,13.0,1500.0,1458.0,0.0,,,167.0,250.0,83.0,0.0,150.0,130.0,58.0,76.0,,,,,
USW00023275,2002,9,29,15.0,1527.0,1527.0,0.0,,,161.0,239.0,78.0,0.0,20.0,30.0,72.0,80.0,,,,,
USW00023275,2002,9,3,16.0,1616.0,1606.0,0.0,,,228.0,350.0,106.0,0.0,330.0,330.0,72.0,89.0,,,,,
USW00023275,2002,9,30,19.0,1531.0,1534.0,0.0,,,150.0,239.0,61.0,0.0,260.0,270.0,72.0,94.0,,,,,
USW00023275,2002,9,31,-9999.0,-9999.0,-9999.0,-9999.0,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,
USW00023275,2002,9,4,22.0,1344.0,1915.0,0.0,,,178.0,272.0,83.0,0.0,340.0,340.0,72.0,103.0,,,,,
USW00023275,2002,9,5,25.0,1537.0,1536.0,0.0,,,167.0,250.0,78.0,0.0,320.0,320.0,76.0,103.0,,,,,
USW00023275,2002,9,6,22.0,1532.0,1404.0,0.0,,,156.0,233.0,72.0,0.0,280.0,340.0,72.0,98.0,,,,,
USW00023275,2002,9,7,13.0,1445.0,1616.0,0.0,,,161.0,256.0,61.0,0.0,310.0,310.0,72.0,89.0,,,,,
USW00023275,2002,9,8,11.0,1608.0,1607.0,0.0,,,183.0,294.0,67.0,0.0,310.0,310.0,58.0,89.0,,,,,
USW00023275,2002,9,9,10.0,1618.0,1513.0,0.0,,,217.0,350.0,83.0,0.0,300.0,310.0,63.0,94.0,,,,,
USW00023275,2002,10,1,15.0,1437.0,1436.0,0.0,,,144.0,228.0,56.0,0.0,300.0,310.0,76.0,98.0,,,,,
USW00023275,2002,10,10,19.0,1635.0,1635.0,0.0,,,167.0,250.0,83.0,0.0,20.0,20.0,67.0,76.0,,,,,
USW00023275,2002,10,11,5.0,1622.0,1621.0,0.0,,,161.0,278.0,39.0,0.0,320.0,310.0,40.0,54.0,,,,,
USW00023275,2002,10,12,4.0,1601.0,1601.0,0.0,,,167.0,294.0,33.0,0.0,300.0,300.0,54.0,58.0,,,,,
USW00023275,2002,10,13,5.0,1610.0,1609.0,0.0,,,167.0,300.0,33.0,0.0,310.0,310.0,45.0,63.0,,,,,
USW00023275,2002,10,14,7.0,1611.0,1314.0,0.0,,,172.0,306.0,39.0,0.0,300.0,150.0,45.0,58.0,,,,,
USW00023275,2002,10,15,16.0,1517.0,1517.0,0.0,,,156.0,261.0,50.0,-9999.0,150.0,150.0,54.0,63.0,,,,,
USW00023275,2002,10,16,13.0,2151.0,1525.0,0.0,,,156.0,244.0,67.0,-9999.0,150.0,130.0,36.0,54.0,,,,,
USW00023275,2002,10,17,11.0,1432.0,1430.0,0.0,,,139.0,211.0,67.0,0.0,360.0,10.0,45.0,58.0,,,,,
USW00023275,2002,10,18,7.0,1626.0,1631.0,0.0,,,139.0,239.0,39.0,0.0,340.0,330.0,54.0,63.0,,,,,
USW00023275,2002,10,19,10.0,1359.0,1415.0,0.0,,,156.0,256.0,56.0,0.0,320.0,330.0,67.0,76.0,,,,,
USW00023275,2002,10,2,12.0,1457.0,1503.0,0.0,,,150.0,267.0,33.0,0.0,320.0,310.0,58.0,67.0,,,,,
USW00023275,2002,10,20,12.0,1702.0,1439.0,0.0,,,161.0,267.0,56.0,0.0,360.0,290.0,54.0,67.0,,,,,
USW00023275,2002,10,21,5.0,1526.0,1525.0,0.0,,,150.0,261.0,39.0,0.0,320.0,320.0,58.0,67.0,,,,,
USW00023275,2002,10,22,12.0,1428.0,1436.0,0.0,,,139.0,233.0,39.0,0.0,130.0,120.0,63.0,72.0,,,,,
USW00023275,2002,10,23,11.0,1710.0,1704.0,0.0,,,117.0,178.0,50.0,0.0,350.0,10.0,54.0,63.0,,,,,
USW00023275,2002,10,24,15.0,2321.0,2321.0,0.0,,,133.0,167.0,94.0,0.0,130.0,140.0,40.0,54.0,,,,,
USW00023275,2002,10,25,10.0,1509.0,1508.0,0.0,,,139.0,211.0,67.0,0.0,280.0,300.0,45.0,58.0,,,,,
USW00023275,2002,10,26,11.0,1532.0,1528.0,0.0,,,139.0,244.0,33.0,0.0,270.0,280.0,72.0,103.0,,,,,
USW00023275,2002,10,27,5.0,1520.0,1602.0,0.0,,,139.0,250.0,22.0,-9999.0,290.0,270.0,40.0,54.0,,,,,
USW00023275,2002,10,28,9.0,1734.0,1430.0,0.0,,,144.0,261.0,28.0,-9999.0,300.0,300.0,67.0,80.0,,,,,
USW00023275,2002,10,29,23.0,1652.0,1535.0,0.0,,,139.0,239.0,33.0,0.0,270.0,270.0,89.0,125.0,,,,,
USW00023275,2002,10,3,6.0,1450.0,1525.0,0.0,,,167.0,294.0,39.0,0.0,300.0,260.0,63.0,76.0,,,,,
USW00023275,2002,10,30,6.0,1521.0,1518.0,0.0,,,111.0,206.0,17.0,0.0,320.0,320.0,45.0,58.0,,,,,
USW00023275,2002,10,31,2.0,1625.0,1731.0,0.0,,,106.0,217.0,-11.0,0.0,290.0,220.0,31.0,36.0,,,,,
USW00023275,2002,10,4,6.0,1530.0,1522.0,0.0,,,194.0,300.0,83.0,0.0,300.0,290.0,67.0,89.0,,,,,
USW00023275,2002,10,5,5.0,1525.0,1504.0,0.0,,,206.0,322.0,89.0,0.0,310.0,310.0,54.0,67.0,,,,,
USW00023275,2002,10,6,7.0,1602.0,1600.0,0.0,,,222.0,350.0,94.0,0.0,300.0,310.0,54.0,67.0,,,,,
USW00023275,2002,10,7,6.0,1504.0,1501.0,0.0,,,228.0,361.0,89.0,0.0,310.0,300.0,58.0,72.0,,,,,
USW00023275,2002,10,8,5.0,1716.0,1715.0,0.0,,,222.0,361.0,83.0,0.0,20.0,20.0,54.0,63.0,,,,,
USW00023275,2002,10,9,12.0,1501.0,1500.0,0.0,,,206.0,328.0,83.0,0.0,190.0,190.0,58.0,67.0,,,,,
USW00023275,2002,11,1,5.0,1637.0,1617.0,0.0,,,111.0,217.0,6.0,0.0,260.0,250.0,54.0,72.0,,,,,
USW00023275,2002,11,10,15.0,1144.0,1148.0,127.0,,,128.0,167.0,83.0,0.0,270.0,280.0,72.0,89.0,,,,,
USW00023275,2002,11,11,3.0,1717.0,1650.0,0.0,,,144.0,206.0,78.0,0.0,260.0,250.0,27.0,31.0,,,,,
USW00023275,2002,11,12,5.0,1327.0,1326.0,79.0,,,106.0,144.0,67.0,0.0,290.0,290.0,40.0,45.0,,,,,
USW00023275,2002,11,13,13.0,1542.0,1423.0,0.0,,,117.0,161.0,67.0,0.0,270.0,330.0,58.0,72.0,,,,,
USW00023275,2002,11,14,4.0,1637.0,1637.0,3.0,,,122.0,206.0,39.0,0.0,250.0,240.0,27.0,31.0,,,,,
USW00023275,2002,11,15,2.0,1634.0,1137.0,0.0,,,117.0,206.0,28.0,0.0,250.0,280.0,27.0,36.0,,,,,
USW00023275,2002,11,16,13.0,2249.0,1255.0,3.0,,,111.0,189.0,28.0,0.0,300.0,130.0,58.0,72.0,,,,,
USW00023275,2002,11,17,11.0,1136.0,1136.0,0.0,,,122.0,189.0,50.0,0.0,360.0,360.0,54.0,58.0,,,,,
USW00023275,2002,11,18,2.0,1559.0,1043.0,3.0,,,100.0,178.0,22.0,0.0,250.0,330.0,27.0,36.0,,,,,
USW00023275,2002,11,19,1.0,105.0,802.0,0.0,,,-178.0,-9999.0,-9999.0,-9999.0,300.0,330.0,22.0,22.0,,,,,
USW00023275,2002,11,2,4.0,1642.0,1432.0,0.0,,,117.0,228.0,0.0,0.0,280.0,130.0,31.0,40.0,,,,,
USW00023275,2002,11,20,1.0,1532.0,1743.0,0.0,,,-9999.0,-9999.0,-9999.0,-9999.0,260.0,210.0,27.0,27.0,,,,,
USW00023275,2002,11,21,4.0,1506.0,1506.0,0.0,,,161.0,244.0,72.0,-9999.0,140.0,130.0,36.0,40.0,,,,,
USW00023275,2002,11,22,11.0,1744.0,1808.0,0.0,,,128.0,206.0,44.0,-9999.0,160.0,140.0,45.0,54.0,,,,,
USW00023275,2002,11,23,12.0,2005.0,2004.0,0.0,,,128.0,183.0,72.0,-9999.0,350.0,360.0,40.0,58.0,,,,,
USW00023275,2002,11,24,6.0,1441.0,1441.0,0.0,,,122.0,200.0,39.0,-9999.0,250.0,250.0,54.0,72.0,,,,,
USW00023275,2002,11,25,11.0,1900.0,1859.0,0.0,,,139.0,239.0,39.0,0.0,330.0,330.0,72.0,94.0,,,,,
USW00023275,2002,11,26,5.0,58.0,58.0,0.0,,,139.0,244.0,28.0,0.0,110.0,80.0,40.0,63.0,,,,,
USW00023275,2002,11,27,8.0,1523.0,415.0,0.0,,,133.0,250.0,11.0,0.0,280.0,80.0,31.0,36.0,,,,,
USW00023275,2002,11,28,3.0,1535.0,1521.0,0.0,,,111.0,211.0,11.0,0.0,250.0,230.0,36.0,45.0,,,,,
USW00023275,2002,11,29,1.0,1555.0,1555.0,0.0,,,100.0,200.0,0.0,0.0,250.0,250.0,27.0,27.0,,,,,
USW00023275,2002,11,3,1.0,1536.0,1536.0,0.0,,,133.0,244.0,17.0,0.0,310.0,310.0,36.0,40.0,,,,,
USW00023275,2002,11,30,6.0,1501.0,1658.0,0.0,,,83.0,172.0,-6.0,0.0,150.0,160.0,36.0,45.0,,,,,
USW00023275,2002,11,31,-9999.0,-9999.0,-9999.0,-9999.0,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,
USW00023275,2002,11,4,4.0,1828.0,1143.0,0.0,,,128.0,244.0,6.0,0.0,330.0,10.0,27.0,31.0,,,,,
USW00023275,2002,11,5,8.0,1258.0,1339.0,0.0,,,122.0,233.0,6.0,0.0,130.0,120.0,58.0,67.0,,,,,
USW00023275,2002,11,6,30.0,2315.0,2347.0,36.0,,,100.0,172.0,28.0,0.0,130.0,130.0,80.0,130.0,,,,,
USW00023275,2002,11,7,48.0,1615.0,143.0,432.0,,,139.0,161.0,117.0,0.0,150.0,160.0,107.0,139.0,,,,,
USW00023275,2002,11,8,21.0,1254.0,1139.0,320.0,,,128.0,167.0,89.0,0.0,160.0,150.0,63.0,89.0,,,,,
USW00023275,2002,11,9,14.0,1706.0,1706.0,114.0,,,122.0,156.0,83.0,0.0,300.0,310.0,94.0,107.0,,,,,
USW00023275,2002,12,1,3.0,1418.0,1418.0,0.0,,,94.0,178.0,11.0,0.0,130.0,120.0,31.0,36.0,,,,,
USW00023275,2002,12,10,11.0,1420.0,1418.0,66.0,,,106.0,144.0,61.0,0.0,300.0,300.0,45.0,58.0,,,,,
USW00023275,2002,12,11,1.0,509.0,1738.0,0.0,,,100.0,144.0,50.0,0.0,50.0,260.0,27.0,27.0,,,,,
USW00023275,2002,12,12,27.0,2003.0,2002.0,127.0,,,89.0,117.0,56.0,0.0,150.0,130.0,76.0,107.0,,,,,
USW00023275,2002,12,13,46.0,1342.0,1341.0,892.0,,,133.0,150.0,111.0,0.0,140.0,140.0,80.0,103.0,,,,,
USW00023275,2002,12,14,55.0,1019.0,1018.0,737.0,,,128.0,161.0,89.0,0.0,130.0,120.0,116.0,170.0,,,,,
USW00023275,2002,12,15,43.0,2041.0,2334.0,411.0,,,106.0,139.0,72.0,0.0,150.0,120.0,116.0,143.0,,,,,
USW00023275,2002,12,16,28.0,707.0,707.0,246.0,,,117.0,156.0,72.0,0.0,230.0,230.0,112.0,143.0,,,,,
USW00023275,2002,12,17,14.0,957.0,956.0,56.0,,,72.0,111.0,28.0,0.0,330.0,310.0,72.0,94.0,,,,,
USW00023275,2002,12,18,5.0,2357.0,2356.0,3.0,,,56.0,83.0,28.0,0.0,130.0,120.0,40.0,58.0,,,,,
USW00023275,2002,12,19,37.0,507.0,448.0,472.0,,,61.0,100.0,22.0,0.0,130.0,130.0,112.0,148.0,,,,,
USW00023275,2002,12,2,0.0,1549.0,1548.0,0.0,,,100.0,178.0,17.0,0.0,260.0,260.0,27.0,31.0,,,,,
USW00023275,2002,12,20,32.0,734.0,713.0,470.0,,,67.0,89.0,39.0,0.0,140.0,150.0,76.0,107.0,,,,,
USW00023275,2002,12,21,13.0,1646.0,1637.0,91.0,,,83.0,128.0,33.0,0.0,270.0,280.0,45.0,63.0,,,,,
