ID,YEAR,MONTH,DAY,DAPR,DASF,MDPR,MDSF,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WT01,WT03,WT04,WT05,WT06,WT11,WT16,WT18
USC00044412,2001,6,11,,,,,0.0,0.0,0.0,250.0,117.0,-9999.0,,,,,,,,
USC00044412,2001,6,12,,,,,0.0,0.0,0.0,256.0,83.0,133.0,,,,,,,,
USC00044412,2001,6,13,,,,,0.0,0.0,0.0,211.0,156.0,156.0,,,,,,,,
USC00044412,2001,6,14,,,,,0.0,0.0,0.0,289.0,94.0,-9999.0,,,,,,,,
USC00044412,2001,6,15,,,,,0.0,0.0,0.0,-9999.0,-9999.0,267.0,,,,,,,,
USC00044412,2001,6,16,,,,,0.0,0.0,0.0,306.0,94.0,-9999.0,,,,,,,,
USC00044412,2001,6,17,,,,,0.0,0.0,0.0,-9999.0,-9999.0,194.0,,,,,,,,
USC00044412,2001,6,18,,,,,0.0,0.0,0.0,317.0,117.0,-9999.0,,,,,,,,
USC00044412,2001,6,19,,,,,0.0,0.0,0.0,278.0,106.0,250.0,,,,,,,,
USC00044412,2001,6,2,,,,,0.0,0.0,0.0,283.0,67.0,72.0,,,,,,,,
USC00044412,2001,6,20,,,,,0.0,0.0,0.0,294.0,111.0,117.0,,,,,,,,
USC00044412,2001,6,21,,,,,0.0,0.0,0.0,322.0,139.0,156.0,,,,,,,,
USC00044412,2001,6,22,,,,,0.0,0.0,0.0,322.0,139.0,161.0,,,,,,,,
USC00044412,2001,6,23,,,,,0.0,0.0,0.0,289.0,172.0,228.0,,,,,,,,
USC00044412,2001,6,24,,,,,0.0,0.0,0.0,267.0,156.0,189.0,,,,,,,,
USC00044412,2001,6,25,,,,,0.0,0.0,0.0,256.0,133.0,189.0,,,,,,,,
USC00044412,2001,6,26,,,,,0.0,0.0,0.0,244.0,122.0,167.0,,,,,,,,
USC00044412,2001,6,27,,,,,0.0,0.0,0.0,267.0,111.0,161.0,,,,,,,,
USC00044412,2001,6,28,,,,,0.0,0.0,0.0,289.0,161.0,194.0,,,,,,,,
USC00044412,2001,6,29,,,,,0.0,0.0,0.0,317.0,172.0,222.0,,,,,,,,
USC00044412,2001,6,3,,,,,0.0,0.0,0.0,167.0,56.0,72.0,,,,,,,,
USC00044412,2001,6,30,,,,,0.0,0.0,0.0,317.0,189.0,194.0,,,,,,,,
USC00044412,2001,6,31,,,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,
USC00044412,2001,6,4,,,,,0.0,0.0,0.0,200.0,72.0,72.0,,,,,,,,
USC00044412,2001,6,5,,,,,0.0,0.0,0.0,239.0,78.0,178.0,,,,,,,,
USC00044412,2001,6,6,,,,,0.0,0.0,0.0,306.0,122.0,206.0,,,,,,,,
USC00044412,2001,6,7,,,,,0.0,0.0,0.0,322.0,122.0,133.0,,,,,,,,
USC00044412,2001,6,8,,,,,0.0,0.0,0.0,322.0,133.0,156.0,,,,,,,,
USC00044412,2001,6,9,,,,,0.0,0.0,0.0,283.0,156.0,194.0,,,,,,,,
USC00044412,2001,7,1,,,,,0.0,0.0,0.0,328.0,183.0,194.0,,,,,,,,
USC00044412,2001,7,10,,,,,0.0,0.0,0.0,256.0,139.0,178.0,,,,,,,,
USC00044412,2001,7,11,,,,,0.0,0.0,0.0,261.0,117.0,178.0,,,,,,,,
USC00044412,2001,7,12,,,,,0.0,0.0,0.0,306.0,117.0,156.0,,,,,,,,
USC00044412,2001,7,13,,,,,0.0,0.0,0.0,322.0,178.0,261.0,,,,,,,,
USC00044412,2001,7,14,,,,,0.0,0.0,0.0,289.0,139.0,189.0,,,,,,,,
USC00044412,2001,7,15,,,,,0.0,0.0,0.0,244.0,133.0,189.0,,,,,,,,
USC00044412,2001,7,16,,,,,0.0,0.0,0.0,228.0,133.0,144.0,,,,,,,,
USC00044412,2001,7,17,,,,,0.0,0.0,0.0,256.0,78.0,144.0,,,,,,,,
USC00044412,2001,7,18,,,,,0.0,0.0,0.0,267.0,94.0,133.0,,,,,,,,
USC00044412,2001,7,19,,,,,0.0,0.0,0.0,267.0,139.0,172.0,,,,,,,,
USC00044412,2001,7,2,,,,,0.0,0.0,0.0,367.0,200.0,206.0,,,,,,,,
USC00044412,2001,7,20,,,,,0.0,0.0,0.0,267.0,139.0,172.0,,,,,,,,
USC00044412,2001,7,21,,,,,0.0,0.0,0.0,272.0,139.0,183.0,,,,,,,,
USC00044412,2001,7,22,,,,,0.0,0.0,0.0,283.0,133.0,167.0,,,,,,,,
USC00044412,2001,7,23,,,,,0.0,0.0,0.0,283.0,89.0,178.0,,,,,,,,
USC00044412,2001,7,24,,,,,0.0,0.0,0.0,267.0,122.0,178.0,,,,,,,,
USC00044412,2001,7,25,,,,,0.0,0.0,0.0,261.0,122.0,122.0,,,,,,,,
USC00044412,2001,7,26,,,,,0.0,0.0,0.0,322.0,144.0,194.0,,,,,,,,
USC00044412,2001,7,27,,,,,0.0,0.0,0.0,322.0,172.0,189.0,,,,,,,,
USC00044412,2001,7,28,,,,,0.0,0.0,0.0,317.0,200.0,250.0,,,,,,,,
USC00044412,2001,7,29,,,,,0.0,0.0,0.0,306.0,167.0,239.0,,,,,,,,
USC00044412,2001,7,3,,,,,18.0,0.0,0.0,272.0,172.0,267.0,,,,,,,,
USC00044412,2001,7,30,,,,,0.0,0.0,0.0,256.0,144.0,189.0,,,,,,,,
USC00044412,2001,7,31,,,,,0.0,0.0,0.0,261.0,100.0,178.0,,,,,,,,
USC00044412,2001,7,4,,,,,0.0,0.0,0.0,311.0,172.0,172.0,,,,,,,,
USC00044412,2001,7,5,,,,,0.0,0.0,0.0,261.0,172.0,222.0,,,,,,,,
USC00044412,2001,7,6,,,,,0.0,0.0,0.0,239.0,139.0,189.0,,,,,,,,
USC00044412,2001,7,7,,,,,0.0,0.0,0.0,272.0,144.0,144.0,,,,,,,,
USC00044412,2001,7,8,,,,,0.0,0.0,0.0,272.0,167.0,189.0,,,,,,,,
USC00044412,2001,7,9,,,,,0.0,0.0,0.0,267.0,139.0,178.0,,,,,,,,
USC00044412,2001,8,1,,,,,0.0,0.0,0.0,300.0,100.0,122.0,,,,,,,,
USC00044412,2001,8,10,,,,,0.0,0.0,0.0,317.0,172.0,194.0,,,,,,,,
USC00044412,2001,8,11,,,,,0.0,0.0,0.0,322.0,156.0,194.0,,,,,,,,
USC00044412,2001,8,12,,,,,0.0,0.0,0.0,339.0,167.0,161.0,,,,,,,,
USC00044412,2001,8,13,,,,,0.0,0.0,0.0,322.0,-9999.0,206.0,,,,,,,,
USC00044412,2001,8,14,,,,,0.0,0.0,0.0,333.0,167.0,217.0,,,,,,,,
USC00044412,2001,8,15,,,,,0.0,0.0,0.0,344.0,178.0,222.0,,,,,,,,
USC00044412,2001,8,16,,,,,0.0,0.0,0.0,356.0,178.0,183.0,,,,,,,,
USC00044412,2001,8,17,,,,,0.0,0.0,0.0,328.0,178.0,228.0,,,,,,,,
USC00044412,2001,8,18,,,,,0.0,0.0,0.0,311.0,194.0,228.0,,,,,,,,
USC00044412,2001,8,19,,,,,0.0,0.0,0.0,300.0,167.0,206.0,,,,,,,,
USC00044412,2001,8,2,,,,,0.0,0.0,0.0,322.0,-9999.0,178.0,,,,,,,,
USC00044412,2001,8,20,,,,,0.0,0.0,0.0,278.0,144.0,194.0,,,,,,,,
USC00044412,2001,8,21,,,,,0.0,0.0,0.0,244.0,139.0,183.0,,,,,,,,
USC00044412,2001,8,22,,,,,0.0,0.0,0.0,250.0,122.0,172.0,,,,,,,,
USC00044412,2001,8,23,,,,,0.0,0.0,0.0,294.0,128.0,194.0,,,,,,,,
USC00044412,2001,8,24,,,,,0.0,0.0,0.0,317.0,133.0,194.0,,,,,,,,
USC00044412,2001,8,25,,,,,0.0,0.0,0.0,350.0,144.0,183.0,,,,,,,,
USC00044412,2001,8,26,,,,,0.0,0.0,0.0,344.0,144.0,167.0,,,,,,,,
USC00044412,2001,8,27,,,,,0.0,0.0,0.0,-9999.0,-9999.0,228.0,,,,,,,,
USC00044412,2001,8,28,,,,,0.0,0.0,0.0,344.0,150.0,-9999.0,,,,,,,,
USC00044412,2001,8,29,,,,,0.0,0.0,0.0,339.0,133.0,161.0,,,,,,,,
USC00044412,2001,8,3,,,,,0.0,0.0,0.0,306.0,-9999.0,200.0,,,,,,,,
USC00044412,2001,8,30,,,,,0.0,0.0,0.0,261.0,128.0,156.0,,,,,,,,
USC00044412,2001,8,31,,,,,0.0,0.0,0.0,289.0,133.0,189.0,,,,,,,,
USC00044412,2001,8,4,,,,,0.0,0.0,0.0,294.0,156.0,222.0,,,,,,,,
USC00044412,2001,8,5,,,,,0.0,0.0,0.0,317.0,144.0,144.0,,,,,,,,
USC00044412,2001,8,6,,,,,0.0,0.0,0.0,339.0,-9999.0,206.0,,,,,,,,
USC00044412,2001,8,7,,,,,0.0,0.0,0.0,339.0,167.0,189.0,,,,,,,,
USC00044412,2001,8,8,,,,,0.0,0.0,0.0,317.0,172.0,222.0,,,,,,,,
USC00044412,2001,8,9,,,,,0.0,0.0,0.0,317.0,178.0,183.0,,,,,,,,
USC00044412,2001,9,1,,,,,0.0,0.0,0.0,289.0,150.0,156.0,,,,,,,,
USC00044412,2001,9,10,,,,,0.0,0.0,0.0,306.0,122.0,183.0,,,,,,,,
USC00044412,2001,9,11,,,,,0.0,0.0,0.0,306.0,122.0,178.0,,,,,,,,
USC00044412,2001,9,12,,,,,0.0,0.0,0.0,267.0,83.0,233.0,,,,,,,,
USC00044412,2001,9,13,,,,,0.0,0.0,0.0,311.0,89.0,89.0,,,,,,,,
USC00044412,2001,9,14,,,,,0.0,0.0,0.0,306.0,89.0,189.0,,,,,,,,
USC00044412,2001,9,15,,,,,0.0,0.0,0.0,289.0,156.0,200.0,,,,,,,,
USC00044412,2001,9,16,,,,,0.0,0.0,0.0,261.0,150.0,200.0,,,,,,,,
USC00044412,2001,9,17,,,,,0.0,0.0,0.0,261.0,128.0,167.0,,,,,,,,
USC00044412,2001,9,18,,,,,0.0,0.0,0.0,272.0,128.0,156.0,,,,,,,,
USC00044412,2001,9,19,,,,,0.0,0.0,0.0,278.0,139.0,167.0,,,,,,,,
USC00044412,2001,9,2,,,,,0.0,0.0,0.0,267.0,139.0,206.0,,,,,,,,
USC00044412,2001,9,20,,,,,0.0,0.0,0.0,289.0,122.0,206.0,,,,,,,,
USC00044412,2001,9,21,,,,,0.0,0.0,0.0,294.0,117.0,200.0,,,,,,,,
USC00044412,2001,9,22,,,,,0.0,0.0,0.0,294.0,111.0,222.0,,,,,,,,
USC00044412,2001,9,23,,,,,0.0,0.0,0.0,306.0,111.0,167.0,,,,,,,,
USC00044412,2001,9,24,,,,,0.0,0.0,0.0,311.0,111.0,183.0,,,,,,,,
USC00044412,2001,9,25,,,,,0.0,0.0,0.0,322.0,111.0,189.0,,,,,,,,
USC00044412,2001,9,26,,,,,0.0,0.0,0.0,356.0,111.0,150.0,,,,,,,,
USC00044412,2001,9,27,,,,,0.0,0.0,0.0,317.0,139.0,150.0,,,,,,,,
USC00044412,2001,9,28,,,,,0.0,0.0,0.0,317.0,128.0,172.0,,,,,,,,
USC00044412,2001,9,29,,,,,0.0,0.0,0.0,306.0,111.0,144.0,,,,,,,,
USC00044412,2001,9,3,,,,,0.0,0.0,0.0,294.0,144.0,244.0,,,,,,,,
USC00044412,2001,9,30,,,,,0.0,0.0,0.0,278.0,144.0,217.0,,,,,,,,
USC00044412,2001,9,31,,,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,
USC00044412,2001,9,4,,,,,0.0,0.0,0.0,289.0,161.0,200.0,,,,,,,,
USC00044412,2001,9,5,,,,,0.0,0.0,0.0,283.0,167.0,172.0,,,,,,,,
USC00044412,2001,9,6,,,,,0.0,0.0,0.0,261.0,111.0,172.0,,,,,,,,
USC00044412,2001,9,7,,,,,0.0,0.0,0.0,267.0,117.0,200.0,,,,,,,,
USC00044412,2001,9,8,,,,,0.0,0.0,0.0,306.0,122.0,194.0,,,,,,,,
USC00044412,2001,9,9,,,,,0.0,0.0,0.0,311.0,133.0,161.0,,,,,,,,
USC00044412,2001,10,1,,,,,0.0,0.0,0.0,333.0,144.0,-9999.0,,,,,,,,
USC00044412,2001,10,10,,,,,0.0,0.0,0.0,233.0,67.0,106.0,,,,,,,,
USC00044412,2001,10,11,,,,,0.0,0.0,0.0,228.0,83.0,89.0,,,,,,,,
USC00044412,2001,10,12,,,,,0.0,0.0,0.0,239.0,83.0,156.0,,,,,,,,
USC00044412,2001,10,13,,,,,0.0,0.0,0.0,278.0,83.0,128.0,,,,,,,,
USC00044412,2001,10,14,,,,,0.0,0.0,0.0,278.0,89.0,94.0,,,,,,,,
USC00044412,2001,10,15,,,,,0.0,0.0,0.0,283.0,128.0,133.0,,,,,,,,
USC00044412,2001,10,16,,,,,0.0,0.0,0.0,283.0,89.0,161.0,,,,,,,,
USC00044412,2001,10,17,,,,,0.0,0.0,0.0,250.0,128.0,161.0,,,,,,,,
USC00044412,2001,10,18,,,,,0.0,0.0,0.0,267.0,83.0,144.0,,,,,,,,
USC00044412,2001,10,19,,,,,0.0,0.0,0.0,283.0,122.0,156.0,,,,,,,,
USC00044412,2001,10,2,,,,,0.0,0.0,0.0,278.0,128.0,150.0,,,,,,,,
USC00044412,2001,10,20,,,,,0.0,0.0,0.0,256.0,122.0,161.0,,,,,,,,
USC00044412,2001,10,21,,,,,0.0,0.0,0.0,244.0,111.0,156.0,,,,,,,,
USC00044412,2001,10,22,,,,,0.0,0.0,0.0,211.0,72.0,128.0,,,,,,,,
USC00044412,2001,10,23,,,,,0.0,0.0,0.0,239.0,72.0,100.0,,,,,,,,
USC00044412,2001,10,24,,,,,0.0,0.0,0.0,239.0,72.0,161.0,,,,,,,,
USC00044412,2001,10,25,,,,,0.0,0.0,0.0,244.0,83.0,144.0,,,,,,,,
USC00044412,2001,10,26,,,,,0.0,0.0,0.0,217.0,100.0,128.0,,,,,,,,
USC00044412,2001,10,27,,,,,0.0,0.0,0.0,233.0,72.0,133.0,,,,,,,,
USC00044412,2001,10,28,,,,,0.0,0.0,0.0,217.0,50.0,144.0,,,,,,,,
USC00044412,2001,10,29,,,,,0.0,0.0,0.0,239.0,78.0,83.0,,,,,,,,
USC00044412,2001,10,3,,,,,0.0,0.0,0.0,278.0,122.0,139.0,,,,,,,,
USC00044412,2001,10,30,,,,,0.0,0.0,0.0,233.0,89.0,117.0,,,,,,,,
USC00044412,2001,10,31,,,,,5.0,0.0,0.0,233.0,33.0,94.0,,,,,,,,
USC00044412,2001,10,4,,,,,0.0,0.0,0.0,239.0,133.0,133.0,,,,,,,,
USC00044412,2001,10,5,,,,,0.0,0.0,0.0,222.0,78.0,133.0,,,,,,,,
USC00044412,2001,10,6,,,,,0.0,0.0,0.0,217.0,44.0,133.0,,,,,,,,
USC00044412,2001,10,7,,,,,0.0,0.0,0.0,222.0,67.0,89.0,,,,,,,,
USC00044412,2001,10,8,,,,,0.0,0.0,0.0,211.0,78.0,111.0,,,,,,,,
USC00044412,2001,10,9,,,,,0.0,0.0,0.0,217.0,78.0,89.0,,,,,,,,
USC00044412,2001,11,1,,,,,0.0,0.0,0.0,233.0,28.0,39.0,,,,,,,,
USC00044412,2001,11,10,,,,,0.0,0.0,0.0,194.0,78.0,94.0,,,,,,,,
USC00044412,2001,11,11,,,,,0.0,0.0,0.0,161.0,78.0,100.0,,,,,,,,
USC00044412,2001,11,12,,,,,56.0,0.0,0.0,156.0,44.0,78.0,,,,,,,,
USC00044412,2001,11,13,,,,,0.0,0.0,0.0,83.0,11.0,50.0,,,,,,,,
USC00044412,2001,11,14,,,,,0.0,0.0,0.0,172.0,44.0,44.0,,,,,,,,
USC00044412,2001,11,15,,,,,0.0,0.0,0.0,194.0,39.0,78.0,,,,,,,,
USC00044412,2001,11,16,,,,,0.0,0.0,0.0,211.0,39.0,117.0,,,,,,,,
USC00044412,2001,11,17,,,,,0.0,0.0,0.0,183.0,72.0,117.0,,,,,,,,
USC00044412,2001,11,18,,,,,0.0,0.0,0.0,183.0,83.0,106.0,,,,,,,,
USC00044412,2001,11,19,,,,,0.0,0.0,0.0,206.0,72.0,117.0,,,,,,,,
USC00044412,2001,11,2,,,,,0.0,0.0,0.0,206.0,-9999.0,100.0,,,,,,,,
USC00044412,2001,11,20,,,,,0.0,0.0,0.0,211.0,72.0,106.0,,,,,,,,
USC00044412,2001,11,21,,,,,0.0,0.0,0.0,194.0,83.0,128.0,,,,,,,,
USC00044412,2001,11,22,,,,,0.0,0.0,0.0,94.0,56.0,89.0,,,,,,,,
USC00044412,2001,11,23,,,,,0.0,0.0,0.0,122.0,11.0,72.0,,,,,,,,
USC00044412,2001,11,24,,,,,335.0,0.0,0.0,128.0,11.0,67.0,,,,,,,,
USC00044412,2001,11,25,,,,,0.0,0.0,0.0,56.0,0.0,22.0,,,,,,,,
USC00044412,2001,11,26,,,,,0.0,0.0,0.0,83.0,-17.0,28.0,,,,,,,,
USC00044412,2001,11,27,,,,,0.0,0.0,0.0,67.0,-6.0,-6.0,,,,,,,,
USC00044412,2001,11,28,,,,,0.0,0.0,0.0,78.0,-6.0,17.0,,,,,,,,
USC00044412,2001,11,29,,,,,0.0,0.0,0.0,72.0,-6.0,28.0,,,,,,,,
USC00044412,2001,11,3,,,,,0.0,0.0,0.0,211.0,-9999.0,122.0,,,,,,,,
USC00044412,2001,11,30,,,,,56.0,0.0,0.0,78.0,-22.0,33.0,,,,,,,,
USC00044412,2001,11,31,,,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,
USC00044412,2001,11,4,,,,,10.0,0.0,0.0,183.0,78.0,139.0,,,,,,,,
USC00044412,2001,11,5,,,,,0.0,0.0,0.0,211.0,100.0,139.0,,,,,,,,
USC00044412,2001,11,6,,,,,0.0,0.0,0.0,217.0,72.0,100.0,,,,,,,,
USC00044412,2001,11,7,,,,,0.0,0.0,0.0,211.0,89.0,89.0,,,,,,,,
USC00044412,2001,11,8,,,,,0.0,0.0,0.0,200.0,-9999.0,156.0,,,,,,,,
USC00044412,2001,11,9,,,,,0.0,0.0,0.0,206.0,56.0,156.0,,,,,,,,
USC00044412,2001,12,1,,,,,0.0,0.0,0.0,122.0,0.0,6.0,,,,,,,,
USC00044412,2001,12,10,,,,,71.0,0.0,0.0,189.0,-6.0,-9999.0,,,,,,,,
USC00044412,2001,12,11,,,,,8.0,0.0,0.0,44.0,0.0,6.0,,,,,,,,
USC00044412,2001,12,12,,,,,0.0,0.0,0.0,78.0,-39.0,11.0,,,,,,,,
USC00044412,2001,12,13,,,,,0.0,0.0,0.0,-9999.0,-9999.0,-33.0,,,,,,,,
USC00044412,2001,12,14,,,,,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,
USC00044412,2001,12,15,,,,,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,
USC00044412,2001,12,16,,,,,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,
USC00044412,2001,12,17,,,,,0.0,0.0,0.0,133.0,-39.0,-9999.0,,,,,,,,
USC00044412,2001,12,18,,,,,0.0,0.0,0.0,128.0,11.0,61.0,,,,,,,,
USC00044412,2001,12,19,,,,,0.0,0.0,0.0,183.0,28.0,61.0,,,,,,,,
USC00044412,2001,12,2,,,,,48.0,0.0,0.0,128.0,-9999.0,39.0,,,,,,,,
USC00044412,2001,12,20,,,,,229.0,0.0,0.0,100.0,0.0,50.0,,,,,,,,
USC00044412,2001,12,21,,,,,97.0,0.0,0.0,-9999.0,-9999.0,11.0,,,,,,,,
USC00044412,2001,12,22,,,,,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,
USC00044412,2001,12,23,,,,,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,
USC00044412,2001,12,24,,,,,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,
USC00044412,2001,12,25,,,,,0.0,0.0,0.0,128.0,-17.0,-9999.0,,,,,,,,
USC00044412,2001,12,26,,,,,0.0,0.0,0.0,139.0,-17.0,39.0,,,,,,,,
USC00044412,2001,12,27,,,,,0.0,0.0,0.0,172.0,39.0,56.0,,,,,,,,
USC00044412,2001,12,28,,,,,0.0,0.0,0.0,-9999.0,-9999.0,78.0,,,,,,,,
USC00044412,2001,12,29,,,,,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,
USC00044412,2001,12,3,,,,,109.0,0.0,0.0,89.0,11.0,67.0,,,,,,,,
USC00044412,2001,12,30,,,,,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,
USC00044412,2001,12,31,,,,,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,
USC00044412,2001,12,4,,,,,0.0,0.0,0.0,56.0,-28.0,-11.0,,,,,,,,
USC00044412,2001,12,5,,,,,0.0,0.0,0.0,106.0,-22.0,-17.0,,,,,,,,
USC00044412,2001,12,6,,,,,0.0,0.0,0.0,128.0,-17.0,44.0,,,,,,,,
USC00044412,2001,12,7,,,,,0.0,0.0,0.0,161.0,-9999.0,89.0,,,,,,,,
USC00044412,2001,12,8,,,,,-9999.0,0.0,0.0,-9999.0,-9999.0,89.0,,,,,,,,
USC00044412,2001,12,9,,,,,-9999.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,
USC00044412,2002,1,1,,,,,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,
USC00044412,2002,1,10,,,,,0.0,0.0,0.0,167.0,72.0,89.0,,,,,,,,
USC00044412,2002,1,11,,,,,0.0,0.0,0.0,167.0,94.0,100.0,,,,,,,,
USC00044412,2002,1,12,,,,,0.0,0.0,0.0,-9999.0,-9999.0,94.0,,,,,,,,
USC00044412,2002,1,13,,,,,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,
USC00044412,2002,1,14,,,,,0.0,0.0,0.0,206.0,6.0,-9999.0,,,,,,,,
USC00044412,2002,1,15,,,,,0.0,0.0,0.0,78.0,28.0,28.0,,,,,,,,
USC00044412,2002,1,16,,,,,0.0,0.0,0.0,61.0,-50.0,28.0,,,,,,,,
USC00044412,2002,1,17,,,,,0.0,0.0,0.0,100.0,-61.0,-28.0,,,,,,,,
USC00044412,2002,1,18,,,,,0.0,0.0,0.0,100.0,-56.0,22.0,,,,,,,,
USC00044412,2002,1,19,,,,,0.0,0.0,0.0,122.0,-39.0,28.0,,,,,,,,
USC00044412,2002,1,2,,,,,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,
USC00044412,2002,1,20,,,,,0.0,0.0,0.0,122.0,-11.0,22.0,,,,,,,,
USC00044412,2002,1,21,,,,,0.0,0.0,0.0,156.0,-6.0,6.0,,,,,,,,
USC00044412,2002,1,22,,,,,0.0,0.0,0.0,156.0,-6.0,22.0,,,,,,,,
USC00044412,2002,1,23,,,,,0.0,0.0,0.0,72.0,-17.0,0.0,,,,,,,,
USC00044412,2002,1,24,,,,,-9999.0,0.0,0.0,-9999.0,-9999.0,-11.0,,,,,,,,
USC00044412,2002,1,25,,,,,-9999.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,
USC00044412,2002,1,26,,,,,-9999.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,
USC00044412,2002,1,27,,,,,48.0,0.0,0.0,156.0,-11.0,-9999.0,,,,,,,,
USC00044412,2002,1,28,,,,,127.0,25.0,0.0,11.0,-22.0,11.0,,,,,,,,
USC00044412,2002,1,29,,,,,18.0,0.0,0.0,-6.0,-94.0,-22.0,,,,,,,,
USC00044412,2002,1,3,,,,,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,
USC00044412,2002,1,30,,,,,0.0,0.0,0.0,44.0,-72.0,-56.0,,,,,,,,
USC00044412,2002,1,31,,,,,0.0,0.0,0.0,44.0,-39.0,-28.0,,,,,,,,
USC00044412,2002,1,4,,,,,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,
USC00044412,2002,1,5,,,,,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,
USC00044412,2002,1,6,,,,,0.0,0.0,0.0,189.0,17.0,-9999.0,,,,,,,,
USC00044412,2002,1,7,,,,,0.0,0.0,0.0,206.0,89.0,106.0,,,,,,,,
USC00044412,2002,1,8,,,,,0.0,0.0,0.0,217.0,89.0,144.0,,,,,,,,
USC00044412,2002,1,9,,,,,0.0,0.0,0.0,161.0,17.0,72.0,,,,,,,,
USC00044412,2002,2,1,,,,,0.0,0.0,0.0,-9999.0,-9999.0,-6.0,,,,,,,,
USC00044412,2002,2,10,,,,,0.0,0.0,0.0,89.0,56.0,61.0,,,,,,,,
USC00044412,2002,2,11,,,,,0.0,0.0,0.0,144.0,22.0,56.0,,,,,,,,
USC00044412,2002,2,12,,,,,0.0,0.0,0.0,183.0,67.0,67.0,,,,,,,,
USC00044412,2002,2,13,,,,,0.0,0.0,0.0,183.0,17.0,94.0,,,,,,,,
USC00044412,2002,2,14,,,,,0.0,0.0,0.0,172.0,39.0,44.0,,,,,,,,
USC00044412,2002,2,15,,,,,-9999.0,0.0,0.0,-9999.0,-9999.0,61.0,,,,,,,,
USC00044412,2002,2,16,,,,,-9999.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,
USC00044412,2002,2,17,,,,,-9999.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,
USC00044412,2002,2,18,,,,,89.0,0.0,0.0,172.0,-17.0,-9999.0,,,,,,,,
USC00044412,2002,2,19,,,,,0.0,0.0,0.0,122.0,-11.0,-11.0,,,,,,,,
USC00044412,2002,2,2,,,,,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,
USC00044412,2002,2,20,,,,,0.0,0.0,0.0,189.0,61.0,72.0,,,,,,,,
USC00044412,2002,2,21,,,,,0.0,0.0,0.0,172.0,106.0,100.0,,,,,,,,
USC00044412,2002,2,22,,,,,0.0,0.0,0.0,200.0,44.0,117.0,,,,,,,,
USC00044412,2002,2,23,,,,,0.0,0.0,0.0,200.0,44.0,100.0,,,,,,,,
USC00044412,2002,2,24,,,,,0.0,0.0,0.0,-9999.0,-9999.0,67.0,,,,,,,,
USC00044412,2002,2,25,,,,,0.0,0.0,0.0,133.0,67.0,-9999.0,,,,,,,,
USC00044412,2002,2,26,,,,,0.0,0.0,0.0,-9999.0,61.0,122.0,,,,,,,,
USC00044412,2002,2,27,,,,,0.0,0.0,0.0,200.0,22.0,-9999.0,,,,,,,,
USC00044412,2002,2,28,,,,,0.0,0.0,0.0,200.0,22.0,72.0,,,,,,,,
USC00044412,2002,2,29,,,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,
USC00044412,2002,2,3,,,,,0.0,0.0,0.0,100.0,-33.0,-9999.0,,,,,,,,
USC00044412,2002,2,30,,,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,
USC00044412,2002,2,31,,,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,
USC00044412,2002,2,4,,,,,0.0,0.0,0.0,128.0,-28.0,72.0,,,,,,,,
USC00044412,2002,2,5,,,,,0.0,0.0,0.0,100.0,-17.0,39.0,,,,,,,,
USC00044412,2002,2,6,,,,,0.0,0.0,0.0,172.0,-17.0,44.0,,,,,,,,
USC00044412,2002,2,7,,,,,0.0,0.0,0.0,178.0,11.0,11.0,,,,,,,,
USC00044412,2002,2,8,,,,,0.0,0.0,0.0,144.0,56.0,89.0,,,,,,,,
