ID,YEAR,MONTH,DAY,DAPR,MDPR,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WT01,WT03,WT04,WT05
USC00042574,1989,5,1,,,0.0,0.0,0.0,222.0,44.0,56.0,,,,
USC00042574,1989,5,10,,,5.0,0.0,0.0,133.0,72.0,83.0,,,,
USC00042574,1989,5,11,,,0.0,0.0,0.0,189.0,78.0,83.0,,,,
USC00042574,1989,5,12,,,0.0,0.0,0.0,211.0,78.0,89.0,,,,
USC00042574,1989,5,13,,,0.0,0.0,0.0,222.0,39.0,100.0,,,,
USC00042574,1989,5,14,,,0.0,0.0,0.0,233.0,83.0,111.0,,,,
USC00042574,1989,5,15,,,0.0,0.0,0.0,250.0,50.0,117.0,,,,
USC00042574,1989,5,16,,,0.0,0.0,0.0,278.0,117.0,139.0,,,,
USC00042574,1989,5,17,,,0.0,0.0,0.0,256.0,83.0,100.0,,,,
USC00042574,1989,5,18,,,0.0,0.0,0.0,178.0,72.0,78.0,,,,
USC00042574,1989,5,19,,,0.0,0.0,0.0,250.0,22.0,72.0,,,,
USC00042574,1989,5,2,,,0.0,0.0,0.0,239.0,50.0,89.0,,,,
USC00042574,1989,5,20,,,0.0,0.0,0.0,239.0,17.0,61.0,,,,
USC00042574,1989,5,21,,,0.0,0.0,0.0,206.0,39.0,128.0,,,,
USC00042574,1989,5,22,,,137.0,0.0,0.0,178.0,67.0,122.0,,,,
USC00042574,1989,5,23,,,20.0,0.0,0.0,178.0,28.0,44.0,,,,
USC00042574,1989,5,24,,,3.0,0.0,0.0,183.0,22.0,50.0,,,,
USC00042574,1989,5,25,,,0.0,0.0,0.0,206.0,28.0,94.0,,,,
USC00042574,1989,5,26,,,0.0,0.0,0.0,256.0,33.0,56.0,,,,
USC00042574,1989,5,27,,,0.0,0.0,0.0,211.0,56.0,139.0,,,,
USC00042574,1989,5,28,,,99.0,0.0,0.0,200.0,78.0,133.0,,,,
USC00042574,1989,5,29,,,0.0,0.0,0.0,189.0,72.0,122.0,,,,
USC00042574,1989,5,3,,,0.0,0.0,0.0,250.0,89.0,111.0,,,,
USC00042574,1989,5,30,,,0.0,0.0,0.0,239.0,56.0,100.0,,,,
USC00042574,1989,5,31,,,0.0,0.0,0.0,294.0,83.0,133.0,,,,
USC00042574,1989,5,4,,,0.0,0.0,0.0,306.0,111.0,122.0,,,,
USC00042574,1989,5,5,,,0.0,0.0,0.0,311.0,78.0,111.0,,,,
USC00042574,1989,5,6,,,0.0,0.0,0.0,306.0,111.0,128.0,,,,
USC00042574,1989,5,7,,,0.0,0.0,0.0,311.0,111.0,117.0,,,,
USC00042574,1989,5,8,,,0.0,0.0,0.0,294.0,100.0,161.0,,,,
USC00042574,1989,5,9,,,272.0,0.0,0.0,189.0,150.0,167.0,,,,
USC00042574,1989,6,1,,,0.0,0.0,0.0,322.0,78.0,122.0,,,,
USC00042574,1989,6,10,,,0.0,0.0,0.0,289.0,117.0,117.0,,,,
USC00042574,1989,6,11,,,0.0,0.0,0.0,289.0,106.0,139.0,,,,
USC00042574,1989,6,12,,,0.0,0.0,0.0,333.0,133.0,133.0,,,,
USC00042574,1989,6,13,,,0.0,0.0,0.0,283.0,128.0,139.0,,,,
USC00042574,1989,6,14,,,0.0,0.0,0.0,289.0,111.0,122.0,,,,
USC00042574,1989,6,15,,,8.0,0.0,0.0,217.0,111.0,194.0,,,,
USC00042574,1989,6,16,,,0.0,0.0,0.0,261.0,78.0,100.0,,,,
USC00042574,1989,6,17,,,0.0,0.0,0.0,289.0,100.0,111.0,,,,
USC00042574,1989,6,18,,,0.0,0.0,0.0,294.0,111.0,128.0,,,,
USC00042574,1989,6,19,,,0.0,0.0,0.0,267.0,111.0,144.0,,,,
USC00042574,1989,6,2,,,0.0,0.0,0.0,328.0,100.0,200.0,,,,
USC00042574,1989,6,20,,,0.0,0.0,0.0,244.0,106.0,117.0,,,,
USC00042574,1989,6,21,,,0.0,0.0,0.0,300.0,89.0,106.0,,,,
USC00042574,1989,6,22,,,0.0,0.0,0.0,311.0,94.0,178.0,,,,
USC00042574,1989,6,23,,,0.0,0.0,0.0,300.0,128.0,150.0,,,,
USC00042574,1989,6,24,,,0.0,0.0,0.0,322.0,106.0,117.0,,,,
USC00042574,1989,6,25,,,0.0,0.0,0.0,283.0,100.0,156.0,,,,
USC00042574,1989,6,26,,,0.0,0.0,0.0,283.0,122.0,161.0,,,,
USC00042574,1989,6,27,,,0.0,0.0,0.0,250.0,139.0,156.0,,,,
USC00042574,1989,6,28,,,0.0,0.0,0.0,167.0,100.0,111.0,,,,
USC00042574,1989,6,29,,,152.0,0.0,0.0,156.0,106.0,122.0,,,,
USC00042574,1989,6,3,,,0.0,0.0,0.0,278.0,128.0,172.0,,,,
USC00042574,1989,6,30,,,102.0,0.0,0.0,222.0,111.0,133.0,,,,
USC00042574,1989,6,31,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,
USC00042574,1989,6,4,,,13.0,0.0,0.0,272.0,133.0,167.0,,,,
USC00042574,1989,6,5,,,0.0,0.0,0.0,222.0,139.0,150.0,,,,
USC00042574,1989,6,6,,,0.0,0.0,0.0,278.0,133.0,150.0,,,,
USC00042574,1989,6,7,,,0.0,0.0,0.0,311.0,94.0,111.0,,,,
USC00042574,1989,6,8,,,0.0,0.0,0.0,311.0,89.0,111.0,,,,
USC00042574,1989,6,9,,,0.0,0.0,0.0,300.0,111.0,172.0,,,,
USC00042574,1989,7,1,,,0.0,0.0,0.0,256.0,89.0,122.0,,,,
USC00042574,1989,7,10,,,0.0,0.0,0.0,311.0,128.0,150.0,,,,
USC00042574,1989,7,11,,,0.0,0.0,0.0,300.0,100.0,128.0,,,,
USC00042574,1989,7,12,,,0.0,0.0,0.0,300.0,78.0,100.0,,,,
USC00042574,1989,7,13,,,0.0,0.0,0.0,322.0,83.0,106.0,,,,
USC00042574,1989,7,14,,,0.0,0.0,0.0,311.0,94.0,111.0,,,,
USC00042574,1989,7,15,,,0.0,0.0,0.0,289.0,106.0,178.0,,,,
USC00042574,1989,7,16,,,0.0,0.0,0.0,294.0,100.0,183.0,,,,
USC00042574,1989,7,17,,,0.0,0.0,0.0,322.0,111.0,133.0,,,,
USC00042574,1989,7,18,,,0.0,0.0,0.0,356.0,111.0,172.0,,,,
USC00042574,1989,7,19,,,0.0,0.0,0.0,367.0,111.0,222.0,,,,
USC00042574,1989,7,2,,,0.0,0.0,0.0,278.0,83.0,94.0,,,,
USC00042574,1989,7,20,,,0.0,0.0,0.0,350.0,183.0,211.0,,,,
USC00042574,1989,7,21,,,0.0,0.0,0.0,333.0,161.0,172.0,,,,
USC00042574,1989,7,22,,,0.0,0.0,0.0,339.0,117.0,128.0,,,,
USC00042574,1989,7,23,,,0.0,0.0,0.0,322.0,100.0,122.0,,,,
USC00042574,1989,7,24,,,0.0,0.0,0.0,328.0,83.0,100.0,,,,
USC00042574,1989,7,25,,,0.0,0.0,0.0,333.0,83.0,117.0,,,,
USC00042574,1989,7,26,,,0.0,0.0,0.0,311.0,83.0,106.0,,,,
USC00042574,1989,7,27,,,0.0,0.0,0.0,322.0,94.0,117.0,,,,
USC00042574,1989,7,28,,,0.0,0.0,0.0,322.0,100.0,122.0,,,,
USC00042574,1989,7,29,,,0.0,0.0,0.0,300.0,94.0,111.0,,,,
USC00042574,1989,7,3,,,0.0,0.0,0.0,300.0,83.0,106.0,,,,
USC00042574,1989,7,30,,,0.0,0.0,0.0,283.0,106.0,161.0,,,,
USC00042574,1989,7,31,,,0.0,0.0,0.0,239.0,78.0,83.0,,,,
USC00042574,1989,7,4,,,0.0,0.0,0.0,306.0,89.0,117.0,,,,
USC00042574,1989,7,5,,,0.0,0.0,0.0,322.0,94.0,144.0,,,,
USC00042574,1989,7,6,,,0.0,0.0,0.0,333.0,100.0,122.0,,,,
USC00042574,1989,7,7,,,0.0,0.0,0.0,356.0,106.0,128.0,,,,
USC00042574,1989,7,8,,,0.0,0.0,0.0,311.0,128.0,183.0,,,,
USC00042574,1989,7,9,,,0.0,0.0,0.0,300.0,172.0,178.0,,,,
USC00042574,1989,8,1,,,0.0,0.0,0.0,272.0,72.0,100.0,,,,
USC00042574,1989,8,10,,,0.0,0.0,0.0,317.0,111.0,122.0,,,,
USC00042574,1989,8,11,,,0.0,0.0,0.0,306.0,78.0,89.0,,,,
USC00042574,1989,8,12,,,0.0,0.0,0.0,306.0,67.0,83.0,,,,
USC00042574,1989,8,13,,,0.0,0.0,0.0,333.0,167.0,172.0,,,,
USC00042574,1989,8,14,,,0.0,0.0,0.0,350.0,139.0,144.0,,,,
USC00042574,1989,8,15,,,0.0,0.0,0.0,322.0,139.0,183.0,,,,
USC00042574,1989,8,16,,,0.0,0.0,0.0,328.0,117.0,261.0,,,,
USC00042574,1989,8,17,,,0.0,0.0,0.0,294.0,89.0,100.0,,,,
USC00042574,1989,8,18,,,0.0,0.0,0.0,289.0,94.0,111.0,,,,
USC00042574,1989,8,19,,,0.0,0.0,0.0,317.0,94.0,122.0,,,,
USC00042574,1989,8,2,,,0.0,0.0,0.0,294.0,78.0,100.0,,,,
USC00042574,1989,8,20,,,0.0,0.0,0.0,317.0,106.0,161.0,,,,
USC00042574,1989,8,21,,,0.0,0.0,0.0,306.0,100.0,117.0,,,,
USC00042574,1989,8,22,,,38.0,0.0,0.0,172.0,100.0,172.0,,,,
USC00042574,1989,8,23,,,0.0,0.0,0.0,228.0,67.0,72.0,,,,
USC00042574,1989,8,24,,,0.0,0.0,0.0,250.0,72.0,94.0,,,,
USC00042574,1989,8,25,,,0.0,0.0,0.0,294.0,89.0,111.0,,,,
USC00042574,1989,8,26,,,0.0,0.0,0.0,306.0,78.0,83.0,,,,
USC00042574,1989,8,27,,,0.0,0.0,0.0,317.0,94.0,100.0,,,,
USC00042574,1989,8,28,,,0.0,0.0,0.0,322.0,94.0,100.0,,,,
USC00042574,1989,8,29,,,0.0,0.0,0.0,267.0,83.0,89.0,,,,
USC00042574,1989,8,3,,,0.0,0.0,0.0,322.0,89.0,111.0,,,,
USC00042574,1989,8,30,,,0.0,0.0,0.0,228.0,89.0,94.0,,,,
USC00042574,1989,8,31,,,0.0,0.0,0.0,306.0,89.0,106.0,,,,
USC00042574,1989,8,4,,,0.0,0.0,0.0,328.0,111.0,122.0,,,,
USC00042574,1989,8,5,,,0.0,0.0,0.0,339.0,111.0,106.0,,,,
USC00042574,1989,8,6,,,0.0,0.0,0.0,350.0,144.0,156.0,,,,
USC00042574,1989,8,7,,,0.0,0.0,0.0,339.0,117.0,133.0,,,,
USC00042574,1989,8,8,,,20.0,0.0,0.0,317.0,122.0,161.0,,,,
USC00042574,1989,8,9,,,0.0,0.0,0.0,328.0,139.0,156.0,,,,
USC00042574,1989,9,1,,,0.0,0.0,0.0,289.0,78.0,78.0,,,,
USC00042574,1989,9,10,,,0.0,0.0,0.0,328.0,83.0,106.0,,,,
USC00042574,1989,9,11,,,0.0,0.0,0.0,311.0,89.0,100.0,,,,
USC00042574,1989,9,12,,,0.0,0.0,0.0,317.0,78.0,100.0,,,,
USC00042574,1989,9,13,,,0.0,0.0,0.0,311.0,78.0,94.0,,,,
USC00042574,1989,9,14,,,0.0,0.0,0.0,306.0,44.0,61.0,,,,
USC00042574,1989,9,15,,,0.0,0.0,0.0,311.0,50.0,94.0,,,,
USC00042574,1989,9,16,,,0.0,0.0,0.0,167.0,83.0,139.0,,,,
USC00042574,1989,9,17,,,361.0,0.0,0.0,128.0,117.0,122.0,,,,
USC00042574,1989,9,18,,,272.0,0.0,0.0,189.0,61.0,83.0,,,,
USC00042574,1989,9,19,,,3.0,0.0,0.0,244.0,67.0,100.0,,,,
USC00042574,1989,9,2,,,0.0,0.0,0.0,289.0,72.0,117.0,,,,
USC00042574,1989,9,20,,,0.0,0.0,0.0,289.0,56.0,67.0,,,,
USC00042574,1989,9,21,,,0.0,0.0,0.0,317.0,56.0,94.0,,,,
USC00042574,1989,9,22,,,0.0,0.0,0.0,317.0,72.0,89.0,,,,
USC00042574,1989,9,23,,,0.0,0.0,0.0,289.0,72.0,89.0,,,,
USC00042574,1989,9,24,,,0.0,0.0,0.0,278.0,78.0,128.0,,,,
USC00042574,1989,9,25,,,0.0,0.0,0.0,233.0,61.0,83.0,,,,
USC00042574,1989,9,26,,,36.0,0.0,0.0,161.0,72.0,122.0,,,,
USC00042574,1989,9,27,,,8.0,0.0,0.0,239.0,83.0,89.0,,,,
USC00042574,1989,9,28,,,0.0,0.0,0.0,283.0,83.0,89.0,,,,
USC00042574,1989,9,29,,,18.0,0.0,0.0,189.0,83.0,144.0,,,,
USC00042574,1989,9,3,,,0.0,0.0,0.0,333.0,89.0,117.0,,,,
USC00042574,1989,9,30,,,46.0,0.0,0.0,178.0,100.0,111.0,,,,
USC00042574,1989,9,31,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,
USC00042574,1989,9,4,,,0.0,0.0,0.0,339.0,78.0,100.0,,,,
USC00042574,1989,9,5,,,0.0,0.0,0.0,311.0,72.0,94.0,,,,
USC00042574,1989,9,6,,,0.0,0.0,0.0,278.0,83.0,144.0,,,,
USC00042574,1989,9,7,,,0.0,0.0,0.0,289.0,67.0,83.0,,,,
USC00042574,1989,9,8,,,0.0,0.0,0.0,317.0,67.0,78.0,,,,
USC00042574,1989,9,9,,,0.0,0.0,0.0,322.0,72.0,94.0,,,,
USC00042574,1989,10,1,,,0.0,0.0,0.0,211.0,61.0,94.0,,,,
USC00042574,1989,10,10,,,0.0,0.0,0.0,261.0,50.0,61.0,,,,
USC00042574,1989,10,11,,,0.0,0.0,0.0,261.0,56.0,67.0,,,,
USC00042574,1989,10,12,,,0.0,0.0,0.0,250.0,39.0,44.0,,,,
USC00042574,1989,10,13,,,0.0,0.0,0.0,250.0,33.0,44.0,,,,
USC00042574,1989,10,14,,,0.0,0.0,0.0,233.0,44.0,133.0,,,,
USC00042574,1989,10,15,,,0.0,0.0,0.0,239.0,28.0,39.0,,,,
USC00042574,1989,10,16,,,0.0,0.0,0.0,250.0,17.0,33.0,,,,
USC00042574,1989,10,17,,,0.0,0.0,0.0,278.0,22.0,67.0,,,,
USC00042574,1989,10,18,,,0.0,0.0,0.0,267.0,33.0,44.0,,,,
USC00042574,1989,10,19,,,0.0,0.0,0.0,244.0,44.0,111.0,,,,
USC00042574,1989,10,2,,,0.0,0.0,0.0,194.0,83.0,117.0,,,,
USC00042574,1989,10,20,,,257.0,0.0,0.0,167.0,83.0,94.0,,,,
USC00042574,1989,10,21,,,488.0,0.0,0.0,128.0,83.0,117.0,,,,
USC00042574,1989,10,22,,,1143.0,0.0,0.0,128.0,89.0,94.0,,,,
USC00042574,1989,10,23,,,462.0,0.0,0.0,144.0,89.0,122.0,,,,
USC00042574,1989,10,24,,,38.0,0.0,0.0,106.0,61.0,72.0,,,,
USC00042574,1989,10,25,,,3.0,0.0,0.0,128.0,22.0,33.0,,,,
USC00042574,1989,10,26,,,173.0,0.0,0.0,72.0,22.0,67.0,,,,
USC00042574,1989,10,27,,,0.0,0.0,0.0,128.0,33.0,44.0,,,,
USC00042574,1989,10,28,,,0.0,0.0,0.0,139.0,11.0,44.0,,,,
USC00042574,1989,10,29,,,0.0,0.0,0.0,172.0,-17.0,0.0,,,,
USC00042574,1989,10,3,,,0.0,0.0,0.0,206.0,39.0,56.0,,,,
USC00042574,1989,10,30,,,0.0,0.0,0.0,172.0,-17.0,0.0,,,,
USC00042574,1989,10,31,,,0.0,0.0,0.0,206.0,-11.0,6.0,,,,
USC00042574,1989,10,4,,,0.0,0.0,0.0,239.0,0.0,17.0,,,,
USC00042574,1989,10,5,,,0.0,0.0,0.0,250.0,17.0,33.0,,,,
USC00042574,1989,10,6,,,0.0,0.0,0.0,244.0,22.0,33.0,,,,
USC00042574,1989,10,7,,,0.0,0.0,0.0,289.0,28.0,50.0,,,,
USC00042574,1989,10,8,,,0.0,0.0,0.0,294.0,33.0,61.0,,,,
USC00042574,1989,10,9,,,0.0,0.0,0.0,306.0,61.0,72.0,,,,
USC00042574,1989,11,1,,,0.0,0.0,0.0,194.0,-6.0,22.0,,,,
USC00042574,1989,11,10,,,0.0,0.0,0.0,239.0,28.0,100.0,,,,
USC00042574,1989,11,11,,,0.0,0.0,0.0,233.0,22.0,33.0,,,,
USC00042574,1989,11,12,,,0.0,0.0,0.0,167.0,17.0,39.0,,,,
USC00042574,1989,11,13,,,0.0,0.0,0.0,189.0,0.0,17.0,,,,
USC00042574,1989,11,14,,,0.0,0.0,0.0,156.0,6.0,72.0,,,,
USC00042574,1989,11,15,,,0.0,0.0,0.0,150.0,22.0,72.0,,,,
USC00042574,1989,11,16,,,0.0,0.0,0.0,183.0,11.0,67.0,,,,
USC00042574,1989,11,17,,,0.0,0.0,0.0,194.0,39.0,117.0,,,,
USC00042574,1989,11,18,,,0.0,0.0,0.0,200.0,28.0,50.0,,,,
USC00042574,1989,11,19,,,0.0,0.0,0.0,211.0,0.0,17.0,,,,
USC00042574,1989,11,2,,,0.0,0.0,0.0,206.0,6.0,61.0,,,,
USC00042574,1989,11,20,,,0.0,0.0,0.0,206.0,0.0,11.0,,,,
USC00042574,1989,11,21,,,0.0,0.0,0.0,206.0,0.0,11.0,,,,
USC00042574,1989,11,22,,,0.0,0.0,0.0,156.0,0.0,17.0,,,,
USC00042574,1989,11,23,,,71.0,0.0,0.0,106.0,6.0,50.0,,,,
USC00042574,1989,11,24,,,43.0,0.0,0.0,111.0,39.0,78.0,,,,
USC00042574,1989,11,25,,,142.0,0.0,0.0,28.0,0.0,28.0,,,,
USC00042574,1989,11,26,,,0.0,0.0,0.0,50.0,0.0,17.0,,,,
USC00042574,1989,11,27,,,0.0,0.0,0.0,106.0,-28.0,0.0,,,,
USC00042574,1989,11,28,,,0.0,0.0,0.0,128.0,-33.0,-17.0,,,,
USC00042574,1989,11,29,,,0.0,0.0,0.0,128.0,-33.0,6.0,,,,
USC00042574,1989,11,3,,,0.0,0.0,0.0,228.0,11.0,83.0,,,,
USC00042574,1989,11,30,,,0.0,0.0,0.0,144.0,-6.0,22.0,,,,
USC00042574,1989,11,31,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,
USC00042574,1989,11,4,,,0.0,0.0,0.0,211.0,11.0,28.0,,,,
USC00042574,1989,11,5,,,0.0,0.0,0.0,156.0,17.0,72.0,,,,
USC00042574,1989,11,6,,,0.0,0.0,0.0,150.0,0.0,33.0,,,,
USC00042574,1989,11,7,,,0.0,0.0,0.0,172.0,0.0,33.0,,,,
USC00042574,1989,11,8,,,0.0,0.0,0.0,194.0,28.0,44.0,,,,
USC00042574,1989,11,9,,,0.0,0.0,0.0,228.0,6.0,28.0,,,,
USC00042574,1989,12,1,,,0.0,0.0,0.0,178.0,-17.0,0.0,,,,
USC00042574,1989,12,10,,,0.0,0.0,0.0,106.0,-17.0,0.0,,,,
USC00042574,1989,12,11,,,0.0,0.0,0.0,111.0,-28.0,-11.0,,,,
USC00042574,1989,12,12,,,0.0,0.0,0.0,139.0,-39.0,-6.0,,,,
USC00042574,1989,12,13,,,0.0,0.0,0.0,167.0,-17.0,33.0,,,,
USC00042574,1989,12,14,,,0.0,0.0,0.0,172.0,-17.0,39.0,,,,
USC00042574,1989,12,15,,,0.0,0.0,0.0,211.0,-22.0,-11.0,,,,
USC00042574,1989,12,16,,,0.0,0.0,0.0,161.0,-17.0,17.0,,,,
USC00042574,1989,12,17,,,0.0,0.0,0.0,139.0,-44.0,-28.0,,,,
USC00042574,1989,12,18,,,0.0,0.0,0.0,156.0,-50.0,-39.0,,,,
USC00042574,1989,12,19,,,0.0,0.0,0.0,172.0,-44.0,-33.0,,,,
USC00042574,1989,12,2,,,0.0,0.0,0.0,167.0,-6.0,33.0,,,,
USC00042574,1989,12,20,,,0.0,0.0,0.0,83.0,-39.0,-33.0,,,,
USC00042574,1989,12,21,,,0.0,0.0,0.0,156.0,-44.0,-22.0,,,,
USC00042574,1989,12,22,,,0.0,0.0,0.0,172.0,-33.0,-11.0,,,,
USC00042574,1989,12,23,,,0.0,0.0,0.0,172.0,-33.0,28.0,,,,
USC00042574,1989,12,24,,,0.0,0.0,0.0,167.0,-6.0,72.0,,,,
USC00042574,1989,12,25,,,0.0,0.0,0.0,178.0,28.0,50.0,,,,
USC00042574,1989,12,26,,,0.0,0.0,0.0,128.0,-11.0,0.0,,,,
USC00042574,1989,12,27,,,0.0,0.0,0.0,111.0,-28.0,72.0,,,,
USC00042574,1989,12,28,,,0.0,0.0,0.0,122.0,22.0,44.0,,,,
USC00042574,1989,12,29,,,0.0,0.0,0.0,156.0,0.0,72.0,,,,
USC00042574,1989,12,3,,,0.0,0.0,0.0,156.0,6.0,17.0,,,,
USC00042574,1989,12,30,,,0.0,0.0,0.0,183.0,-11.0,17.0,,,,
USC00042574,1989,12,31,,,0.0,0.0,0.0,106.0,-28.0,-17.0,,,,
USC00042574,1989,12,4,,,3.0,0.0,0.0,183.0,6.0,61.0,,,,
USC00042574,1989,12,5,,,0.0,0.0,0.0,150.0,50.0,89.0,,,,
USC00042574,1989,12,6,,,0.0,0.0,0.0,167.0,17.0,33.0,,,,
USC00042574,1989,12,7,,,0.0,0.0,0.0,144.0,-17.0,0.0,,,,
USC00042574,1989,12,8,,,20.0,0.0,0.0,89.0,-11.0,6.0,,,,
USC00042574,1989,12,9,,,0.0,0.0,0.0,106.0,0.0,61.0,,,,
USC00042574,1990,1,1,,,46.0,0.0,0.0,39.0,-28.0,22.0,,,,
USC00042574,1990,1,10,,,0.0,0.0,0.0,117.0,28.0,39.0,,,,
USC00042574,1990,1,11,,,3.0,0.0,0.0,128.0,11.0,17.0,,,,
USC00042574,1990,1,12,,,810.0,0.0,0.0,83.0,6.0,28.0,,,,
USC00042574,1990,1,13,,,231.0,0.0,0.0,61.0,28.0,56.0,,,,
USC00042574,1990,1,14,,,0.0,0.0,0.0,100.0,11.0,22.0,,,,
USC00042574,1990,1,15,,,41.0,0.0,0.0,106.0,-17.0,-11.0,,,,
USC00042574,1990,1,16,,,0.0,0.0,0.0,61.0,-17.0,22.0,,,,
USC00042574,1990,1,17,,,0.0,0.0,0.0,94.0,17.0,28.0,,,,
USC00042574,1990,1,18,,,0.0,0.0,0.0,128.0,-17.0,-6.0,,,,
USC00042574,1990,1,19,,,0.0,0.0,0.0,111.0,-44.0,-17.0,,,,
USC00042574,1990,1,2,,,0.0,0.0,0.0,72.0,0.0,39.0,,,,
USC00042574,1990,1,20,,,0.0,0.0,0.0,128.0,-33.0,11.0,,,,
USC00042574,1990,1,21,,,0.0,0.0,0.0,156.0,-17.0,6.0,,,,
USC00042574,1990,1,22,,,0.0,0.0,0.0,156.0,-28.0,-17.0,,,,
USC00042574,1990,1,23,,,0.0,0.0,0.0,144.0,-28.0,0.0,,,,
USC00042574,1990,1,24,,,0.0,0.0,0.0,161.0,-11.0,28.0,,,,
USC00042574,1990,1,25,,,0.0,0.0,0.0,128.0,0.0,17.0,,,,
USC00042574,1990,1,26,,,0.0,0.0,0.0,89.0,-6.0,6.0,,,,
USC00042574,1990,1,27,,,0.0,0.0,0.0,128.0,-50.0,-22.0,,,,
USC00042574,1990,1,28,,,5.0,0.0,0.0,83.0,-39.0,-11.0,,,,
USC00042574,1990,1,29,,,183.0,0.0,0.0,78.0,-17.0,0.0,,,,
USC00042574,1990,1,3,,,0.0,0.0,0.0,100.0,-22.0,0.0,,,,
USC00042574,1990,1,30,,,56.0,0.0,0.0,39.0,-11.0,22.0,,,,
USC00042574,1990,1,31,,,109.0,89.0,102.0,28.0,-28.0,-17.0,,,,
USC00042574,1990,1,4,,,0.0,0.0,0.0,94.0,-39.0,-22.0,,,,
USC00042574,1990,1,5,,,3.0,0.0,0.0,144.0,-39.0,-11.0,,,,
USC00042574,1990,1,6,,,495.0,0.0,0.0,61.0,-28.0,28.0,,,,
USC00042574,1990,1,7,,,798.0,0.0,0.0,83.0,6.0,11.0,,,,
USC00042574,1990,1,8,,,259.0,0.0,0.0,111.0,6.0,61.0,,,,
USC00042574,1990,1,9,,,3.0,0.0,0.0,100.0,44.0,100.0,,,,
USC00042574,1990,2,1,,,0.0,0.0,51.0,28.0,-28.0,6.0,,,,
USC00042574,1990,2,10,,,0.0,0.0,0.0,161.0,-11.0,0.0,,,,
USC00042574,1990,2,11,,,0.0,0.0,0.0,172.0,-22.0,-11.0,,,,
USC00042574,1990,2,12,,,5.0,8.0,0.0,100.0,-17.0,11.0,,,,
USC00042574,1990,2,13,,,0.0,0.0,0.0,33.0,-61.0,-50.0,,,,
USC00042574,1990,2,14,,,0.0,0.0,0.0,39.0,-61.0,-56.0,,,,
USC00042574,1990,2,15,,,165.0,292.0,305.0,44.0,-67.0,-56.0,,,,
USC00042574,1990,2,16,,,175.0,140.0,432.0,44.0,-67.0,0.0,,,,
USC00042574,1990,2,17,,,48.0,152.0,432.0,39.0,-17.0,-6.0,,,,
USC00042574,1990,2,18,,,0.0,0.0,305.0,72.0,-67.0,-22.0,,,,
USC00042574,1990,2,19,,,0.0,0.0,254.0,122.0,-83.0,-72.0,,,,
USC00042574,1990,2,2,,,0.0,0.0,25.0,83.0,-33.0,-22.0,,,,
USC00042574,1990,2,20,,,0.0,0.0,203.0,111.0,-83.0,-28.0,,,,
USC00042574,1990,2,21,,,0.0,0.0,127.0,178.0,-39.0,-17.0,,,,
USC00042574,1990,2,22,,,0.0,0.0,51.0,200.0,-22.0,11.0,,,,
USC00042574,1990,2,23,,,0.0,0.0,51.0,189.0,-22.0,-6.0,,,,
USC00042574,1990,2,24,,,0.0,0.0,0.0,206.0,-11.0,0.0,,,,
USC00042574,1990,2,25,,,0.0,0.0,0.0,222.0,-6.0,17.0,,,,
USC00042574,1990,2,26,,,0.0,0.0,0.0,239.0,-6.0,6.0,,,,
USC00042574,1990,2,27,,,0.0,0.0,0.0,233.0,6.0,39.0,,,,
USC00042574,1990,2,28,,,0.0,0.0,0.0,228.0,11.0,22.0,,,,
USC00042574,1990,2,29,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,
USC00042574,1990,2,3,,,330.0,51.0,51.0,44.0,-33.0,39.0,,,,
USC00042574,1990,2,30,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,
USC00042574,1990,2,31,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,
USC00042574,1990,2,4,,,0.0,0.0,25.0,67.0,-28.0,-11.0,,,,
USC00042574,1990,2,5,,,48.0,8.0,25.0,44.0,-28.0,0.0,,,,
USC00042574,1990,2,6,,,0.0,0.0,0.0,61.0,-11.0,6.0,,,,
USC00042574,1990,2,7,,,5.0,0.0,0.0,61.0,-78.0,-61.0,,,,
USC00042574,1990,2,8,,,18.0,0.0,0.0,44.0,-72.0,11.0,,,,
USC00042574,1990,2,9,,,0.0,0.0,0.0,78.0,6.0,17.0,,,,
USC00042574,1990,3,1,,,81.0,0.0,0.0,161.0,11.0,67.0,,,,
USC00042574,1990,3,10,,,0.0,0.0,0.0,89.0,-22.0,50.0,,,,
USC00042574,1990,3,11,,,15.0,0.0,0.0,83.0,-22.0,0.0,,,,
USC00042574,1990,3,12,,,0.0,0.0,0.0,94.0,-39.0,-28.0,,,,
USC00042574,1990,3,13,,,30.0,0.0,0.0,106.0,-44.0,-28.0,,,,
USC00042574,1990,3,14,,,3.0,0.0,0.0,83.0,-39.0,22.0,,,,
USC00042574,1990,3,15,,,0.0,0.0,0.0,194.0,0.0,11.0,,,,
USC00042574,1990,3,16,,,3.0,0.0,0.0,189.0,0.0,39.0,,,,
USC00042574,1990,3,17,,,0.0,0.0,0.0,178.0,33.0,89.0,,,,
