ID,YEAR,MONTH,DAY,PGTM,PRCP,SNOW,SNWD,TMAX,TMIN,WDFG,WSFG,WT01,WT03,WT04,WT05,WT07,WT08,WT09,WT16,WT18
USW00023119,1958,6,7,1548.0,0.0,0.0,0.0,250.0,106.0,293.0,98.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1958,6,8,1212.0,0.0,0.0,0.0,244.0,128.0,338.0,87.0,1.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1958,6,9,1454.0,0.0,0.0,0.0,256.0,111.0,293.0,93.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1958,7,1,1724.0,0.0,0.0,0.0,294.0,128.0,315.0,103.0,1.0,,,,,1.0,,,
USW00023119,1958,7,10,1542.0,0.0,0.0,0.0,417.0,189.0,293.0,108.0,-9999.0,,,,,1.0,,,
USW00023119,1958,7,11,1636.0,0.0,0.0,0.0,389.0,194.0,315.0,108.0,-9999.0,,,,,1.0,,,
USW00023119,1958,7,12,1030.0,0.0,0.0,0.0,350.0,194.0,315.0,87.0,-9999.0,,,,,1.0,,,
USW00023119,1958,7,13,1242.0,0.0,0.0,0.0,317.0,161.0,293.0,82.0,1.0,,,,,1.0,,,
USW00023119,1958,7,14,1318.0,0.0,0.0,0.0,294.0,150.0,360.0,82.0,1.0,,,,,1.0,,,
USW00023119,1958,7,15,1700.0,0.0,0.0,0.0,300.0,150.0,293.0,87.0,1.0,,,,,1.0,,,
USW00023119,1958,7,16,1354.0,0.0,0.0,0.0,311.0,117.0,315.0,108.0,1.0,,,,,1.0,,,
USW00023119,1958,7,17,1418.0,0.0,0.0,0.0,294.0,117.0,315.0,82.0,1.0,,,,,1.0,,,
USW00023119,1958,7,18,1600.0,0.0,0.0,0.0,306.0,128.0,293.0,82.0,-9999.0,,,,,1.0,,,
USW00023119,1958,7,19,1524.0,0.0,0.0,0.0,306.0,144.0,315.0,87.0,-9999.0,,,,,1.0,,,
USW00023119,1958,7,2,1500.0,0.0,0.0,0.0,289.0,133.0,293.0,98.0,1.0,,,,,1.0,,,
USW00023119,1958,7,20,1648.0,0.0,0.0,0.0,317.0,144.0,293.0,93.0,-9999.0,,,,,1.0,,,
USW00023119,1958,7,21,1600.0,0.0,0.0,0.0,300.0,144.0,315.0,87.0,-9999.0,,,,,1.0,,,
USW00023119,1958,7,22,1348.0,0.0,0.0,0.0,283.0,144.0,293.0,87.0,1.0,,,,,1.0,,,
USW00023119,1958,7,23,1536.0,0.0,0.0,0.0,306.0,128.0,315.0,87.0,1.0,,,,,1.0,,,
USW00023119,1958,7,24,1448.0,0.0,0.0,0.0,311.0,133.0,293.0,98.0,-9999.0,,,,,1.0,,,
USW00023119,1958,7,25,1554.0,0.0,0.0,0.0,322.0,156.0,315.0,98.0,-9999.0,,,,,1.0,,,
USW00023119,1958,7,26,1606.0,0.0,0.0,0.0,317.0,156.0,338.0,93.0,1.0,,,,,1.0,,,
USW00023119,1958,7,27,1248.0,0.0,0.0,0.0,317.0,150.0,315.0,82.0,1.0,,,,,1.0,,,
USW00023119,1958,7,28,1318.0,0.0,0.0,0.0,333.0,150.0,315.0,87.0,1.0,,,,,1.0,,,
USW00023119,1958,7,29,1406.0,0.0,0.0,0.0,356.0,189.0,158.0,134.0,-9999.0,,,,,1.0,,,
USW00023119,1958,7,3,1530.0,0.0,0.0,0.0,311.0,128.0,315.0,82.0,1.0,,,,,1.0,,,
USW00023119,1958,7,30,1536.0,0.0,0.0,0.0,344.0,189.0,293.0,108.0,-9999.0,,,,,-9999.0,,,
USW00023119,1958,7,31,1448.0,0.0,0.0,0.0,333.0,211.0,293.0,98.0,-9999.0,,,,,-9999.0,,,
USW00023119,1958,7,4,1436.0,0.0,0.0,0.0,294.0,139.0,315.0,82.0,1.0,,,,,1.0,,,
USW00023119,1958,7,5,1212.0,0.0,0.0,0.0,306.0,139.0,315.0,98.0,1.0,,,,,1.0,,,
USW00023119,1958,7,6,1342.0,0.0,0.0,0.0,300.0,139.0,293.0,98.0,1.0,,,,,1.0,,,
USW00023119,1958,7,7,1536.0,0.0,0.0,0.0,350.0,161.0,315.0,82.0,-9999.0,,,,,1.0,,,
USW00023119,1958,7,8,1918.0,0.0,0.0,0.0,389.0,156.0,293.0,82.0,-9999.0,,,,,1.0,,,
USW00023119,1958,7,9,1424.0,0.0,0.0,0.0,406.0,183.0,315.0,87.0,-9999.0,,,,,1.0,,,
USW00023119,1958,8,1,1212.0,0.0,0.0,0.0,333.0,194.0,293.0,103.0,-9999.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1958,8,10,1454.0,0.0,0.0,0.0,356.0,200.0,315.0,103.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1958,8,11,-9999.0,0.0,0.0,0.0,361.0,211.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1958,8,12,-9999.0,0.0,0.0,0.0,367.0,211.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1958,8,13,-9999.0,0.0,0.0,0.0,333.0,222.0,-9999.0,-9999.0,-9999.0,1.0,,,,1.0,,1.0,
USW00023119,1958,8,14,1130.0,0.0,0.0,0.0,333.0,222.0,113.0,72.0,-9999.0,1.0,,,,1.0,,1.0,
USW00023119,1958,8,15,-9999.0,119.0,0.0,0.0,311.0,211.0,-9999.0,-9999.0,1.0,1.0,,,,1.0,,1.0,
USW00023119,1958,8,16,1654.0,0.0,0.0,0.0,322.0,206.0,293.0,93.0,-9999.0,1.0,,,,1.0,,1.0,
USW00023119,1958,8,17,1636.0,0.0,0.0,0.0,311.0,178.0,293.0,98.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1958,8,18,1700.0,0.0,0.0,0.0,311.0,178.0,315.0,103.0,1.0,-9999.0,,,,1.0,,1.0,
USW00023119,1958,8,19,1318.0,0.0,0.0,0.0,317.0,167.0,293.0,87.0,1.0,-9999.0,,,,1.0,,1.0,
USW00023119,1958,8,2,1600.0,0.0,0.0,0.0,344.0,189.0,315.0,93.0,-9999.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1958,8,20,1430.0,0.0,0.0,0.0,317.0,167.0,315.0,103.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1958,8,21,1400.0,0.0,0.0,0.0,306.0,167.0,315.0,93.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1958,8,22,1648.0,0.0,0.0,0.0,306.0,161.0,315.0,72.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1958,8,23,1424.0,0.0,0.0,0.0,300.0,144.0,315.0,77.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1958,8,24,1442.0,0.0,0.0,0.0,339.0,156.0,293.0,77.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1958,8,25,1300.0,0.0,0.0,0.0,350.0,183.0,315.0,93.0,-9999.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1958,8,26,1318.0,0.0,0.0,0.0,350.0,200.0,315.0,98.0,-9999.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1958,8,27,1530.0,0.0,0.0,0.0,344.0,189.0,315.0,87.0,-9999.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1958,8,28,1442.0,0.0,0.0,0.0,317.0,178.0,293.0,82.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1958,8,29,1454.0,0.0,0.0,0.0,322.0,161.0,293.0,67.0,-9999.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1958,8,3,1306.0,0.0,0.0,0.0,344.0,183.0,293.0,93.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1958,8,30,1548.0,0.0,0.0,0.0,344.0,156.0,315.0,67.0,-9999.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1958,8,31,1630.0,0.0,0.0,0.0,378.0,144.0,338.0,87.0,-9999.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1958,8,4,1454.0,0.0,0.0,0.0,350.0,161.0,315.0,98.0,-9999.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1958,8,5,1536.0,0.0,0.0,0.0,350.0,172.0,293.0,93.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1958,8,6,1418.0,0.0,0.0,0.0,328.0,189.0,315.0,98.0,-9999.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1958,8,7,1418.0,0.0,0.0,0.0,333.0,189.0,360.0,108.0,-9999.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1958,8,8,1642.0,0.0,0.0,0.0,350.0,178.0,315.0,98.0,-9999.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1958,8,9,1506.0,0.0,0.0,0.0,367.0,194.0,293.0,108.0,-9999.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1958,9,1,1336.0,0.0,0.0,0.0,350.0,172.0,315.0,98.0,-9999.0,-9999.0,,-9999.0,,1.0,,-9999.0,
USW00023119,1958,9,10,1406.0,0.0,0.0,0.0,350.0,167.0,315.0,87.0,-9999.0,-9999.0,,-9999.0,,-9999.0,,-9999.0,
USW00023119,1958,9,11,1536.0,0.0,0.0,0.0,333.0,139.0,293.0,93.0,-9999.0,-9999.0,,-9999.0,,1.0,,-9999.0,
USW00023119,1958,9,12,1706.0,0.0,0.0,0.0,289.0,133.0,360.0,103.0,-9999.0,-9999.0,,-9999.0,,1.0,,-9999.0,
USW00023119,1958,9,13,1500.0,0.0,0.0,0.0,267.0,117.0,293.0,82.0,1.0,-9999.0,,-9999.0,,1.0,,-9999.0,
USW00023119,1958,9,14,1554.0,0.0,0.0,0.0,372.0,117.0,293.0,98.0,1.0,-9999.0,,-9999.0,,1.0,,-9999.0,
USW00023119,1958,9,15,1654.0,0.0,0.0,0.0,367.0,144.0,315.0,103.0,-9999.0,-9999.0,,-9999.0,,-9999.0,,-9999.0,
USW00023119,1958,9,16,1512.0,0.0,0.0,0.0,389.0,150.0,315.0,103.0,-9999.0,-9999.0,,-9999.0,,-9999.0,,-9999.0,
USW00023119,1958,9,17,1424.0,0.0,0.0,0.0,356.0,167.0,315.0,103.0,-9999.0,-9999.0,,-9999.0,,-9999.0,,-9999.0,
USW00023119,1958,9,18,1542.0,0.0,0.0,0.0,367.0,150.0,315.0,82.0,-9999.0,-9999.0,,-9999.0,,-9999.0,,-9999.0,
USW00023119,1958,9,19,1536.0,0.0,0.0,0.0,372.0,156.0,315.0,98.0,-9999.0,-9999.0,,-9999.0,,1.0,,-9999.0,
USW00023119,1958,9,2,1512.0,0.0,0.0,0.0,317.0,167.0,315.0,98.0,1.0,-9999.0,,-9999.0,,1.0,,-9999.0,
USW00023119,1958,9,20,1500.0,0.0,0.0,0.0,356.0,150.0,315.0,82.0,-9999.0,-9999.0,,-9999.0,,-9999.0,,-9999.0,
USW00023119,1958,9,21,1430.0,0.0,0.0,0.0,339.0,156.0,315.0,98.0,1.0,-9999.0,,-9999.0,,1.0,,-9999.0,
USW00023119,1958,9,22,1548.0,0.0,0.0,0.0,256.0,150.0,360.0,87.0,1.0,-9999.0,,-9999.0,,1.0,,1.0,
USW00023119,1958,9,23,954.0,15.0,0.0,0.0,183.0,150.0,180.0,77.0,-9999.0,-9999.0,,-9999.0,,-9999.0,,1.0,
USW00023119,1958,9,24,1530.0,0.0,0.0,0.0,261.0,128.0,338.0,139.0,1.0,-9999.0,,-9999.0,,1.0,,-9999.0,
USW00023119,1958,9,25,812.0,0.0,0.0,0.0,317.0,128.0,338.0,72.0,-9999.0,-9999.0,,-9999.0,,-9999.0,,-9999.0,
USW00023119,1958,9,26,1600.0,0.0,0.0,0.0,350.0,122.0,360.0,108.0,-9999.0,-9999.0,,-9999.0,,-9999.0,,-9999.0,
USW00023119,1958,9,27,1100.0,0.0,0.0,0.0,322.0,167.0,90.0,113.0,-9999.0,-9999.0,,-9999.0,,-9999.0,,-9999.0,
USW00023119,1958,9,28,1612.0,0.0,0.0,0.0,322.0,200.0,315.0,93.0,-9999.0,-9999.0,,-9999.0,,-9999.0,,1.0,
USW00023119,1958,9,29,1242.0,0.0,0.0,0.0,322.0,156.0,315.0,77.0,-9999.0,-9999.0,,-9999.0,,-9999.0,,-9999.0,
USW00023119,1958,9,3,1654.0,0.0,0.0,0.0,311.0,156.0,293.0,82.0,1.0,-9999.0,,-9999.0,,1.0,,-9999.0,
USW00023119,1958,9,30,1554.0,0.0,0.0,0.0,339.0,150.0,315.0,77.0,-9999.0,-9999.0,,-9999.0,,1.0,,-9999.0,
USW00023119,1958,9,31,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,-9999.0,,-9999.0,
USW00023119,1958,9,4,1400.0,0.0,0.0,0.0,333.0,156.0,315.0,98.0,-9999.0,-9999.0,,-9999.0,,1.0,,-9999.0,
USW00023119,1958,9,5,1442.0,20.0,0.0,0.0,367.0,172.0,270.0,123.0,-9999.0,1.0,,1.0,,1.0,,1.0,
USW00023119,1958,9,6,1224.0,0.0,0.0,0.0,378.0,206.0,113.0,82.0,-9999.0,1.0,,-9999.0,,1.0,,1.0,
USW00023119,1958,9,7,1436.0,0.0,0.0,0.0,356.0,222.0,158.0,149.0,-9999.0,1.0,,-9999.0,,1.0,,1.0,
USW00023119,1958,9,8,1542.0,0.0,0.0,0.0,350.0,206.0,315.0,93.0,-9999.0,-9999.0,,-9999.0,,1.0,,-9999.0,
USW00023119,1958,9,9,1348.0,0.0,0.0,0.0,361.0,194.0,315.0,98.0,-9999.0,-9999.0,,-9999.0,,1.0,,-9999.0,
USW00023119,1958,10,1,1400.0,0.0,0.0,0.0,344.0,172.0,315.0,98.0,-9999.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1958,10,10,1512.0,0.0,0.0,0.0,339.0,128.0,315.0,82.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1958,10,11,1506.0,0.0,0.0,0.0,300.0,122.0,315.0,67.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1958,10,12,1400.0,0.0,0.0,0.0,350.0,139.0,315.0,82.0,-9999.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1958,10,13,-9999.0,0.0,0.0,0.0,361.0,156.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1958,10,14,1348.0,0.0,0.0,0.0,361.0,161.0,203.0,72.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1958,10,15,1636.0,0.0,0.0,0.0,361.0,172.0,293.0,77.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1958,10,16,1218.0,0.0,0.0,0.0,378.0,167.0,180.0,67.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1958,10,17,1230.0,0.0,0.0,0.0,378.0,156.0,315.0,82.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1958,10,18,1330.0,0.0,0.0,0.0,333.0,139.0,338.0,82.0,-9999.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1958,10,19,1436.0,0.0,0.0,0.0,322.0,144.0,158.0,77.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1958,10,2,1136.0,0.0,0.0,0.0,367.0,172.0,135.0,108.0,-9999.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1958,10,20,1454.0,0.0,0.0,0.0,283.0,111.0,338.0,77.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1958,10,21,936.0,0.0,0.0,0.0,272.0,128.0,68.0,108.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1958,10,22,1430.0,0.0,0.0,0.0,272.0,83.0,315.0,87.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1958,10,23,1948.0,10.0,0.0,0.0,194.0,150.0,158.0,46.0,-9999.0,-9999.0,,,,1.0,,1.0,
USW00023119,1958,10,24,1554.0,51.0,0.0,0.0,200.0,133.0,293.0,67.0,1.0,1.0,,,,-9999.0,,1.0,
USW00023119,1958,10,25,1612.0,0.0,0.0,0.0,194.0,128.0,315.0,51.0,-9999.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1958,10,26,1130.0,0.0,0.0,0.0,217.0,106.0,338.0,87.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1958,10,27,1536.0,0.0,0.0,0.0,228.0,117.0,293.0,129.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1958,10,28,1312.0,0.0,0.0,0.0,283.0,89.0,338.0,113.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1958,10,29,1206.0,0.0,0.0,0.0,267.0,100.0,360.0,113.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1958,10,3,948.0,0.0,0.0,0.0,361.0,183.0,90.0,72.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1958,10,30,1006.0,0.0,0.0,0.0,256.0,89.0,90.0,103.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1958,10,31,900.0,0.0,0.0,0.0,228.0,111.0,68.0,82.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1958,10,4,1600.0,0.0,0.0,0.0,356.0,172.0,293.0,98.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1958,10,5,1612.0,0.0,0.0,0.0,300.0,167.0,315.0,72.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1958,10,6,1336.0,0.0,0.0,0.0,239.0,150.0,315.0,87.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1958,10,7,1424.0,0.0,0.0,0.0,261.0,144.0,315.0,72.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1958,10,8,1448.0,0.0,0.0,0.0,278.0,111.0,338.0,72.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1958,10,9,1536.0,0.0,0.0,0.0,294.0,111.0,315.0,77.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1958,11,1,1548.0,0.0,0.0,0.0,244.0,67.0,315.0,67.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1958,11,10,1312.0,3.0,0.0,0.0,172.0,122.0,248.0,82.0,1.0,,,,,1.0,,1.0,
USW00023119,1958,11,11,1024.0,71.0,0.0,0.0,122.0,94.0,23.0,67.0,1.0,,,,,-9999.0,,1.0,
USW00023119,1958,11,12,1754.0,0.0,0.0,0.0,172.0,94.0,315.0,51.0,-9999.0,,,,,-9999.0,,1.0,
USW00023119,1958,11,13,1206.0,0.0,0.0,0.0,194.0,50.0,293.0,51.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1958,11,14,2318.0,0.0,0.0,0.0,183.0,67.0,270.0,98.0,1.0,,,,,1.0,,1.0,
USW00023119,1958,11,15,1542.0,0.0,0.0,0.0,128.0,28.0,270.0,206.0,-9999.0,,,,,-9999.0,,1.0,
USW00023119,1958,11,16,1236.0,0.0,0.0,0.0,106.0,0.0,338.0,139.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1958,11,17,1948.0,0.0,0.0,0.0,133.0,-33.0,90.0,72.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1958,11,18,1118.0,0.0,0.0,0.0,172.0,17.0,68.0,123.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1958,11,19,1006.0,0.0,0.0,0.0,233.0,44.0,90.0,129.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1958,11,2,1606.0,0.0,0.0,0.0,278.0,56.0,293.0,77.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1958,11,20,1318.0,0.0,0.0,0.0,244.0,78.0,68.0,98.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1958,11,21,1448.0,0.0,0.0,0.0,267.0,61.0,315.0,62.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1958,11,22,1536.0,0.0,0.0,0.0,261.0,33.0,315.0,62.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1958,11,23,1642.0,0.0,0.0,0.0,272.0,56.0,293.0,62.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1958,11,24,1418.0,0.0,0.0,0.0,239.0,61.0,315.0,57.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1958,11,25,1100.0,0.0,0.0,0.0,222.0,128.0,315.0,67.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1958,11,26,1536.0,0.0,0.0,0.0,194.0,106.0,315.0,62.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1958,11,27,1430.0,0.0,0.0,0.0,200.0,67.0,315.0,51.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1958,11,28,918.0,0.0,0.0,0.0,222.0,72.0,90.0,93.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1958,11,29,1336.0,0.0,0.0,0.0,222.0,56.0,45.0,82.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1958,11,3,1606.0,0.0,0.0,0.0,283.0,72.0,315.0,62.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1958,11,30,1624.0,0.0,0.0,0.0,228.0,28.0,338.0,51.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1958,11,31,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1958,11,4,1400.0,0.0,0.0,0.0,278.0,89.0,315.0,72.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1958,11,5,1342.0,0.0,0.0,0.0,267.0,89.0,315.0,46.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1958,11,6,1448.0,0.0,0.0,0.0,311.0,94.0,315.0,72.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1958,11,7,1248.0,0.0,0.0,0.0,267.0,94.0,270.0,51.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1958,11,8,1342.0,0.0,0.0,0.0,267.0,83.0,293.0,62.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1958,11,9,1330.0,0.0,0.0,0.0,244.0,72.0,315.0,77.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1958,12,1,1218.0,0.0,0.0,0.0,244.0,28.0,293.0,57.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1958,12,10,1912.0,0.0,0.0,0.0,283.0,78.0,45.0,72.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1958,12,11,1436.0,0.0,0.0,0.0,300.0,94.0,338.0,51.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1958,12,12,1042.0,0.0,0.0,0.0,289.0,83.0,135.0,46.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1958,12,13,1830.0,0.0,0.0,0.0,272.0,94.0,45.0,57.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1958,12,14,406.0,0.0,0.0,0.0,256.0,128.0,45.0,129.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1958,12,15,1412.0,0.0,0.0,0.0,239.0,133.0,68.0,129.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1958,12,16,1600.0,0.0,0.0,0.0,267.0,67.0,45.0,41.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1958,12,17,1636.0,0.0,0.0,0.0,289.0,44.0,360.0,57.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1958,12,18,1524.0,0.0,0.0,0.0,272.0,50.0,293.0,57.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1958,12,19,1412.0,0.0,0.0,0.0,222.0,33.0,293.0,67.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1958,12,2,2354.0,0.0,0.0,0.0,294.0,44.0,23.0,82.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1958,12,20,1418.0,0.0,0.0,0.0,222.0,44.0,270.0,46.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1958,12,21,1430.0,0.0,0.0,0.0,211.0,33.0,293.0,51.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1958,12,22,1248.0,0.0,0.0,0.0,172.0,72.0,113.0,57.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1958,12,23,1300.0,0.0,0.0,0.0,167.0,61.0,293.0,62.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1958,12,24,1448.0,0.0,0.0,0.0,183.0,6.0,315.0,77.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1958,12,25,1318.0,0.0,0.0,0.0,161.0,17.0,315.0,57.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1958,12,26,1436.0,0.0,0.0,0.0,183.0,33.0,270.0,62.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1958,12,27,1312.0,0.0,0.0,0.0,144.0,56.0,315.0,46.0,1.0,,,,,1.0,,1.0,
USW00023119,1958,12,28,1512.0,0.0,0.0,0.0,183.0,83.0,360.0,113.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1958,12,29,1412.0,0.0,0.0,0.0,183.0,83.0,68.0,98.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1958,12,3,642.0,0.0,0.0,0.0,311.0,128.0,293.0,82.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1958,12,30,630.0,0.0,0.0,0.0,194.0,72.0,360.0,62.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1958,12,31,942.0,0.0,0.0,0.0,222.0,94.0,315.0,87.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1958,12,4,1248.0,0.0,0.0,0.0,261.0,67.0,315.0,57.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1958,12,5,1348.0,0.0,0.0,0.0,189.0,50.0,293.0,51.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1958,12,6,1148.0,0.0,0.0,0.0,189.0,33.0,338.0,67.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1958,12,7,1436.0,0.0,0.0,0.0,261.0,44.0,315.0,62.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1958,12,8,1342.0,0.0,0.0,0.0,222.0,50.0,293.0,41.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1958,12,9,1530.0,0.0,0.0,0.0,233.0,67.0,293.0,51.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1959,1,1,1518.0,0.0,0.0,0.0,222.0,39.0,315.0,46.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1959,1,10,1430.0,0.0,0.0,0.0,211.0,89.0,293.0,57.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1959,1,11,1824.0,0.0,0.0,0.0,239.0,72.0,338.0,46.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1959,1,12,1612.0,0.0,0.0,0.0,222.0,78.0,270.0,67.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1959,1,13,1636.0,0.0,0.0,0.0,194.0,78.0,315.0,67.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1959,1,14,1606.0,0.0,0.0,0.0,222.0,50.0,293.0,57.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1959,1,15,1636.0,0.0,0.0,0.0,256.0,50.0,293.0,57.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1959,1,16,1600.0,0.0,0.0,0.0,272.0,89.0,315.0,46.0,-9999.0,,,,,-9999.0,,-9999.0,
