ID,YEAR,MONTH,DAY,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WT01,WT03,WT04,WT05,WT11,WT14
USC00040673,1979,4,29,0.0,0.0,0.0,239.0,50.0,183.0,,,,,,
USC00040673,1979,4,3,0.0,0.0,0.0,239.0,39.0,217.0,,,,,,
USC00040673,1979,4,30,0.0,0.0,0.0,222.0,67.0,178.0,,,,,,
USC00040673,1979,4,31,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
USC00040673,1979,4,4,0.0,0.0,0.0,261.0,28.0,228.0,,,,,,
USC00040673,1979,4,5,0.0,0.0,0.0,228.0,50.0,156.0,,,,,,
USC00040673,1979,4,6,48.0,0.0,0.0,161.0,89.0,150.0,,,,,,
USC00040673,1979,4,7,0.0,0.0,0.0,228.0,33.0,189.0,,,,,,
USC00040673,1979,4,8,0.0,0.0,0.0,217.0,56.0,156.0,,,,,,
USC00040673,1979,4,9,0.0,0.0,0.0,194.0,78.0,139.0,,,,,,
USC00040673,1979,5,1,0.0,0.0,0.0,178.0,94.0,144.0,,,,,,
USC00040673,1979,5,10,0.0,0.0,0.0,272.0,33.0,244.0,,,,,,
USC00040673,1979,5,11,0.0,0.0,0.0,306.0,50.0,283.0,,,,,,
USC00040673,1979,5,12,0.0,0.0,0.0,339.0,78.0,306.0,,,,,,
USC00040673,1979,5,13,0.0,0.0,0.0,350.0,94.0,328.0,,,,,,
USC00040673,1979,5,14,0.0,0.0,0.0,328.0,83.0,211.0,,,,,,
USC00040673,1979,5,15,0.0,0.0,0.0,211.0,100.0,194.0,,,,,,
USC00040673,1979,5,16,0.0,0.0,0.0,228.0,89.0,194.0,,,,,,
USC00040673,1979,5,17,0.0,0.0,0.0,256.0,89.0,200.0,,,,,,
USC00040673,1979,5,18,0.0,0.0,0.0,267.0,89.0,172.0,,,,,,
USC00040673,1979,5,19,3.0,0.0,0.0,189.0,111.0,167.0,,,,,,
USC00040673,1979,5,2,0.0,0.0,0.0,211.0,89.0,183.0,,,,,,
USC00040673,1979,5,20,0.0,0.0,0.0,167.0,117.0,150.0,,,,,,
USC00040673,1979,5,21,0.0,0.0,0.0,183.0,128.0,167.0,,,,,,
USC00040673,1979,5,22,0.0,0.0,0.0,283.0,106.0,267.0,,,,,,
USC00040673,1979,5,23,0.0,0.0,0.0,306.0,94.0,228.0,,,,,,
USC00040673,1979,5,24,0.0,0.0,0.0,317.0,94.0,283.0,,,,,,
USC00040673,1979,5,25,0.0,0.0,0.0,344.0,83.0,239.0,,,,,,
USC00040673,1979,5,26,0.0,0.0,0.0,289.0,94.0,233.0,,,,,,
USC00040673,1979,5,27,0.0,0.0,0.0,244.0,67.0,194.0,,,,,,
USC00040673,1979,5,28,0.0,0.0,0.0,250.0,56.0,222.0,,,,,,
USC00040673,1979,5,29,0.0,0.0,0.0,289.0,50.0,267.0,,,,,,
USC00040673,1979,5,3,0.0,0.0,0.0,228.0,89.0,167.0,,,,,,
USC00040673,1979,5,30,0.0,0.0,0.0,300.0,56.0,239.0,,,,,,
USC00040673,1979,5,31,0.0,0.0,0.0,267.0,67.0,217.0,,,,,,
USC00040673,1979,5,4,0.0,0.0,0.0,239.0,39.0,211.0,,,,,,
USC00040673,1979,5,5,145.0,0.0,0.0,211.0,61.0,167.0,,,,,,
USC00040673,1979,5,6,8.0,0.0,0.0,189.0,56.0,117.0,,,,,,
USC00040673,1979,5,7,124.0,0.0,0.0,178.0,89.0,144.0,,,,,,
USC00040673,1979,5,8,10.0,0.0,0.0,189.0,44.0,139.0,,,,,,
USC00040673,1979,5,9,0.0,0.0,0.0,233.0,33.0,206.0,,,,,,
USC00040673,1979,6,1,0.0,0.0,0.0,306.0,83.0,261.0,,,,,,
USC00040673,1979,6,10,0.0,0.0,0.0,389.0,89.0,356.0,,,,,,
USC00040673,1979,6,11,0.0,0.0,0.0,378.0,100.0,267.0,,,,,,
USC00040673,1979,6,12,0.0,0.0,0.0,311.0,72.0,256.0,,,,,,
USC00040673,1979,6,13,0.0,0.0,0.0,300.0,61.0,217.0,,,,,,
USC00040673,1979,6,14,0.0,0.0,0.0,283.0,44.0,200.0,,,,,,
USC00040673,1979,6,15,0.0,0.0,0.0,267.0,56.0,189.0,,,,,,
USC00040673,1979,6,16,0.0,0.0,0.0,211.0,72.0,167.0,,,,,,
USC00040673,1979,6,17,0.0,0.0,0.0,222.0,89.0,183.0,,,,,,
USC00040673,1979,6,18,0.0,0.0,0.0,278.0,61.0,244.0,,,,,,
USC00040673,1979,6,19,0.0,0.0,0.0,294.0,56.0,250.0,,,,,,
USC00040673,1979,6,2,0.0,0.0,0.0,311.0,83.0,244.0,,,,,,
USC00040673,1979,6,20,0.0,0.0,0.0,267.0,78.0,250.0,,,,,,
USC00040673,1979,6,21,0.0,0.0,0.0,289.0,50.0,250.0,,,,,,
USC00040673,1979,6,22,0.0,0.0,0.0,283.0,50.0,256.0,,,,,,
USC00040673,1979,6,23,0.0,0.0,0.0,294.0,50.0,250.0,,,,,,
USC00040673,1979,6,24,0.0,0.0,0.0,250.0,89.0,206.0,,,,,,
USC00040673,1979,6,25,0.0,0.0,0.0,250.0,106.0,228.0,,,,,,
USC00040673,1979,6,26,0.0,0.0,0.0,306.0,106.0,261.0,,,,,,
USC00040673,1979,6,27,0.0,0.0,0.0,289.0,56.0,250.0,,,,,,
USC00040673,1979,6,28,0.0,0.0,0.0,306.0,56.0,256.0,,,,,,
USC00040673,1979,6,29,0.0,0.0,0.0,278.0,78.0,211.0,,,,,,
USC00040673,1979,6,3,0.0,0.0,0.0,267.0,106.0,222.0,,,,,,
USC00040673,1979,6,30,0.0,0.0,0.0,300.0,61.0,267.0,,,,,,
USC00040673,1979,6,31,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
USC00040673,1979,6,4,0.0,0.0,0.0,256.0,111.0,228.0,,,,,,
USC00040673,1979,6,5,0.0,0.0,0.0,378.0,111.0,289.0,,,,,,
USC00040673,1979,6,6,0.0,0.0,0.0,361.0,106.0,283.0,,,,,,
USC00040673,1979,6,7,0.0,0.0,0.0,317.0,72.0,306.0,,,,,,
USC00040673,1979,6,8,0.0,0.0,0.0,333.0,161.0,228.0,,,,,,
USC00040673,1979,6,9,0.0,0.0,0.0,356.0,67.0,333.0,,,,,,
USC00040673,1979,7,1,0.0,0.0,0.0,267.0,67.0,200.0,,-9999.0,,,,
USC00040673,1979,7,10,0.0,0.0,0.0,311.0,111.0,261.0,,-9999.0,,,,
USC00040673,1979,7,11,0.0,0.0,0.0,333.0,89.0,267.0,,-9999.0,,,,
USC00040673,1979,7,12,0.0,0.0,0.0,383.0,100.0,339.0,,-9999.0,,,,
USC00040673,1979,7,13,0.0,0.0,0.0,389.0,122.0,317.0,,-9999.0,,,,
USC00040673,1979,7,14,0.0,0.0,0.0,317.0,106.0,206.0,,-9999.0,,,,
USC00040673,1979,7,15,0.0,0.0,0.0,294.0,133.0,244.0,,-9999.0,,,,
USC00040673,1979,7,16,0.0,0.0,0.0,289.0,106.0,239.0,,-9999.0,,,,
USC00040673,1979,7,17,0.0,0.0,0.0,322.0,106.0,289.0,,-9999.0,,,,
USC00040673,1979,7,18,0.0,0.0,0.0,333.0,78.0,272.0,,-9999.0,,,,
USC00040673,1979,7,19,0.0,0.0,0.0,294.0,106.0,261.0,,-9999.0,,,,
USC00040673,1979,7,2,0.0,0.0,0.0,200.0,106.0,150.0,,-9999.0,,,,
USC00040673,1979,7,20,0.0,0.0,0.0,289.0,117.0,239.0,,-9999.0,,,,
USC00040673,1979,7,21,76.0,0.0,0.0,239.0,139.0,189.0,,1.0,,,,
USC00040673,1979,7,22,0.0,0.0,0.0,267.0,156.0,239.0,,-9999.0,,,,
USC00040673,1979,7,23,0.0,0.0,0.0,317.0,133.0,267.0,,-9999.0,,,,
USC00040673,1979,7,24,0.0,0.0,0.0,361.0,111.0,267.0,,-9999.0,,,,
USC00040673,1979,7,25,0.0,0.0,0.0,289.0,106.0,222.0,,-9999.0,,,,
USC00040673,1979,7,26,0.0,0.0,0.0,256.0,122.0,222.0,,-9999.0,,,,
USC00040673,1979,7,27,0.0,0.0,0.0,294.0,100.0,250.0,,-9999.0,,,,
USC00040673,1979,7,28,0.0,0.0,0.0,294.0,72.0,261.0,,-9999.0,,,,
USC00040673,1979,7,29,0.0,0.0,0.0,350.0,83.0,294.0,,-9999.0,,,,
USC00040673,1979,7,3,0.0,0.0,0.0,267.0,61.0,222.0,,-9999.0,,,,
USC00040673,1979,7,30,0.0,0.0,0.0,350.0,94.0,261.0,,-9999.0,,,,
USC00040673,1979,7,31,0.0,0.0,0.0,317.0,94.0,272.0,,-9999.0,,,,
USC00040673,1979,7,4,0.0,0.0,0.0,278.0,122.0,244.0,,-9999.0,,,,
USC00040673,1979,7,5,0.0,0.0,0.0,289.0,89.0,244.0,,-9999.0,,,,
USC00040673,1979,7,6,0.0,0.0,0.0,289.0,78.0,267.0,,-9999.0,,,,
USC00040673,1979,7,7,0.0,0.0,0.0,306.0,72.0,278.0,,-9999.0,,,,
USC00040673,1979,7,8,0.0,0.0,0.0,322.0,94.0,283.0,,-9999.0,,,,
USC00040673,1979,7,9,0.0,0.0,0.0,300.0,83.0,283.0,,-9999.0,,,,
USC00040673,1979,8,1,0.0,0.0,0.0,344.0,89.0,267.0,,,,,,
USC00040673,1979,8,10,0.0,0.0,0.0,256.0,100.0,200.0,,,,,,
USC00040673,1979,8,11,0.0,0.0,0.0,256.0,111.0,217.0,,,,,,
USC00040673,1979,8,12,0.0,0.0,0.0,239.0,94.0,178.0,,,,,,
USC00040673,1979,8,13,5.0,0.0,0.0,239.0,139.0,183.0,,,,,,
USC00040673,1979,8,14,0.0,0.0,0.0,306.0,117.0,206.0,,,,,,
USC00040673,1979,8,15,0.0,0.0,0.0,306.0,89.0,256.0,,,,,,
USC00040673,1979,8,16,0.0,0.0,0.0,311.0,89.0,256.0,,,,,,
USC00040673,1979,8,17,0.0,0.0,0.0,306.0,83.0,267.0,,,,,,
USC00040673,1979,8,18,0.0,0.0,0.0,278.0,89.0,228.0,,,,,,
USC00040673,1979,8,19,0.0,0.0,0.0,311.0,100.0,250.0,,,,,,
USC00040673,1979,8,2,0.0,0.0,0.0,267.0,106.0,211.0,,,,,,
USC00040673,1979,8,20,0.0,0.0,0.0,256.0,106.0,211.0,,,,,,
USC00040673,1979,8,21,0.0,0.0,0.0,283.0,117.0,244.0,,,,,,
USC00040673,1979,8,22,0.0,0.0,0.0,306.0,83.0,256.0,,,,,,
USC00040673,1979,8,23,0.0,0.0,0.0,317.0,89.0,244.0,,,,,,
USC00040673,1979,8,24,0.0,0.0,0.0,328.0,111.0,250.0,,,,,,
USC00040673,1979,8,25,0.0,0.0,0.0,306.0,111.0,211.0,,,,,,
USC00040673,1979,8,26,0.0,0.0,0.0,333.0,89.0,256.0,,,,,,
USC00040673,1979,8,27,0.0,0.0,0.0,333.0,122.0,267.0,,,,,,
USC00040673,1979,8,28,0.0,0.0,0.0,300.0,128.0,250.0,,,,,,
USC00040673,1979,8,29,0.0,0.0,0.0,278.0,128.0,211.0,,,,,,
USC00040673,1979,8,3,5.0,0.0,0.0,211.0,106.0,183.0,,,,,,
USC00040673,1979,8,30,0.0,0.0,0.0,283.0,161.0,239.0,,,,,,
USC00040673,1979,8,31,0.0,0.0,0.0,317.0,89.0,283.0,,,,,,
USC00040673,1979,8,4,0.0,0.0,0.0,289.0,111.0,256.0,,,,,,
USC00040673,1979,8,5,0.0,0.0,0.0,333.0,61.0,283.0,,,,,,
USC00040673,1979,8,6,0.0,0.0,0.0,306.0,50.0,239.0,,,,,,
USC00040673,1979,8,7,0.0,0.0,0.0,267.0,94.0,228.0,,,,,,
USC00040673,1979,8,8,0.0,0.0,0.0,256.0,111.0,222.0,,,,,,
USC00040673,1979,8,9,0.0,0.0,0.0,306.0,100.0,250.0,,,,,,
USC00040673,1979,9,1,0.0,0.0,0.0,294.0,89.0,244.0,,,,,,
USC00040673,1979,9,10,0.0,0.0,0.0,389.0,94.0,344.0,,,,,,
USC00040673,1979,9,11,0.0,0.0,0.0,406.0,117.0,317.0,,,,,,
USC00040673,1979,9,12,0.0,0.0,0.0,406.0,128.0,283.0,,,,,,
USC00040673,1979,9,13,0.0,0.0,0.0,333.0,122.0,261.0,,,,,,
USC00040673,1979,9,14,0.0,0.0,0.0,333.0,100.0,294.0,,,,,,
USC00040673,1979,9,15,0.0,0.0,0.0,383.0,111.0,333.0,,,,,,
USC00040673,1979,9,16,0.0,0.0,0.0,367.0,122.0,283.0,,,,,,
USC00040673,1979,9,17,0.0,0.0,0.0,283.0,128.0,233.0,,,,,,
USC00040673,1979,9,18,0.0,0.0,0.0,317.0,106.0,272.0,,,,,,
USC00040673,1979,9,19,0.0,0.0,0.0,322.0,94.0,272.0,,,,,,
USC00040673,1979,9,2,0.0,0.0,0.0,311.0,133.0,278.0,,,,,,
USC00040673,1979,9,20,0.0,0.0,0.0,317.0,83.0,272.0,,,,,,
USC00040673,1979,9,21,0.0,0.0,0.0,300.0,83.0,239.0,,,,,,
USC00040673,1979,9,22,5.0,0.0,0.0,239.0,100.0,194.0,,,,,,
USC00040673,1979,9,23,0.0,0.0,0.0,300.0,111.0,233.0,,,,,,
USC00040673,1979,9,24,0.0,0.0,0.0,233.0,111.0,178.0,,,,,,
USC00040673,1979,9,25,0.0,0.0,0.0,233.0,150.0,217.0,,,,,,
USC00040673,1979,9,26,0.0,0.0,0.0,289.0,89.0,261.0,,,,,,
USC00040673,1979,9,27,0.0,0.0,0.0,267.0,89.0,200.0,,,,,,
USC00040673,1979,9,28,0.0,0.0,0.0,294.0,89.0,161.0,,,,,,
USC00040673,1979,9,29,0.0,0.0,0.0,300.0,117.0,256.0,,,,,,
USC00040673,1979,9,3,0.0,0.0,0.0,317.0,117.0,267.0,,,,,,
USC00040673,1979,9,30,0.0,0.0,0.0,322.0,106.0,211.0,,,,,,
USC00040673,1979,9,31,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
USC00040673,1979,9,4,0.0,0.0,0.0,294.0,106.0,228.0,,,,,,
USC00040673,1979,9,5,0.0,0.0,0.0,344.0,89.0,283.0,,,,,,
USC00040673,1979,9,6,0.0,0.0,0.0,372.0,111.0,339.0,,,,,,
USC00040673,1979,9,7,0.0,0.0,0.0,356.0,117.0,267.0,,,,,,
USC00040673,1979,9,8,0.0,0.0,0.0,317.0,128.0,239.0,,,,,,
USC00040673,1979,9,9,0.0,0.0,0.0,350.0,72.0,294.0,,,,,,
USC00040673,1979,10,1,0.0,0.0,0.0,250.0,106.0,172.0,,,,,,
USC00040673,1979,10,10,0.0,0.0,0.0,283.0,78.0,222.0,,,,,,
USC00040673,1979,10,11,0.0,0.0,0.0,267.0,117.0,206.0,,,,,,
USC00040673,1979,10,12,0.0,0.0,0.0,267.0,83.0,217.0,,,,,,
USC00040673,1979,10,13,5.0,0.0,0.0,256.0,144.0,194.0,,,,,,
USC00040673,1979,10,14,48.0,0.0,0.0,222.0,167.0,189.0,,,,,,
USC00040673,1979,10,15,3.0,0.0,0.0,244.0,156.0,211.0,,,,,,
USC00040673,1979,10,16,0.0,0.0,0.0,289.0,111.0,217.0,,,,,,
USC00040673,1979,10,17,0.0,0.0,0.0,278.0,100.0,206.0,,,,,,
USC00040673,1979,10,18,0.0,0.0,0.0,222.0,83.0,172.0,,,,,,
USC00040673,1979,10,19,373.0,0.0,0.0,233.0,150.0,161.0,,,,,,
USC00040673,1979,10,2,0.0,0.0,0.0,278.0,111.0,228.0,,,,,,
USC00040673,1979,10,20,188.0,0.0,0.0,189.0,106.0,133.0,,,,,,
USC00040673,1979,10,21,0.0,0.0,0.0,211.0,61.0,156.0,,,,,,
USC00040673,1979,10,22,0.0,0.0,0.0,211.0,44.0,167.0,,,,,,
USC00040673,1979,10,23,0.0,0.0,0.0,261.0,72.0,172.0,,,,,,
USC00040673,1979,10,24,0.0,0.0,0.0,206.0,56.0,183.0,,,,,,
USC00040673,1979,10,25,810.0,0.0,0.0,206.0,150.0,150.0,,,,,,
USC00040673,1979,10,26,0.0,0.0,0.0,233.0,67.0,161.0,,,,,,
USC00040673,1979,10,27,0.0,0.0,0.0,256.0,56.0,178.0,,,,,,
USC00040673,1979,10,28,0.0,0.0,0.0,228.0,111.0,150.0,,,,,,
USC00040673,1979,10,29,0.0,0.0,0.0,222.0,100.0,161.0,,,,,,
USC00040673,1979,10,3,0.0,0.0,0.0,317.0,94.0,244.0,,,,,,
USC00040673,1979,10,30,0.0,0.0,0.0,244.0,33.0,167.0,,,,,,
USC00040673,1979,10,31,5.0,0.0,0.0,211.0,83.0,139.0,,,,,,
USC00040673,1979,10,4,3.0,0.0,0.0,267.0,128.0,206.0,,,,,,
USC00040673,1979,10,5,0.0,0.0,0.0,289.0,100.0,217.0,,,,,,
USC00040673,1979,10,6,0.0,0.0,0.0,294.0,106.0,217.0,,,,,,
USC00040673,1979,10,7,0.0,0.0,0.0,256.0,111.0,183.0,,,,,,
USC00040673,1979,10,8,0.0,0.0,0.0,217.0,117.0,178.0,,,,,,
USC00040673,1979,10,9,0.0,0.0,0.0,256.0,89.0,194.0,,,,,,
USC00040673,1979,11,1,0.0,0.0,0.0,217.0,50.0,167.0,,,,,,
USC00040673,1979,11,10,0.0,0.0,0.0,211.0,56.0,150.0,,,,,,
USC00040673,1979,11,11,0.0,0.0,0.0,228.0,50.0,156.0,,,,,,
USC00040673,1979,11,12,0.0,0.0,0.0,228.0,33.0,144.0,,,,,,
USC00040673,1979,11,13,0.0,0.0,0.0,239.0,39.0,139.0,,,,,,
USC00040673,1979,11,14,0.0,0.0,0.0,228.0,22.0,139.0,,,,,,
USC00040673,1979,11,15,0.0,0.0,0.0,233.0,44.0,150.0,,,,,,
USC00040673,1979,11,16,89.0,0.0,0.0,194.0,67.0,144.0,,,,,,
USC00040673,1979,11,17,165.0,0.0,0.0,194.0,106.0,122.0,,,,,,
USC00040673,1979,11,18,0.0,0.0,0.0,183.0,50.0,111.0,,,,,,
USC00040673,1979,11,19,0.0,0.0,0.0,161.0,33.0,94.0,,,,,,
USC00040673,1979,11,2,0.0,0.0,0.0,194.0,61.0,167.0,,,,,,
USC00040673,1979,11,20,0.0,0.0,0.0,183.0,-17.0,94.0,,,,,,
USC00040673,1979,11,21,0.0,0.0,0.0,167.0,-28.0,83.0,,,,,,
USC00040673,1979,11,22,66.0,0.0,0.0,139.0,33.0,106.0,,,,,,
USC00040673,1979,11,23,109.0,0.0,0.0,183.0,89.0,106.0,,,,,,
USC00040673,1979,11,24,25.0,0.0,0.0,150.0,50.0,139.0,,,,,,
USC00040673,1979,11,25,8.0,0.0,0.0,183.0,72.0,133.0,,,,,,
USC00040673,1979,11,26,145.0,0.0,0.0,150.0,67.0,78.0,,,,,,
USC00040673,1979,11,27,0.0,0.0,0.0,194.0,-6.0,100.0,,,,,,
USC00040673,1979,11,28,0.0,0.0,0.0,217.0,17.0,122.0,,,,,,
USC00040673,1979,11,29,0.0,0.0,0.0,233.0,17.0,133.0,,,,,,
USC00040673,1979,11,3,180.0,0.0,0.0,167.0,128.0,128.0,,,,,,
USC00040673,1979,11,30,0.0,0.0,0.0,239.0,28.0,133.0,,,,,,
USC00040673,1979,11,31,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
USC00040673,1979,11,4,15.0,0.0,0.0,178.0,94.0,150.0,,,,,,
USC00040673,1979,11,5,0.0,0.0,0.0,189.0,61.0,128.0,,,,,,
USC00040673,1979,11,6,0.0,0.0,0.0,194.0,61.0,139.0,,,,,,
USC00040673,1979,11,7,56.0,0.0,0.0,161.0,89.0,111.0,,,,,,
USC00040673,1979,11,8,23.0,0.0,0.0,194.0,106.0,150.0,,,,,,
USC00040673,1979,11,9,0.0,0.0,0.0,206.0,61.0,139.0,,,,,,
USC00040673,1979,12,1,0.0,0.0,0.0,200.0,17.0,150.0,,-9999.0,,,,
USC00040673,1979,12,10,0.0,0.0,0.0,200.0,56.0,122.0,,-9999.0,,,,
USC00040673,1979,12,11,0.0,0.0,0.0,156.0,39.0,94.0,,-9999.0,,,,
USC00040673,1979,12,12,0.0,0.0,0.0,183.0,-39.0,83.0,,-9999.0,,,,
USC00040673,1979,12,13,0.0,0.0,0.0,206.0,-17.0,106.0,,-9999.0,,,,
USC00040673,1979,12,14,0.0,0.0,0.0,233.0,-11.0,117.0,,-9999.0,,,,
USC00040673,1979,12,15,0.0,0.0,0.0,244.0,0.0,128.0,,-9999.0,,,,
USC00040673,1979,12,16,0.0,0.0,0.0,250.0,0.0,122.0,,-9999.0,,,,
USC00040673,1979,12,17,0.0,0.0,0.0,239.0,0.0,117.0,,-9999.0,,,,
USC00040673,1979,12,18,0.0,0.0,0.0,156.0,-11.0,100.0,,-9999.0,,,,
USC00040673,1979,12,19,142.0,0.0,0.0,117.0,83.0,106.0,,-9999.0,,,,
USC00040673,1979,12,2,0.0,0.0,0.0,211.0,56.0,122.0,,-9999.0,,,,
USC00040673,1979,12,20,104.0,0.0,0.0,117.0,83.0,106.0,,-9999.0,,,,
USC00040673,1979,12,21,38.0,0.0,0.0,150.0,83.0,94.0,,-9999.0,,,,
USC00040673,1979,12,22,0.0,0.0,0.0,156.0,22.0,78.0,,-9999.0,,,,
USC00040673,1979,12,23,251.0,0.0,0.0,94.0,28.0,89.0,,-9999.0,,,,
USC00040673,1979,12,24,1328.0,0.0,0.0,117.0,78.0,94.0,,-9999.0,,,,
USC00040673,1979,12,25,102.0,0.0,0.0,144.0,61.0,78.0,,1.0,,,,
USC00040673,1979,12,26,0.0,0.0,0.0,150.0,6.0,78.0,,-9999.0,,,,
USC00040673,1979,12,27,0.0,0.0,0.0,161.0,-17.0,78.0,,-9999.0,,,,
USC00040673,1979,12,28,0.0,0.0,0.0,117.0,-11.0,89.0,,-9999.0,,,,
USC00040673,1979,12,29,0.0,0.0,0.0,172.0,11.0,111.0,,-9999.0,,,,
USC00040673,1979,12,3,0.0,0.0,0.0,233.0,28.0,133.0,,-9999.0,,,,
USC00040673,1979,12,30,699.0,0.0,0.0,133.0,83.0,117.0,,-9999.0,,,,
USC00040673,1979,12,31,135.0,0.0,0.0,150.0,111.0,133.0,,-9999.0,,,,
USC00040673,1979,12,4,0.0,0.0,0.0,256.0,11.0,144.0,,-9999.0,,,,
USC00040673,1979,12,5,0.0,0.0,0.0,239.0,33.0,139.0,,-9999.0,,,,
USC00040673,1979,12,6,0.0,0.0,0.0,261.0,22.0,150.0,,-9999.0,,,,
USC00040673,1979,12,7,0.0,0.0,0.0,272.0,39.0,150.0,,-9999.0,,,,
USC00040673,1979,12,8,0.0,0.0,0.0,200.0,28.0,128.0,,-9999.0,,,,
USC00040673,1979,12,9,0.0,0.0,0.0,200.0,44.0,111.0,,-9999.0,,,,
USC00040673,1980,1,1,10.0,0.0,0.0,206.0,78.0,117.0,,,,,,
USC00040673,1980,1,10,25.0,0.0,0.0,128.0,78.0,89.0,,,,,,
USC00040673,1980,1,11,607.0,0.0,0.0,150.0,78.0,139.0,,,,,,
USC00040673,1980,1,12,1074.0,0.0,0.0,172.0,133.0,150.0,,,,,,
USC00040673,1980,1,13,592.0,0.0,0.0,161.0,144.0,144.0,,,,,,
USC00040673,1980,1,14,409.0,0.0,0.0,161.0,128.0,128.0,,,,,,
USC00040673,1980,1,15,140.0,0.0,0.0,139.0,89.0,117.0,,,,,,
USC00040673,1980,1,16,163.0,0.0,0.0,156.0,111.0,128.0,,,,,,
USC00040673,1980,1,17,104.0,0.0,0.0,139.0,94.0,94.0,,,,,,
USC00040673,1980,1,18,0.0,0.0,0.0,133.0,39.0,72.0,,,,,,
USC00040673,1980,1,19,0.0,0.0,0.0,144.0,-17.0,89.0,,,,,,
USC00040673,1980,1,2,5.0,0.0,0.0,194.0,17.0,111.0,,,,,,
USC00040673,1980,1,20,0.0,0.0,0.0,178.0,-17.0,106.0,,,,,,
USC00040673,1980,1,21,0.0,0.0,0.0,200.0,-6.0,117.0,,,,,,
USC00040673,1980,1,22,0.0,0.0,0.0,217.0,6.0,133.0,,,,,,
USC00040673,1980,1,23,0.0,0.0,0.0,239.0,6.0,139.0,,,,,,
USC00040673,1980,1,24,0.0,0.0,0.0,233.0,0.0,144.0,,,,,,
USC00040673,1980,1,25,0.0,0.0,0.0,211.0,0.0,144.0,,,,,,
USC00040673,1980,1,26,0.0,0.0,0.0,144.0,6.0,117.0,,,,,,
USC00040673,1980,1,27,0.0,0.0,0.0,156.0,44.0,117.0,,,,,,
USC00040673,1980,1,28,0.0,0.0,0.0,156.0,28.0,100.0,,,,,,
USC00040673,1980,1,29,0.0,0.0,0.0,150.0,-22.0,83.0,,,,,,
USC00040673,1980,1,3,0.0,0.0,0.0,194.0,22.0,111.0,,,,,,
USC00040673,1980,1,30,0.0,0.0,0.0,172.0,-33.0,111.0,,,,,,
USC00040673,1980,1,31,0.0,0.0,0.0,194.0,17.0,156.0,,,,,,
USC00040673,1980,1,4,0.0,0.0,0.0,167.0,44.0,117.0,,,,,,
USC00040673,1980,1,5,0.0,0.0,0.0,150.0,56.0,122.0,,,,,,
USC00040673,1980,1,6,0.0,0.0,0.0,156.0,78.0,117.0,,,,,,
USC00040673,1980,1,7,0.0,0.0,0.0,194.0,39.0,122.0,,,,,,
USC00040673,1980,1,8,8.0,0.0,0.0,139.0,61.0,117.0,,,,,,
USC00040673,1980,1,9,305.0,0.0,0.0,144.0,111.0,128.0,,,,,,
USC00040673,1980,2,1,0.0,0.0,0.0,,,,,,,,,
USC00040673,1980,2,10,0.0,0.0,0.0,,,,,,,,,
USC00040673,1980,2,11,0.0,0.0,0.0,,,,,,,,,
USC00040673,1980,2,12,0.0,0.0,0.0,,,,,,,,,
USC00040673,1980,2,13,0.0,0.0,0.0,,,,,,,,,
USC00040673,1980,2,14,991.0,0.0,0.0,,,,,,,,,
USC00040673,1980,2,15,559.0,0.0,0.0,,,,,,,,,
USC00040673,1980,2,16,356.0,0.0,0.0,,,,,,,,,
USC00040673,1980,2,17,1372.0,0.0,0.0,,,,,,,,,
USC00040673,1980,2,18,965.0,0.0,0.0,,,,,,,,,
USC00040673,1980,2,19,76.0,0.0,0.0,,,,,,,,,
USC00040673,1980,2,2,0.0,0.0,0.0,,,,,,,,,
USC00040673,1980,2,20,203.0,0.0,0.0,,,,,,,,,
USC00040673,1980,2,21,305.0,0.0,0.0,,,,,,,,,
USC00040673,1980,2,22,51.0,0.0,0.0,,,,,,,,,
USC00040673,1980,2,23,0.0,0.0,0.0,,,,,,,,,
USC00040673,1980,2,24,0.0,0.0,0.0,,,,,,,,,
USC00040673,1980,2,25,0.0,0.0,0.0,,,,,,,,,
USC00040673,1980,2,26,0.0,0.0,0.0,,,,,,,,,
USC00040673,1980,2,27,0.0,0.0,0.0,,,,,,,,,
USC00040673,1980,2,28,0.0,0.0,0.0,,,,,,,,,
USC00040673,1980,2,29,0.0,0.0,0.0,,,,,,,,,
USC00040673,1980,2,3,0.0,0.0,0.0,,,,,,,,,
USC00040673,1980,2,30,-9999.0,-9999.0,-9999.0,,,,,,,,,
USC00040673,1980,2,31,-9999.0,-9999.0,-9999.0,,,,,,,,,
USC00040673,1980,2,4,0.0,0.0,0.0,,,,,,,,,
USC00040673,1980,2,5,0.0,0.0,0.0,,,,,,,,,
USC00040673,1980,2,6,0.0,0.0,0.0,,,,,,,,,
USC00040673,1980,2,7,0.0,0.0,0.0,,,,,,,,,
USC00040673,1980,2,8,0.0,0.0,0.0,,,,,,,,,
USC00040673,1980,2,9,0.0,0.0,0.0,,,,,,,,,
USC00040673,1980,3,1,0.0,0.0,0.0,178.0,61.0,139.0,,,,,,
