ID,YEAR,MONTH,DAY,DAPR,MDPR,MDSF,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WT01,WT03,WT04,WT05,WT06,WT11
USC00043669,2001,4,9,,,,0.0,0.0,0.0,94.0,-22.0,-6.0,,-9999.0,,,,
USC00043669,2001,5,1,,,,0.0,0.0,0.0,239.0,61.0,83.0,,,,,,
USC00043669,2001,5,10,,,,0.0,0.0,0.0,306.0,122.0,133.0,,,,,,
USC00043669,2001,5,11,,,,0.0,0.0,0.0,300.0,122.0,128.0,,,,,,
USC00043669,2001,5,12,,,,0.0,0.0,0.0,311.0,128.0,144.0,,,,,,
USC00043669,2001,5,13,,,,0.0,0.0,0.0,261.0,106.0,128.0,,,,,,
USC00043669,2001,5,14,,,,0.0,0.0,0.0,239.0,78.0,83.0,,,,,,
USC00043669,2001,5,15,,,,0.0,0.0,0.0,244.0,83.0,111.0,,,,,,
USC00043669,2001,5,16,,,,0.0,0.0,0.0,256.0,111.0,111.0,,,,,,
USC00043669,2001,5,17,,,,0.0,0.0,0.0,250.0,89.0,94.0,,,,,,
USC00043669,2001,5,18,,,,0.0,0.0,0.0,267.0,94.0,100.0,,,,,,
USC00043669,2001,5,19,,,,0.0,0.0,0.0,272.0,100.0,111.0,,,,,,
USC00043669,2001,5,2,,,,0.0,0.0,0.0,222.0,28.0,33.0,,,,,,
USC00043669,2001,5,20,,,,0.0,0.0,0.0,300.0,106.0,117.0,,,,,,
USC00043669,2001,5,21,,,,0.0,0.0,0.0,306.0,117.0,161.0,,,,,,
USC00043669,2001,5,22,,,,0.0,0.0,0.0,317.0,150.0,150.0,,,,,,
USC00043669,2001,5,23,,,,0.0,0.0,0.0,322.0,133.0,133.0,,,,,,
USC00043669,2001,5,24,,,,0.0,0.0,0.0,317.0,111.0,111.0,,,,,,
USC00043669,2001,5,25,,,,0.0,0.0,0.0,311.0,106.0,106.0,,,,,,
USC00043669,2001,5,26,,,,0.0,0.0,0.0,306.0,94.0,94.0,,,,,,
USC00043669,2001,5,27,,,,0.0,0.0,0.0,294.0,94.0,100.0,,,,,,
USC00043669,2001,5,28,,,,0.0,0.0,0.0,261.0,56.0,56.0,,,,,,
USC00043669,2001,5,29,,,,0.0,0.0,0.0,233.0,56.0,83.0,,,,,,
USC00043669,2001,5,3,,,,0.0,0.0,0.0,217.0,0.0,78.0,,,,,,
USC00043669,2001,5,30,,,,0.0,0.0,0.0,278.0,78.0,111.0,,,,,,
USC00043669,2001,5,31,,,,0.0,0.0,0.0,328.0,111.0,150.0,,,,,,
USC00043669,2001,5,4,,,,0.0,0.0,0.0,211.0,39.0,39.0,,,,,,
USC00043669,2001,5,5,,,,0.0,0.0,0.0,233.0,39.0,67.0,,,,,,
USC00043669,2001,5,6,,,,0.0,0.0,0.0,239.0,56.0,61.0,,,,,,
USC00043669,2001,5,7,,,,0.0,0.0,0.0,267.0,67.0,94.0,,,,,,
USC00043669,2001,5,8,,,,0.0,0.0,0.0,289.0,94.0,128.0,,,,,,
USC00043669,2001,5,9,,,,0.0,0.0,0.0,311.0,122.0,128.0,,,,,,
USC00043669,2001,6,1,,,,0.0,0.0,0.0,350.0,139.0,139.0,,,,,,
USC00043669,2001,6,10,,,,0.0,0.0,0.0,283.0,78.0,111.0,,,,,,
USC00043669,2001,6,11,,,,0.0,0.0,0.0,272.0,72.0,83.0,,,,,,
USC00043669,2001,6,12,,,,0.0,0.0,0.0,261.0,83.0,100.0,,,,,,
USC00043669,2001,6,13,,,,0.0,0.0,0.0,250.0,44.0,50.0,,,,,,
USC00043669,2001,6,14,,,,0.0,0.0,0.0,267.0,50.0,89.0,,,,,,
USC00043669,2001,6,15,,,,0.0,0.0,0.0,300.0,89.0,128.0,,,,,,
USC00043669,2001,6,16,,,,0.0,0.0,0.0,322.0,122.0,128.0,,,,,,
USC00043669,2001,6,17,,,,0.0,0.0,0.0,333.0,122.0,133.0,,,,,,
USC00043669,2001,6,18,,,,0.0,0.0,0.0,333.0,117.0,122.0,,,,,,
USC00043669,2001,6,19,,,,0.0,0.0,0.0,328.0,122.0,139.0,,,,,,
USC00043669,2001,6,2,,,,0.0,0.0,0.0,322.0,83.0,83.0,,,,,,
USC00043669,2001,6,20,,,,0.0,0.0,0.0,333.0,128.0,133.0,,,,,,
USC00043669,2001,6,21,,,,0.0,0.0,0.0,344.0,133.0,150.0,,,,,,
USC00043669,2001,6,22,,,,0.0,0.0,0.0,356.0,144.0,144.0,,,,,,
USC00043669,2001,6,23,,,,0.0,0.0,0.0,356.0,144.0,150.0,,,,,,
USC00043669,2001,6,24,,,,0.0,0.0,0.0,322.0,94.0,94.0,,,,,,
USC00043669,2001,6,25,,,,0.0,0.0,0.0,278.0,94.0,117.0,,,,,,
USC00043669,2001,6,26,,,,15.0,0.0,0.0,256.0,117.0,139.0,,,,,,
USC00043669,2001,6,27,,,,0.0,0.0,0.0,261.0,133.0,167.0,,,,,,
USC00043669,2001,6,28,,,,0.0,0.0,0.0,233.0,83.0,83.0,,,,,,
USC00043669,2001,6,29,,,,0.0,0.0,0.0,272.0,83.0,117.0,,,,,,
USC00043669,2001,6,3,,,,0.0,0.0,0.0,239.0,50.0,50.0,,,,,,
USC00043669,2001,6,30,,,,0.0,0.0,0.0,306.0,117.0,128.0,,,,,,
USC00043669,2001,6,31,,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
USC00043669,2001,6,4,,,,0.0,0.0,0.0,228.0,50.0,61.0,,,,,,
USC00043669,2001,6,5,,,,0.0,0.0,0.0,256.0,56.0,78.0,,,,,,
USC00043669,2001,6,6,,,,0.0,0.0,0.0,244.0,72.0,83.0,,,,,,
USC00043669,2001,6,7,,,,0.0,0.0,0.0,294.0,78.0,111.0,,,,,,
USC00043669,2001,6,8,,,,0.0,0.0,0.0,322.0,111.0,111.0,,,,,,
USC00043669,2001,6,9,,,,0.0,0.0,0.0,322.0,78.0,83.0,,,,,,
USC00043669,2001,7,1,,,,0.0,0.0,0.0,322.0,128.0,139.0,,,,,,
USC00043669,2001,7,10,,,,0.0,0.0,0.0,322.0,156.0,156.0,,,,,,
USC00043669,2001,7,11,,,,0.0,0.0,0.0,306.0,144.0,144.0,,,,,,
USC00043669,2001,7,12,,,,0.0,0.0,0.0,283.0,117.0,117.0,,,,,,
USC00043669,2001,7,13,,,,0.0,0.0,0.0,283.0,117.0,122.0,,,,,,
USC00043669,2001,7,14,,,,0.0,0.0,0.0,306.0,117.0,117.0,,,,,,
USC00043669,2001,7,15,,,,0.0,0.0,0.0,294.0,106.0,106.0,,,,,,
USC00043669,2001,7,16,,,,0.0,0.0,0.0,283.0,106.0,106.0,,,,,,
USC00043669,2001,7,17,,,,0.0,0.0,0.0,250.0,100.0,100.0,,,,,,
USC00043669,2001,7,18,,,,0.0,0.0,0.0,256.0,100.0,106.0,,,,,,
USC00043669,2001,7,19,,,,0.0,0.0,0.0,278.0,106.0,106.0,,,,,,
USC00043669,2001,7,2,,,,0.0,0.0,0.0,344.0,133.0,167.0,,,,,,
USC00043669,2001,7,20,,,,0.0,0.0,0.0,283.0,100.0,106.0,,,,,,
USC00043669,2001,7,21,,,,0.0,0.0,0.0,272.0,100.0,100.0,,,,,,
USC00043669,2001,7,22,,,,0.0,0.0,0.0,272.0,94.0,100.0,,,,,,
USC00043669,2001,7,23,,,,0.0,0.0,0.0,289.0,94.0,111.0,,,,,,
USC00043669,2001,7,24,,,,0.0,0.0,0.0,306.0,111.0,128.0,,,,,,
USC00043669,2001,7,25,,,,0.0,0.0,0.0,322.0,128.0,150.0,,,,,,
USC00043669,2001,7,26,,,,0.0,0.0,0.0,322.0,150.0,178.0,,,,,,
USC00043669,2001,7,27,,,,0.0,0.0,0.0,344.0,144.0,150.0,,,,,,
USC00043669,2001,7,28,,,,0.0,0.0,0.0,367.0,133.0,144.0,,,,,,
USC00043669,2001,7,29,,,,0.0,0.0,0.0,344.0,128.0,128.0,,,,,,
USC00043669,2001,7,3,,,,0.0,0.0,0.0,372.0,167.0,211.0,,,,,,
USC00043669,2001,7,30,,,,0.0,0.0,0.0,322.0,100.0,100.0,,,,,,
USC00043669,2001,7,31,,,,0.0,0.0,0.0,256.0,100.0,117.0,,,,,,
USC00043669,2001,7,4,,,,0.0,0.0,0.0,389.0,206.0,228.0,,,,,,
USC00043669,2001,7,5,,,,0.0,0.0,0.0,361.0,183.0,194.0,,,,,,
USC00043669,2001,7,6,,,,0.0,0.0,0.0,344.0,178.0,183.0,,,,,,
USC00043669,2001,7,7,,,,0.0,0.0,0.0,311.0,183.0,189.0,,,,,,
USC00043669,2001,7,8,,,,0.0,0.0,0.0,300.0,150.0,150.0,,,,,,
USC00043669,2001,7,9,,,,0.0,0.0,0.0,322.0,150.0,156.0,,,,,,
USC00043669,2001,8,1,,,,0.0,0.0,0.0,289.0,117.0,128.0,,,,,,
USC00043669,2001,8,10,,,,0.0,0.0,0.0,344.0,156.0,156.0,,,,,,
USC00043669,2001,8,11,,,,0.0,0.0,0.0,322.0,133.0,133.0,,,,,,
USC00043669,2001,8,12,,,,0.0,0.0,0.0,322.0,133.0,139.0,,,,,,
USC00043669,2001,8,13,,,,0.0,0.0,0.0,328.0,122.0,128.0,,,,,,
USC00043669,2001,8,14,,,,0.0,0.0,0.0,317.0,122.0,128.0,,,,,,
USC00043669,2001,8,15,,,,0.0,0.0,0.0,328.0,128.0,128.0,,,,,,
USC00043669,2001,8,16,,,,0.0,0.0,0.0,333.0,122.0,139.0,,,,,,
USC00043669,2001,8,17,,,,0.0,0.0,0.0,350.0,133.0,144.0,,,,,,
USC00043669,2001,8,18,,,,0.0,0.0,0.0,350.0,139.0,139.0,,,,,,
USC00043669,2001,8,19,,,,0.0,0.0,0.0,356.0,122.0,122.0,,,,,,
USC00043669,2001,8,2,,,,0.0,0.0,0.0,317.0,122.0,128.0,,,,,,
USC00043669,2001,8,20,,,,0.0,0.0,0.0,344.0,117.0,122.0,,,,,,
USC00043669,2001,8,21,,,,0.0,0.0,0.0,294.0,89.0,89.0,,,,,,
USC00043669,2001,8,22,,,,0.0,0.0,0.0,267.0,83.0,89.0,,,,,,
USC00043669,2001,8,23,,,,0.0,0.0,0.0,267.0,83.0,94.0,,,,,,
USC00043669,2001,8,24,,,,0.0,0.0,0.0,267.0,89.0,100.0,,,,,,
USC00043669,2001,8,25,,,,0.0,0.0,0.0,294.0,100.0,122.0,,,,,,
USC00043669,2001,8,26,,,,0.0,0.0,0.0,322.0,122.0,144.0,,,,,,
USC00043669,2001,8,27,,,,0.0,0.0,0.0,344.0,144.0,144.0,,,,,,
USC00043669,2001,8,28,,,,0.0,0.0,0.0,350.0,150.0,156.0,,,,,,
USC00043669,2001,8,29,,,,0.0,0.0,0.0,344.0,144.0,150.0,,,,,,
USC00043669,2001,8,3,,,,0.0,0.0,0.0,328.0,128.0,144.0,,,,,,
USC00043669,2001,8,30,,,,0.0,0.0,0.0,333.0,139.0,139.0,,,,,,
USC00043669,2001,8,31,,,,0.0,0.0,0.0,283.0,122.0,122.0,,,,,,
USC00043669,2001,8,4,,,,0.0,0.0,0.0,306.0,117.0,144.0,,,,,,
USC00043669,2001,8,5,,,,0.0,0.0,0.0,289.0,111.0,111.0,,,,,,
USC00043669,2001,8,6,,,,0.0,0.0,0.0,311.0,111.0,128.0,,,,,,
USC00043669,2001,8,7,,,,0.0,0.0,0.0,339.0,128.0,167.0,,,,,,
USC00043669,2001,8,8,,,,0.0,0.0,0.0,361.0,161.0,183.0,,,,,,
USC00043669,2001,8,9,,,,0.0,0.0,0.0,367.0,167.0,167.0,,,,,,
USC00043669,2001,9,1,,,,0.0,0.0,0.0,294.0,117.0,122.0,,-9999.0,,,,
USC00043669,2001,9,10,,,,0.0,0.0,0.0,300.0,106.0,106.0,,-9999.0,,,,
USC00043669,2001,9,11,,,,0.0,0.0,0.0,278.0,106.0,161.0,,-9999.0,,,,
USC00043669,2001,9,12,,,,0.0,0.0,0.0,267.0,111.0,122.0,,-9999.0,,,,
USC00043669,2001,9,13,,,,0.0,0.0,0.0,261.0,94.0,94.0,,-9999.0,,,,
USC00043669,2001,9,14,,,,0.0,0.0,0.0,272.0,94.0,106.0,,-9999.0,,,,
USC00043669,2001,9,15,,,,0.0,0.0,0.0,294.0,100.0,106.0,,-9999.0,,,,
USC00043669,2001,9,16,,,,0.0,0.0,0.0,294.0,100.0,106.0,,-9999.0,,,,
USC00043669,2001,9,17,,,,0.0,0.0,0.0,283.0,100.0,106.0,,-9999.0,,,,
USC00043669,2001,9,18,,,,0.0,0.0,0.0,283.0,100.0,117.0,,-9999.0,,,,
USC00043669,2001,9,19,,,,0.0,0.0,0.0,289.0,111.0,111.0,,-9999.0,,,,
USC00043669,2001,9,2,,,,0.0,0.0,0.0,306.0,117.0,128.0,,-9999.0,,,,
USC00043669,2001,9,20,,,,0.0,0.0,0.0,294.0,106.0,111.0,,-9999.0,,,,
USC00043669,2001,9,21,,,,0.0,0.0,0.0,306.0,111.0,117.0,,-9999.0,,,,
USC00043669,2001,9,22,,,,0.0,0.0,0.0,294.0,111.0,111.0,,-9999.0,,,,
USC00043669,2001,9,23,,,,0.0,0.0,0.0,300.0,111.0,128.0,,-9999.0,,,,
USC00043669,2001,9,24,,,,0.0,0.0,0.0,300.0,122.0,122.0,,-9999.0,,,,
USC00043669,2001,9,25,,,,173.0,0.0,0.0,322.0,122.0,122.0,,1.0,,,,
USC00043669,2001,9,26,,,,0.0,0.0,0.0,228.0,89.0,89.0,,-9999.0,,,,
USC00043669,2001,9,27,,,,0.0,0.0,0.0,256.0,83.0,94.0,,-9999.0,,,,
USC00043669,2001,9,28,,,,0.0,0.0,0.0,261.0,89.0,100.0,,-9999.0,,,,
USC00043669,2001,9,29,,,,0.0,0.0,0.0,250.0,78.0,78.0,,-9999.0,,,,
USC00043669,2001,9,3,,,,0.0,0.0,0.0,328.0,128.0,150.0,,-9999.0,,,,
USC00043669,2001,9,30,,,,0.0,0.0,0.0,267.0,78.0,139.0,,-9999.0,,,,
USC00043669,2001,9,31,,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,,
USC00043669,2001,9,4,,,,0.0,0.0,0.0,328.0,144.0,156.0,,-9999.0,,,,
USC00043669,2001,9,5,,,,0.0,0.0,0.0,328.0,144.0,144.0,,-9999.0,,,,
USC00043669,2001,9,6,,,,0.0,0.0,0.0,272.0,89.0,94.0,,-9999.0,,,,
USC00043669,2001,9,7,,,,0.0,0.0,0.0,283.0,89.0,100.0,,-9999.0,,,,
USC00043669,2001,9,8,,,,0.0,0.0,0.0,294.0,100.0,106.0,,-9999.0,,,,
USC00043669,2001,9,9,,,,0.0,0.0,0.0,300.0,106.0,122.0,,-9999.0,,,,
USC00043669,2001,10,1,,,,0.0,0.0,0.0,350.0,133.0,167.0,,-9999.0,,,,
USC00043669,2001,10,10,,,,0.0,0.0,0.0,222.0,44.0,44.0,,-9999.0,,,,
USC00043669,2001,10,11,,,,0.0,0.0,0.0,239.0,44.0,72.0,,-9999.0,,,,
USC00043669,2001,10,12,,,,0.0,0.0,0.0,233.0,67.0,67.0,,-9999.0,,,,
USC00043669,2001,10,13,,,,0.0,0.0,0.0,233.0,61.0,61.0,,-9999.0,,,,
USC00043669,2001,10,14,,,,0.0,0.0,0.0,267.0,61.0,72.0,,-9999.0,,,,
USC00043669,2001,10,15,,,,0.0,0.0,0.0,294.0,67.0,106.0,,-9999.0,,,,
USC00043669,2001,10,16,,,,0.0,0.0,0.0,306.0,83.0,94.0,,-9999.0,,,,
USC00043669,2001,10,17,,,,0.0,0.0,0.0,289.0,83.0,83.0,,-9999.0,,,,
USC00043669,2001,10,18,,,,0.0,0.0,0.0,256.0,72.0,78.0,,-9999.0,,,,
USC00043669,2001,10,19,,,,0.0,0.0,0.0,250.0,72.0,72.0,,-9999.0,,,,
USC00043669,2001,10,2,,,,0.0,0.0,0.0,344.0,133.0,133.0,,-9999.0,,,,
USC00043669,2001,10,20,,,,0.0,0.0,0.0,267.0,72.0,72.0,,-9999.0,,,,
USC00043669,2001,10,21,,,,0.0,0.0,0.0,261.0,67.0,78.0,,-9999.0,,,,
USC00043669,2001,10,22,,,,0.0,0.0,0.0,239.0,56.0,56.0,,-9999.0,,,,
USC00043669,2001,10,23,,,,0.0,0.0,0.0,217.0,50.0,56.0,,-9999.0,,,,
USC00043669,2001,10,24,,,,0.0,0.0,0.0,211.0,44.0,44.0,,-9999.0,,,,
USC00043669,2001,10,25,,,,0.0,0.0,0.0,217.0,39.0,56.0,,-9999.0,,,,
USC00043669,2001,10,26,,,,0.0,0.0,0.0,250.0,50.0,83.0,,-9999.0,,,,
USC00043669,2001,10,27,,,,0.0,0.0,0.0,272.0,78.0,89.0,,-9999.0,,,,
USC00043669,2001,10,28,,,,0.0,0.0,0.0,244.0,50.0,50.0,,-9999.0,,,,
USC00043669,2001,10,29,,,,0.0,0.0,0.0,189.0,44.0,61.0,,-9999.0,,,,
USC00043669,2001,10,3,,,,0.0,0.0,0.0,328.0,128.0,128.0,,-9999.0,,,,
USC00043669,2001,10,30,,,,58.0,0.0,0.0,178.0,56.0,111.0,,1.0,,,,
USC00043669,2001,10,31,,,,292.0,0.0,0.0,128.0,39.0,39.0,,-9999.0,,,,
USC00043669,2001,10,4,,,,0.0,0.0,0.0,322.0,117.0,122.0,,-9999.0,,,,
USC00043669,2001,10,5,,,,0.0,0.0,0.0,294.0,100.0,106.0,,-9999.0,,,,
USC00043669,2001,10,6,,,,0.0,0.0,0.0,239.0,61.0,61.0,,-9999.0,,,,
USC00043669,2001,10,7,,,,0.0,0.0,0.0,206.0,56.0,72.0,,-9999.0,,,,
USC00043669,2001,10,8,,,,0.0,0.0,0.0,228.0,72.0,94.0,,-9999.0,,,,
USC00043669,2001,10,9,,,,0.0,0.0,0.0,228.0,44.0,44.0,,-9999.0,,,,
USC00043669,2001,11,1,,,,5.0,0.0,0.0,161.0,28.0,28.0,,,,,,-9999.0
USC00043669,2001,11,10,,,,0.0,0.0,0.0,222.0,61.0,111.0,,,,,,-9999.0
USC00043669,2001,11,11,,,,152.0,0.0,0.0,217.0,106.0,117.0,,,,,,-9999.0
USC00043669,2001,11,12,,,,71.0,0.0,0.0,156.0,100.0,128.0,,,,,,-9999.0
USC00043669,2001,11,13,,,,485.0,0.0,0.0,161.0,28.0,33.0,,,,,,-9999.0
USC00043669,2001,11,14,,,,0.0,0.0,0.0,122.0,28.0,33.0,,,,,,-9999.0
USC00043669,2001,11,15,,,,0.0,0.0,0.0,111.0,33.0,50.0,,,,,,-9999.0
USC00043669,2001,11,16,,,,0.0,0.0,0.0,167.0,39.0,39.0,,,,,,-9999.0
USC00043669,2001,11,17,,,,0.0,0.0,0.0,183.0,39.0,50.0,,,,,,-9999.0
USC00043669,2001,11,18,,,,0.0,0.0,0.0,172.0,17.0,17.0,,,,,,-9999.0
USC00043669,2001,11,19,,,,0.0,0.0,0.0,156.0,11.0,39.0,,,,,,-9999.0
USC00043669,2001,11,2,,,,0.0,0.0,0.0,172.0,28.0,67.0,,,,,,-9999.0
USC00043669,2001,11,20,,,,0.0,0.0,0.0,194.0,28.0,39.0,,,,,,-9999.0
USC00043669,2001,11,21,,,,0.0,0.0,0.0,161.0,39.0,94.0,,,,,,-9999.0
USC00043669,2001,11,22,,,,130.0,0.0,0.0,139.0,89.0,94.0,,,,,,-9999.0
USC00043669,2001,11,23,,,,10.0,0.0,0.0,117.0,17.0,28.0,,,,,,-9999.0
USC00043669,2001,11,24,,,,36.0,0.0,0.0,128.0,28.0,83.0,,,,,,1.0
USC00043669,2001,11,25,,,,368.0,0.0,0.0,106.0,22.0,22.0,,,,,,-9999.0
USC00043669,2001,11,26,,,,53.0,0.0,0.0,67.0,-28.0,-28.0,,,,,,-9999.0
USC00043669,2001,11,27,,,,0.0,0.0,0.0,72.0,-44.0,-44.0,,,,,,-9999.0
USC00043669,2001,11,28,,,,0.0,0.0,0.0,56.0,-44.0,28.0,,,,,,-9999.0
USC00043669,2001,11,29,,,,165.0,0.0,0.0,89.0,11.0,28.0,,,,,,1.0
USC00043669,2001,11,3,,,,0.0,0.0,0.0,183.0,61.0,83.0,,,,,,-9999.0
USC00043669,2001,11,30,,,,8.0,0.0,0.0,61.0,0.0,6.0,,,,,,-9999.0
USC00043669,2001,11,31,,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,-9999.0
USC00043669,2001,11,4,,,,0.0,0.0,0.0,222.0,67.0,72.0,,,,,,-9999.0
USC00043669,2001,11,5,,,,0.0,0.0,0.0,239.0,61.0,67.0,,,,,,-9999.0
USC00043669,2001,11,6,,,,0.0,0.0,0.0,222.0,61.0,72.0,,,,,,-9999.0
USC00043669,2001,11,7,,,,0.0,0.0,0.0,217.0,50.0,56.0,,,,,,-9999.0
USC00043669,2001,11,8,,,,0.0,0.0,0.0,194.0,56.0,83.0,,,,,,-9999.0
USC00043669,2001,11,9,,,,0.0,0.0,0.0,233.0,67.0,111.0,,,,,,-9999.0
USC00043669,2001,12,1,,,,51.0,0.0,0.0,89.0,6.0,39.0,-9999.0,,-9999.0,-9999.0,,-9999.0
USC00043669,2001,12,10,,,,8.0,0.0,0.0,72.0,-22.0,0.0,-9999.0,,-9999.0,-9999.0,,-9999.0
USC00043669,2001,12,11,,,,0.0,0.0,0.0,44.0,-50.0,-39.0,-9999.0,,-9999.0,-9999.0,,-9999.0
USC00043669,2001,12,12,,,,-9999.0,0.0,0.0,72.0,-39.0,-33.0,1.0,,-9999.0,1.0,,-9999.0
USC00043669,2001,12,13,,,,0.0,0.0,0.0,94.0,-33.0,-17.0,-9999.0,,-9999.0,-9999.0,,-9999.0
USC00043669,2001,12,14,,,,241.0,0.0,0.0,94.0,-44.0,-39.0,-9999.0,,-9999.0,-9999.0,,-9999.0
USC00043669,2001,12,15,,,,81.0,0.0,0.0,33.0,-44.0,-44.0,-9999.0,,-9999.0,-9999.0,,-9999.0
USC00043669,2001,12,16,,,,0.0,0.0,0.0,50.0,-44.0,-28.0,-9999.0,,-9999.0,-9999.0,,-9999.0
USC00043669,2001,12,17,,,,0.0,0.0,0.0,94.0,-22.0,39.0,-9999.0,,-9999.0,-9999.0,,-9999.0
USC00043669,2001,12,18,,,,132.0,0.0,0.0,78.0,6.0,6.0,-9999.0,,-9999.0,-9999.0,,-9999.0
USC00043669,2001,12,19,,,,0.0,0.0,0.0,100.0,-17.0,6.0,-9999.0,,-9999.0,-9999.0,,-9999.0
USC00043669,2001,12,2,,,,249.0,0.0,0.0,78.0,33.0,72.0,-9999.0,,-9999.0,-9999.0,,1.0
USC00043669,2001,12,20,,,,130.0,0.0,0.0,128.0,6.0,33.0,-9999.0,,-9999.0,-9999.0,,-9999.0
USC00043669,2001,12,21,,,,140.0,-9999.0,25.0,72.0,0.0,0.0,-9999.0,,1.0,-9999.0,,-9999.0
USC00043669,2001,12,22,,,,0.0,0.0,0.0,67.0,0.0,33.0,-9999.0,,-9999.0,-9999.0,,-9999.0
USC00043669,2001,12,23,,,,104.0,-9999.0,0.0,83.0,28.0,28.0,-9999.0,,-9999.0,-9999.0,,-9999.0
USC00043669,2001,12,24,,,,0.0,0.0,0.0,78.0,-28.0,-28.0,-9999.0,,-9999.0,-9999.0,,-9999.0
USC00043669,2001,12,25,,,,0.0,0.0,0.0,117.0,-28.0,-6.0,-9999.0,,-9999.0,-9999.0,,-9999.0
USC00043669,2001,12,26,,,,0.0,0.0,0.0,128.0,17.0,56.0,-9999.0,,-9999.0,-9999.0,,-9999.0
USC00043669,2001,12,27,,,,0.0,0.0,0.0,150.0,50.0,67.0,-9999.0,,-9999.0,-9999.0,,-9999.0
USC00043669,2001,12,28,,,,5.0,0.0,0.0,150.0,61.0,83.0,-9999.0,,-9999.0,-9999.0,,-9999.0
USC00043669,2001,12,29,,,,439.0,0.0,0.0,94.0,61.0,78.0,-9999.0,,-9999.0,-9999.0,,-9999.0
USC00043669,2001,12,3,,,,485.0,0.0,0.0,72.0,22.0,22.0,-9999.0,,-9999.0,-9999.0,,-9999.0
USC00043669,2001,12,30,,,,107.0,0.0,0.0,100.0,50.0,50.0,-9999.0,,-9999.0,-9999.0,,-9999.0
USC00043669,2001,12,31,,,,216.0,0.0,0.0,111.0,56.0,83.0,-9999.0,,-9999.0,-9999.0,,-9999.0
USC00043669,2001,12,4,,,,0.0,0.0,0.0,72.0,-33.0,-33.0,-9999.0,,-9999.0,-9999.0,,-9999.0
USC00043669,2001,12,5,,,,3.0,0.0,0.0,67.0,-33.0,17.0,-9999.0,,-9999.0,-9999.0,,-9999.0
USC00043669,2001,12,6,,,,20.0,0.0,0.0,67.0,17.0,17.0,-9999.0,,-9999.0,-9999.0,,-9999.0
USC00043669,2001,12,7,,,,0.0,0.0,0.0,128.0,-11.0,-11.0,-9999.0,,-9999.0,-9999.0,,-9999.0
USC00043669,2001,12,8,,,,0.0,0.0,0.0,117.0,-11.0,17.0,-9999.0,,-9999.0,-9999.0,,-9999.0
USC00043669,2001,12,9,,,,38.0,0.0,0.0,183.0,11.0,22.0,-9999.0,,-9999.0,-9999.0,,-9999.0
USC00043669,2002,1,1,,,,0.0,0.0,0.0,133.0,56.0,67.0,-9999.0,,,,,
USC00043669,2002,1,10,,,,0.0,0.0,0.0,111.0,-6.0,-6.0,-9999.0,,,,,
USC00043669,2002,1,11,,,,0.0,0.0,0.0,122.0,-11.0,6.0,-9999.0,,,,,
USC00043669,2002,1,12,,,,0.0,0.0,0.0,189.0,6.0,39.0,-9999.0,,,,,
USC00043669,2002,1,13,,,,0.0,0.0,0.0,167.0,-33.0,-33.0,-9999.0,,,,,
USC00043669,2002,1,14,,,,0.0,0.0,0.0,94.0,-39.0,-22.0,-9999.0,,,,,
USC00043669,2002,1,15,,,,0.0,0.0,0.0,89.0,-50.0,-17.0,-9999.0,,,,,
USC00043669,2002,1,16,,,,0.0,0.0,0.0,44.0,-39.0,-11.0,-9999.0,,,,,
USC00043669,2002,1,17,,,,0.0,0.0,0.0,67.0,-39.0,-11.0,-9999.0,,,,,
USC00043669,2002,1,18,,,,0.0,0.0,0.0,61.0,-50.0,-50.0,-9999.0,,,,,
USC00043669,2002,1,19,,,,0.0,0.0,0.0,72.0,-50.0,-33.0,-9999.0,,,,,
USC00043669,2002,1,2,,,,71.0,0.0,0.0,133.0,50.0,83.0,-9999.0,,,,,
USC00043669,2002,1,20,,,,0.0,0.0,0.0,83.0,-44.0,-44.0,-9999.0,,,,,
USC00043669,2002,1,21,,,,0.0,0.0,0.0,83.0,-50.0,-22.0,-9999.0,,,,,
USC00043669,2002,1,22,,,,81.0,0.0,0.0,89.0,-33.0,-33.0,-9999.0,,,,,
USC00043669,2002,1,23,,,,0.0,0.0,0.0,44.0,-67.0,-67.0,-9999.0,,,,,
USC00043669,2002,1,24,,,,0.0,0.0,0.0,61.0,-67.0,-44.0,-9999.0,,,,,
USC00043669,2002,1,25,,,,0.0,0.0,0.0,100.0,-50.0,-17.0,-9999.0,,,,,
USC00043669,2002,1,26,,,,0.0,0.0,0.0,150.0,-17.0,17.0,-9999.0,,,,,
USC00043669,2002,1,27,,,,231.0,0.0,0.0,83.0,11.0,22.0,-9999.0,,,,,
USC00043669,2002,1,28,,,,15.0,-9999.0,25.0,50.0,-44.0,-17.0,-9999.0,,,,,
USC00043669,2002,1,29,,,,58.0,0.0,25.0,22.0,-83.0,-78.0,1.0,,,,,
USC00043669,2002,1,3,,,,254.0,0.0,0.0,106.0,17.0,17.0,-9999.0,,,,,
USC00043669,2002,1,30,,,,0.0,0.0,25.0,28.0,-94.0,-89.0,-9999.0,,,,,
