ID,YEAR,MONTH,DAY,DAPR,DASF,MDPR,MDSF,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WT01,WT03,WT04,WT05,WT06,WT11
USC00041990,1982,10,3,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1982,10,30,,,,,58.0,0.0,0.0,,,,,,,,,
USC00041990,1982,10,31,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1982,10,4,,,,,5.0,0.0,0.0,,,,,,,,,
USC00041990,1982,10,5,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1982,10,6,,,,,127.0,0.0,0.0,,,,,,,,,
USC00041990,1982,10,7,,,,,104.0,0.0,0.0,,,,,,,,,
USC00041990,1982,10,8,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1982,10,9,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1982,11,1,,,,,0.0,0.0,0.0,,,,,,,,,-9999.0
USC00041990,1982,11,10,,,,,0.0,0.0,0.0,,,,,,,,,-9999.0
USC00041990,1982,11,11,,,,,0.0,0.0,0.0,,,,,,,,,-9999.0
USC00041990,1982,11,12,,,,,0.0,0.0,0.0,,,,,,,,,-9999.0
USC00041990,1982,11,13,,,,,0.0,0.0,0.0,,,,,,,,,-9999.0
USC00041990,1982,11,14,,,,,0.0,0.0,0.0,,,,,,,,,-9999.0
USC00041990,1982,11,15,,,,,0.0,0.0,0.0,,,,,,,,,-9999.0
USC00041990,1982,11,16,,,,,13.0,0.0,0.0,,,,,,,,,-9999.0
USC00041990,1982,11,17,,,,,97.0,0.0,0.0,,,,,,,,,-9999.0
USC00041990,1982,11,18,,,,,216.0,0.0,0.0,,,,,,,,,1.0
USC00041990,1982,11,19,,,,,56.0,0.0,0.0,,,,,,,,,-9999.0
USC00041990,1982,11,2,,,,,0.0,0.0,0.0,,,,,,,,,-9999.0
USC00041990,1982,11,20,,,,,3.0,0.0,0.0,,,,,,,,,-9999.0
USC00041990,1982,11,21,,,,,10.0,0.0,0.0,,,,,,,,,-9999.0
USC00041990,1982,11,22,,,,,0.0,0.0,0.0,,,,,,,,,-9999.0
USC00041990,1982,11,23,,,,,0.0,0.0,0.0,,,,,,,,,-9999.0
USC00041990,1982,11,24,,,,,0.0,0.0,0.0,,,,,,,,,-9999.0
USC00041990,1982,11,25,,,,,0.0,0.0,0.0,,,,,,,,,-9999.0
USC00041990,1982,11,26,,,,,0.0,0.0,0.0,,,,,,,,,-9999.0
USC00041990,1982,11,27,,,,,18.0,0.0,0.0,,,,,,,,,-9999.0
USC00041990,1982,11,28,,,,,66.0,0.0,0.0,,,,,,,,,-9999.0
USC00041990,1982,11,29,,,,,140.0,0.0,0.0,,,,,,,,,-9999.0
USC00041990,1982,11,3,,,,,0.0,0.0,0.0,,,,,,,,,-9999.0
USC00041990,1982,11,30,,,,,86.0,0.0,0.0,,,,,,,,,-9999.0
USC00041990,1982,11,31,,,,,-9999.0,-9999.0,-9999.0,,,,,,,,,-9999.0
USC00041990,1982,11,4,,,,,0.0,0.0,0.0,,,,,,,,,-9999.0
USC00041990,1982,11,5,,,,,0.0,0.0,0.0,,,,,,,,,-9999.0
USC00041990,1982,11,6,,,,,10.0,0.0,0.0,,,,,,,,,-9999.0
USC00041990,1982,11,7,,,,,0.0,0.0,0.0,,,,,,,,,-9999.0
USC00041990,1982,11,8,,,,,0.0,0.0,0.0,,,,,,,,,-9999.0
USC00041990,1982,11,9,,,,,0.0,0.0,0.0,,,,,,,,,-9999.0
USC00041990,1982,12,1,,,,,20.0,0.0,0.0,,,,,,,,,
USC00041990,1982,12,10,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1982,12,11,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1982,12,12,,,,,51.0,0.0,0.0,,,,,,,,,
USC00041990,1982,12,13,,,,,10.0,0.0,0.0,,,,,,,,,
USC00041990,1982,12,14,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1982,12,15,,,,,122.0,0.0,0.0,,,,,,,,,
USC00041990,1982,12,16,,,,,236.0,0.0,0.0,,,,,,,,,
USC00041990,1982,12,17,,,,,348.0,0.0,0.0,,,,,,,,,
USC00041990,1982,12,18,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1982,12,19,,,,,43.0,0.0,0.0,,,,,,,,,
USC00041990,1982,12,2,,,,,191.0,127.0,76.0,,,,,,,,,
USC00041990,1982,12,20,,,,,66.0,0.0,0.0,,,,,,,,,
USC00041990,1982,12,21,,,,,160.0,0.0,0.0,,,,,,,,,
USC00041990,1982,12,22,,,,,69.0,8.0,0.0,,,,,,,,,
USC00041990,1982,12,23,,,,,86.0,71.0,51.0,,,,,,,,,
USC00041990,1982,12,24,,,,,0.0,0.0,51.0,,,,,,,,,
USC00041990,1982,12,25,,,,,0.0,0.0,51.0,,,,,,,,,
USC00041990,1982,12,26,,,,,10.0,8.0,25.0,,,,,,,,,
USC00041990,1982,12,27,,,,,0.0,0.0,25.0,,,,,,,,,
USC00041990,1982,12,28,,,,,0.0,0.0,25.0,,,,,,,,,
USC00041990,1982,12,29,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1982,12,3,,,,,5.0,0.0,0.0,,,,,,,,,
USC00041990,1982,12,30,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1982,12,31,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1982,12,4,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1982,12,5,,,,,10.0,0.0,0.0,,,,,,,,,
USC00041990,1982,12,6,,,,,5.0,0.0,0.0,,,,,,,,,
USC00041990,1982,12,7,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1982,12,8,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1982,12,9,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1983,1,1,,,,,0.0,0.0,0.0,,,,-9999.0,,,,,
USC00041990,1983,1,10,,,,,0.0,0.0,0.0,,,,-9999.0,,,,,
USC00041990,1983,1,11,,,,,0.0,0.0,0.0,,,,-9999.0,,,,,
USC00041990,1983,1,12,,,,,0.0,0.0,0.0,,,,-9999.0,,,,,
USC00041990,1983,1,13,,,,,0.0,0.0,0.0,,,,-9999.0,,,,,
USC00041990,1983,1,14,,,,,0.0,0.0,0.0,,,,-9999.0,,,,,
USC00041990,1983,1,15,,,,,30.0,0.0,0.0,,,,-9999.0,,,,,
USC00041990,1983,1,16,,,,,58.0,0.0,0.0,,,,-9999.0,,,,,
USC00041990,1983,1,17,,,,,13.0,0.0,0.0,,,,1.0,,,,,
USC00041990,1983,1,18,,,,,0.0,0.0,0.0,,,,-9999.0,,,,,
USC00041990,1983,1,19,,,,,97.0,0.0,0.0,,,,-9999.0,,,,,
USC00041990,1983,1,2,,,,,0.0,0.0,0.0,,,,-9999.0,,,,,
USC00041990,1983,1,20,,,,,8.0,0.0,0.0,,,,-9999.0,,,,,
USC00041990,1983,1,21,,,,,18.0,33.0,0.0,,,,-9999.0,,,,,
USC00041990,1983,1,22,,,,,15.0,0.0,0.0,,,,-9999.0,,,,,
USC00041990,1983,1,23,,,,,5.0,0.0,0.0,,,,-9999.0,,,,,
USC00041990,1983,1,24,,,,,43.0,0.0,0.0,,,,-9999.0,,,,,
USC00041990,1983,1,25,,,,,0.0,0.0,0.0,,,,-9999.0,,,,,
USC00041990,1983,1,26,,,,,69.0,0.0,0.0,,,,-9999.0,,,,,
USC00041990,1983,1,27,,,,,109.0,0.0,0.0,,,,-9999.0,,,,,
USC00041990,1983,1,28,,,,,0.0,0.0,0.0,,,,-9999.0,,,,,
USC00041990,1983,1,29,,,,,0.0,0.0,0.0,,,,-9999.0,,,,,
USC00041990,1983,1,3,,,,,5.0,0.0,0.0,,,,-9999.0,,,,,
USC00041990,1983,1,30,,,,,0.0,0.0,0.0,,,,-9999.0,,,,,
USC00041990,1983,1,31,,,,,0.0,0.0,0.0,,,,-9999.0,,,,,
USC00041990,1983,1,4,,,,,0.0,0.0,0.0,,,,-9999.0,,,,,
USC00041990,1983,1,5,,,,,0.0,0.0,0.0,,,,1.0,,,,,
USC00041990,1983,1,6,,,,,0.0,0.0,0.0,,,,-9999.0,,,,,
USC00041990,1983,1,7,,,,,0.0,0.0,0.0,,,,-9999.0,,,,,
USC00041990,1983,1,8,,,,,0.0,0.0,0.0,,,,-9999.0,,,,,
USC00041990,1983,1,9,,,,,0.0,0.0,0.0,,,,-9999.0,,,,,
USC00041990,1983,2,1,,,,,0.0,0.0,0.0,,,,,,,,,-9999.0
USC00041990,1983,2,10,,,,,173.0,0.0,0.0,,,,,,,,,-9999.0
USC00041990,1983,2,11,,,,,10.0,0.0,0.0,,,,,,,,,1.0
USC00041990,1983,2,12,,,,,66.0,0.0,0.0,,,,,,,,,1.0
USC00041990,1983,2,13,,,,,20.0,0.0,0.0,,,,,,,,,-9999.0
USC00041990,1983,2,14,,,,,48.0,0.0,0.0,,,,,,,,,-9999.0
USC00041990,1983,2,15,,,,,124.0,0.0,0.0,,,,,,,,,-9999.0
USC00041990,1983,2,16,,,,,58.0,0.0,0.0,,,,,,,,,-9999.0
USC00041990,1983,2,17,,,,,0.0,0.0,0.0,,,,,,,,,-9999.0
USC00041990,1983,2,18,,,,,132.0,0.0,0.0,,,,,,,,,-9999.0
USC00041990,1983,2,19,,,,,0.0,0.0,0.0,,,,,,,,,-9999.0
USC00041990,1983,2,2,,,,,0.0,0.0,0.0,,,,,,,,,-9999.0
USC00041990,1983,2,20,,,,,0.0,0.0,0.0,,,,,,,,,-9999.0
USC00041990,1983,2,21,,,,,36.0,0.0,0.0,,,,,,,,,-9999.0
USC00041990,1983,2,22,,,,,41.0,0.0,0.0,,,,,,,,,-9999.0
USC00041990,1983,2,23,,,,,0.0,0.0,0.0,,,,,,,,,-9999.0
USC00041990,1983,2,24,,,,,48.0,0.0,0.0,,,,,,,,,-9999.0
USC00041990,1983,2,25,,,,,46.0,0.0,0.0,,,,,,,,,1.0
USC00041990,1983,2,26,,,,,5.0,0.0,0.0,,,,,,,,,-9999.0
USC00041990,1983,2,27,,,,,18.0,0.0,0.0,,,,,,,,,-9999.0
USC00041990,1983,2,28,,,,,0.0,0.0,0.0,,,,,,,,,-9999.0
USC00041990,1983,2,29,,,,,-9999.0,-9999.0,-9999.0,,,,,,,,,-9999.0
USC00041990,1983,2,3,,,,,0.0,0.0,0.0,,,,,,,,,-9999.0
USC00041990,1983,2,30,,,,,-9999.0,-9999.0,-9999.0,,,,,,,,,-9999.0
USC00041990,1983,2,31,,,,,-9999.0,-9999.0,-9999.0,,,,,,,,,-9999.0
USC00041990,1983,2,4,,,,,0.0,0.0,0.0,,,,,,,,,-9999.0
USC00041990,1983,2,5,,,,,0.0,0.0,0.0,,,,,,,,,-9999.0
USC00041990,1983,2,6,,,,,3.0,0.0,0.0,,,,,,,,,-9999.0
USC00041990,1983,2,7,,,,,76.0,0.0,0.0,,,,,,,,,-9999.0
USC00041990,1983,2,8,,,,,23.0,0.0,0.0,,,,,,,,,-9999.0
USC00041990,1983,2,9,,,,,188.0,0.0,0.0,,,,,,,,,1.0
USC00041990,1983,3,1,,,,,150.0,0.0,0.0,,,,,,,,,
USC00041990,1983,3,10,,,,,41.0,0.0,0.0,,,,,,,,,
USC00041990,1983,3,11,,,,,61.0,0.0,0.0,,,,,,,,,
USC00041990,1983,3,12,,,,,86.0,0.0,0.0,,,,,,,,,
USC00041990,1983,3,13,,,,,104.0,0.0,0.0,,,,,,,,,
USC00041990,1983,3,14,,,,,5.0,0.0,0.0,,,,,,,,,
USC00041990,1983,3,15,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1983,3,16,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1983,3,17,,,,,8.0,0.0,0.0,,,,,,,,,
USC00041990,1983,3,18,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1983,3,19,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1983,3,2,,,,,3.0,0.0,0.0,,,,,,,,,
USC00041990,1983,3,20,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1983,3,21,,,,,18.0,0.0,0.0,,,,,,,,,
USC00041990,1983,3,22,,,,,41.0,0.0,0.0,,,,,,,,,
USC00041990,1983,3,23,,,,,3.0,0.0,0.0,,,,,,,,,
USC00041990,1983,3,24,,,,,15.0,0.0,0.0,,,,,,,,,
USC00041990,1983,3,25,,,,,13.0,0.0,0.0,,,,,,,,,
USC00041990,1983,3,26,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1983,3,27,,,,,76.0,13.0,0.0,,,,,,,,,
USC00041990,1983,3,28,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1983,3,29,,,,,25.0,0.0,0.0,,,,,,,,,
USC00041990,1983,3,3,,,,,5.0,0.0,0.0,,,,,,,,,
USC00041990,1983,3,30,,,,,239.0,0.0,0.0,,,,,,,,,
USC00041990,1983,3,31,,,,,36.0,0.0,0.0,,,,,,,,,
USC00041990,1983,3,4,,,,,23.0,0.0,0.0,,,,,,,,,
USC00041990,1983,3,5,,,,,23.0,0.0,0.0,,,,,,,,,
USC00041990,1983,3,6,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1983,3,7,,,,,3.0,0.0,0.0,,,,,,,,,
USC00041990,1983,3,8,,,,,3.0,0.0,0.0,,,,,,,,,
USC00041990,1983,3,9,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1983,4,1,,,,,3.0,0.0,0.0,,,,-9999.0,,-9999.0,-9999.0,,
USC00041990,1983,4,10,,,,,0.0,0.0,0.0,,,,-9999.0,,-9999.0,-9999.0,,
USC00041990,1983,4,11,,,,,0.0,0.0,0.0,,,,-9999.0,,-9999.0,-9999.0,,
USC00041990,1983,4,12,,,,,0.0,0.0,0.0,,,,-9999.0,,1.0,-9999.0,,
USC00041990,1983,4,13,,,,,5.0,0.0,0.0,,,,1.0,,-9999.0,-9999.0,,
USC00041990,1983,4,14,,,,,0.0,0.0,0.0,,,,-9999.0,,-9999.0,-9999.0,,
USC00041990,1983,4,15,,,,,0.0,0.0,0.0,,,,-9999.0,,-9999.0,-9999.0,,
USC00041990,1983,4,16,,,,,0.0,0.0,0.0,,,,-9999.0,,-9999.0,-9999.0,,
USC00041990,1983,4,17,,,,,0.0,0.0,0.0,,,,-9999.0,,-9999.0,-9999.0,,
USC00041990,1983,4,18,,,,,0.0,0.0,0.0,,,,-9999.0,,-9999.0,-9999.0,,
USC00041990,1983,4,19,,,,,15.0,0.0,0.0,,,,-9999.0,,-9999.0,-9999.0,,
USC00041990,1983,4,2,,,,,53.0,0.0,0.0,,,,-9999.0,,-9999.0,1.0,,
USC00041990,1983,4,20,,,,,8.0,0.0,0.0,,,,-9999.0,,-9999.0,-9999.0,,
USC00041990,1983,4,21,,,,,10.0,0.0,0.0,,,,-9999.0,,-9999.0,-9999.0,,
USC00041990,1983,4,22,,,,,8.0,0.0,0.0,,,,-9999.0,,-9999.0,-9999.0,,
USC00041990,1983,4,23,,,,,3.0,0.0,0.0,,,,-9999.0,,-9999.0,-9999.0,,
USC00041990,1983,4,24,,,,,58.0,0.0,0.0,,,,-9999.0,,-9999.0,-9999.0,,
USC00041990,1983,4,25,,,,,5.0,0.0,0.0,,,,-9999.0,,-9999.0,-9999.0,,
USC00041990,1983,4,26,,,,,33.0,0.0,0.0,,,,-9999.0,,-9999.0,-9999.0,,
USC00041990,1983,4,27,,,,,0.0,0.0,0.0,,,,-9999.0,,-9999.0,-9999.0,,
USC00041990,1983,4,28,,,,,13.0,0.0,0.0,,,,-9999.0,,-9999.0,-9999.0,,
USC00041990,1983,4,29,,,,,5.0,0.0,0.0,,,,-9999.0,,-9999.0,-9999.0,,
USC00041990,1983,4,3,,,,,15.0,0.0,0.0,,,,-9999.0,,-9999.0,1.0,,
USC00041990,1983,4,30,,,,,81.0,0.0,0.0,,,,-9999.0,,-9999.0,-9999.0,,
USC00041990,1983,4,31,,,,,-9999.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,-9999.0,,
USC00041990,1983,4,4,,,,,0.0,0.0,0.0,,,,-9999.0,,-9999.0,-9999.0,,
USC00041990,1983,4,5,,,,,0.0,0.0,0.0,,,,-9999.0,,-9999.0,-9999.0,,
USC00041990,1983,4,6,,,,,0.0,0.0,0.0,,,,-9999.0,,-9999.0,-9999.0,,
USC00041990,1983,4,7,,,,,0.0,0.0,0.0,,,,-9999.0,,-9999.0,-9999.0,,
USC00041990,1983,4,8,,,,,0.0,0.0,0.0,,,,-9999.0,,-9999.0,-9999.0,,
USC00041990,1983,4,9,,,,,0.0,0.0,0.0,,,,-9999.0,,-9999.0,-9999.0,,
USC00041990,1983,5,1,,,,,3.0,0.0,0.0,,,,,-9999.0,-9999.0,,,-9999.0
USC00041990,1983,5,10,,,,,0.0,0.0,0.0,,,,,-9999.0,-9999.0,,,-9999.0
USC00041990,1983,5,11,,,,,0.0,0.0,0.0,,,,,-9999.0,-9999.0,,,-9999.0
USC00041990,1983,5,12,,,,,0.0,0.0,0.0,,,,,-9999.0,-9999.0,,,-9999.0
USC00041990,1983,5,13,,,,,5.0,0.0,0.0,,,,,-9999.0,-9999.0,,,-9999.0
USC00041990,1983,5,14,,,,,0.0,0.0,0.0,,,,,-9999.0,-9999.0,,,-9999.0
USC00041990,1983,5,15,,,,,0.0,0.0,0.0,,,,,-9999.0,-9999.0,,,-9999.0
USC00041990,1983,5,16,,,,,0.0,0.0,0.0,,,,,-9999.0,-9999.0,,,-9999.0
USC00041990,1983,5,17,,,,,0.0,0.0,0.0,,,,,-9999.0,-9999.0,,,-9999.0
USC00041990,1983,5,18,,,,,0.0,0.0,0.0,,,,,-9999.0,-9999.0,,,-9999.0
USC00041990,1983,5,19,,,,,0.0,0.0,0.0,,,,,-9999.0,-9999.0,,,-9999.0
USC00041990,1983,5,2,,,,,0.0,0.0,0.0,,,,,-9999.0,-9999.0,,,-9999.0
USC00041990,1983,5,20,,,,,0.0,0.0,0.0,,,,,-9999.0,-9999.0,,,-9999.0
USC00041990,1983,5,21,,,,,0.0,0.0,0.0,,,,,-9999.0,-9999.0,,,-9999.0
USC00041990,1983,5,22,,,,,0.0,0.0,0.0,,,,,-9999.0,-9999.0,,,-9999.0
USC00041990,1983,5,23,,,,,0.0,0.0,0.0,,,,,-9999.0,-9999.0,,,-9999.0
USC00041990,1983,5,24,,,,,0.0,0.0,0.0,,,,,-9999.0,-9999.0,,,-9999.0
USC00041990,1983,5,25,,,,,0.0,0.0,0.0,,,,,-9999.0,-9999.0,,,-9999.0
USC00041990,1983,5,26,,,,,0.0,0.0,0.0,,,,,-9999.0,-9999.0,,,-9999.0
USC00041990,1983,5,27,,,,,0.0,0.0,0.0,,,,,-9999.0,-9999.0,,,-9999.0
USC00041990,1983,5,28,,,,,0.0,0.0,0.0,,,,,-9999.0,-9999.0,,,-9999.0
USC00041990,1983,5,29,,,,,8.0,0.0,0.0,,,,,1.0,-9999.0,,,1.0
USC00041990,1983,5,3,,,,,0.0,0.0,0.0,,,,,-9999.0,-9999.0,,,-9999.0
USC00041990,1983,5,30,,,,,0.0,0.0,0.0,,,,,-9999.0,-9999.0,,,-9999.0
USC00041990,1983,5,31,,,,,0.0,0.0,0.0,,,,,-9999.0,-9999.0,,,-9999.0
USC00041990,1983,5,4,,,,,0.0,0.0,0.0,,,,,-9999.0,-9999.0,,,-9999.0
USC00041990,1983,5,5,,,,,114.0,0.0,0.0,,,,,-9999.0,-9999.0,,,-9999.0
USC00041990,1983,5,6,,,,,41.0,0.0,0.0,,,,,-9999.0,-9999.0,,,-9999.0
USC00041990,1983,5,7,,,,,0.0,0.0,0.0,,,,,-9999.0,-9999.0,,,-9999.0
USC00041990,1983,5,8,,,,,13.0,0.0,0.0,,,,,-9999.0,1.0,,,-9999.0
USC00041990,1983,5,9,,,,,0.0,0.0,0.0,,,,,-9999.0,1.0,,,-9999.0
USC00041990,1983,6,1,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1983,6,10,,,,,94.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1983,6,11,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1983,6,12,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1983,6,13,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1983,6,14,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1983,6,15,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1983,6,16,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1983,6,17,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1983,6,18,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1983,6,19,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1983,6,2,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1983,6,20,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1983,6,21,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1983,6,22,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1983,6,23,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1983,6,24,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1983,6,25,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1983,6,26,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1983,6,27,,,,,58.0,0.0,0.0,,,,,1.0,,,,
USC00041990,1983,6,28,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1983,6,29,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1983,6,3,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1983,6,30,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1983,6,31,,,,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,,
USC00041990,1983,6,4,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1983,6,5,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1983,6,6,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1983,6,7,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1983,6,8,,,,,0.0,0.0,0.0,,,,,1.0,,,,
USC00041990,1983,6,9,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1983,7,1,,,,,33.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1983,7,10,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1983,7,11,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1983,7,12,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1983,7,13,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1983,7,14,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1983,7,15,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1983,7,16,,,,,0.0,0.0,0.0,,,,,1.0,,,,
USC00041990,1983,7,17,,,,,51.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1983,7,18,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1983,7,19,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1983,7,2,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1983,7,20,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1983,7,21,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1983,7,22,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1983,7,23,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1983,7,24,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1983,7,25,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1983,7,26,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1983,7,27,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1983,7,28,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1983,7,29,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1983,7,3,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1983,7,30,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1983,7,31,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1983,7,4,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1983,7,5,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1983,7,6,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1983,7,7,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1983,7,8,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1983,7,9,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1983,8,1,,,,,0.0,0.0,0.0,,,,,-9999.0,,-9999.0,,-9999.0
USC00041990,1983,8,10,,,,,0.0,0.0,0.0,,,,,-9999.0,,-9999.0,,-9999.0
USC00041990,1983,8,11,,,,,0.0,0.0,0.0,,,,,-9999.0,,-9999.0,,-9999.0
USC00041990,1983,8,12,,,,,0.0,0.0,0.0,,,,,1.0,,-9999.0,,1.0
USC00041990,1983,8,13,,,,,13.0,0.0,0.0,,,,,-9999.0,,-9999.0,,-9999.0
USC00041990,1983,8,14,,,,,0.0,0.0,0.0,,,,,1.0,,-9999.0,,1.0
USC00041990,1983,8,15,,,,,0.0,0.0,0.0,,,,,-9999.0,,-9999.0,,-9999.0
USC00041990,1983,8,16,,,,,0.0,0.0,0.0,,,,,-9999.0,,-9999.0,,-9999.0
USC00041990,1983,8,17,,,,,0.0,0.0,0.0,,,,,-9999.0,,-9999.0,,-9999.0
USC00041990,1983,8,18,,,,,0.0,0.0,0.0,,,,,-9999.0,,-9999.0,,-9999.0
USC00041990,1983,8,19,,,,,0.0,0.0,0.0,,,,,-9999.0,,-9999.0,,-9999.0
USC00041990,1983,8,2,,,,,0.0,0.0,0.0,,,,,-9999.0,,-9999.0,,-9999.0
USC00041990,1983,8,20,,,,,0.0,0.0,0.0,,,,,-9999.0,,-9999.0,,-9999.0
USC00041990,1983,8,21,,,,,0.0,0.0,0.0,,,,,-9999.0,,-9999.0,,-9999.0
USC00041990,1983,8,22,,,,,61.0,0.0,0.0,,,,,1.0,,-9999.0,,-9999.0
USC00041990,1983,8,23,,,,,508.0,0.0,0.0,,,,,1.0,,1.0,,-9999.0
USC00041990,1983,8,24,,,,,0.0,0.0,0.0,,,,,-9999.0,,-9999.0,,-9999.0
USC00041990,1983,8,25,,,,,0.0,0.0,0.0,,,,,-9999.0,,-9999.0,,-9999.0
USC00041990,1983,8,26,,,,,0.0,0.0,0.0,,,,,-9999.0,,-9999.0,,-9999.0
USC00041990,1983,8,27,,,,,0.0,0.0,0.0,,,,,-9999.0,,-9999.0,,-9999.0
USC00041990,1983,8,28,,,,,0.0,0.0,0.0,,,,,-9999.0,,-9999.0,,-9999.0
USC00041990,1983,8,29,,,,,25.0,0.0,0.0,,,,,-9999.0,,-9999.0,,-9999.0
USC00041990,1983,8,3,,,,,0.0,0.0,0.0,,,,,-9999.0,,-9999.0,,-9999.0
USC00041990,1983,8,30,,,,,48.0,0.0,0.0,,,,,-9999.0,,-9999.0,,-9999.0
